	WT_AGO1.1	WT_AGO1.2	ago1.1	ago1.2	baseMean	log2FC	lfcSE	stat	p.value	q.value	q.value_BH	ranking
gene:AT1G68568	198	191	389	357	276.351664556616	0.766010791288434	0.239710329795836	3.19556855117948	0.0013955562642437	0.0109369137665192	0.0392727735665994	184.0
gene:AT1G09297	51	35	233	230	130.951303752747	2.24562001137742	0.35320338904754	6.3578665466179	2.04575077477557e-10	4.5384194111175e-09	1.62967654027506e-08	65.0
gene:AT1G09433	17	15	75	65	41.0779227447319	1.95396122299256	0.557672039815534	3.5037819425892	0.0004587007970313	0.0040579542903021	0.0145714891228742	163.0
gene:AT1G09627	262	357	825	643	502.652709708246	1.08587073547646	0.20911479279474	5.192701678175	2.07264153820348e-07	3.64481597327977e-06	1.30879730302654e-05	82.0
gene:AT1G79529	211	240	402	472	322.258045641214	0.791363431454054	0.229635120574785	3.44617769909604	0.000568576345978	0.0049390788608457	0.0177354718040633	166.0
gene:AT2G04725	70	58	315	224	159.268794448544	1.89270298657072	0.324838453147767	5.82659770796822	5.656875326695441e-09	1.14890341142181e-07	4.12553527346887e-07	71.0
gene:AT2G04805	12	14	120	75	52.1045319106429	2.73726713330742	0.541403854127848	5.05586931536884	4.2843465268547e-07	7.10118125485573e-06	2.54992486391421e-05	87.0
gene:AT2G07042	72	110	799	674	390.28631795077	2.85996769153354	0.237809640335068	12.0262899666469	2.58518729784001e-33	3.72784008348529e-31	1.33860998282156e-30	10.0
gene:AT2G19572	452	488	2749	2205	1400.08593095686	2.227546731152	0.167651545931879	13.2867652294546	2.76265549762827e-40	4.4263880306444e-38	1.58944779630213e-37	9.0
gene:AT2G21188	20	56	208	142	100.662547941981	2.06625862498134	0.431341673414773	4.79030604352122	1.66527124071401e-06	2.45032768276491e-05	8.79874947389506e-05	98.0
gene:AT2G08435	303	399	1053	977	656.055903073267	1.37245746858448	0.183890824362474	7.46343638048616	8.42945872734388e-14	2.70117321885108e-12	9.69949717559702e-12	45.0
gene:AT2G08475	150	198	771	553	398.563688278198	1.7649106163238	0.233064935409689	7.57261324283461	3.65790104567293e-14	1.22667286229311e-12	4.40479339871963e-12	43.0
gene:AT2G33815	196	202	904	1006	550.66004443724	2.09501719653391	0.201389722303339	10.4028009601122	2.40750446761793e-25	1.92867857905837e-23	6.92558785184759e-23	18.0
gene:AT2G35945	495	763	1583	1320	1001.77335262749	1.05359149246243	0.187871345170815	5.60804784521284	2.04621466838008e-08	3.88242309447905e-07	1.39411836222001e-06	76.0
gene:AT2G08915	564	739	1362	1011	891.370860919743	0.70285960137369	0.187935152969371	3.73990491011673	0.0001840898827774	0.0017815947044631	0.006397432302157	149.0
gene:AT2G39675	91	128	675	562	345.016010178391	2.33858038822267	0.237280386449499	9.8557677826456	6.4720132628588e-23	4.44411577382971e-21	1.59581355595633e-20	21.0
gene:AT2G39681	198	248	565	487	361.426813904805	1.07534778933728	0.21775597440781	4.9383158935671	7.88001231062965e-07	1.23283380865248e-05	4.42691640860093e-05	91.0
gene:AT2G09225	298	408	642	652	485.462413843894	0.71766795029926	0.200256329705866	3.58374664787556	0.0003387006275432	0.0030911791450465	0.0110999484140438	158.0
gene:AT2G42247	82	83	325	371	205.97129194355	1.90883515816027	0.277774161683372	6.87189602730619	6.33541258449867e-12	1.69178980497168e-10	6.074956733802621e-10	54.0
gene:AT2G42365	78	120	639	502	316.891446306733	2.37013327403338	0.25317931289946	9.36148078960378	7.86268937781215e-21	4.72416586783547e-19	1.6963752332629699e-18	24.0
gene:AT2G09395	166	209	400	390	282.054145810413	0.913984036111177	0.233335098936858	3.91704480069887	8.96410947196843e-05	0.0009435215955166	0.003388040791668	137.0
gene:AT2G09455	26	37	106	129	71.2848193695707	1.74481284211519	0.432108484529506	4.03790461095666	5.39307731231117e-05	0.0005936501896452	0.0021317064368814	131.0
gene:AT3G01055	5	4	34	41	19.9172385968134	2.88693444426627	0.849555236347838	3.39817156171851	0.0006783786377296	0.0056544624023479	0.0203043039662676	173.0
gene:AT3G01225	4	2	37	37	18.8843880541916	3.44191656850654	0.933047217048524	3.68889859550113	0.0002252269584469	0.0021651818272033	0.0077748346055887	150.0
gene:AT3G01755	0	0	19	25	10.2932712541204	6.73724316387096	1.75943539608555	3.82920747124913	0.00012855659492	0.0012963539152073	0.0046550073321383	143.0
gene:AT3G12502	165	166	1614	850	658.664960924132	2.71749046136673	0.259477271734279	10.4729421702476	1.15011729044251e-25	9.75570078128293e-24	3.50312195877136e-23	17.0
gene:AT3G02705	0	0	98	81	41.6955067598337	8.75597925600805	1.52984698252598	5.72343466766249	1.0439172283369e-08	2.04379872451268e-07	7.3389665711003e-07	73.0
gene:AT3G02825	3	9	48	45	24.7258389916094	2.81376029643501	0.772823751802704	3.64088227085616	0.000271705365151	0.0025277363648244	0.0090767121338842	155.0
gene:AT3G03125	15	25	196	155	92.0482446229219	2.97651384730808	0.422442306857163	7.04596532826554	1.8418011547559e-12	5.4201576839959496e-11	1.9462951794543001e-10	49.0
gene:AT3G15536	0	0	233	127	83.5457900266967	9.7589720187063	1.49995247196141	6.50618749669113	7.708200863991401e-11	1.7367540071680602e-09	6.23641626152304e-09	64.0
gene:AT3G21781	92	111	773	536	357.425603927332	2.52165960010839	0.250021781692398	10.0857596607754	6.3869215985780504e-24	4.847337339552389e-22	1.74060421249669e-21	19.0
gene:AT3G22121	11790	12192	36692	45436	25499.7144873788	1.60846271380857	0.153018400450068	10.5115640281015	7.641559818680409e-26	6.88695578658572e-24	2.47299979632045e-23	16.0
gene:AT3G07925	104	158	372	336	232.881564041136	1.27995126807345	0.262561947458773	4.8748544123075	1.08888729863117e-06	1.65281629960647e-05	5.93500887611809e-05	95.0
gene:AT3G08170	2095	2454	4260	3237	2933.96807353746	0.553514978758097	0.157063922244816	3.52413826706386	0.0004248624839024	0.0038052900732129	0.0136642108176813	161.0
gene:AT3G08635	28	33	110	96	63.9491228021071	1.59053160511989	0.442511654490775	3.59432703970297	0.0003252311113693	0.0029871545388194	0.0107264120679661	157.0
gene:AT3G57157	14	21	232	158	99.749973301178	3.31596780668696	0.428817233812972	7.73282308922598	1.0518742778827301e-14	3.88923771463305e-13	1.3965653874042998e-12	39.0
gene:AT3G57965	172	200	410	455	299.298460802016	1.05455659493072	0.232361945049283	4.53842213580648	5.66767157633207e-06	7.42980219370077e-05	0.000266792758384	110.0
gene:AT3G61198	18	23	142	107	68.6336626018813	2.43793488760041	0.456898898602088	5.33583008201471	9.51084372641161e-08	1.73602995613741e-06	6.23381630574169e-06	79.0
gene:AT3G09795	314	378	1542	1489	887.733609962213	1.96792436317397	0.169576849339208	11.6049117013461	3.8908903092028503e-31	4.67555318822543e-29	1.67891916842103e-28	12.0
gene:AT4G03985	34	28	689	501	293.287342730638	4.08590221485034	0.304253029616259	13.4292901536715	4.07296905067543e-41	8.39031624439138e-39	3.01283339205677e-38	7.0
gene:AT4G04125	733	972	3875	3769	2226.84624097431	2.00641538758207	0.149002936277185	13.4656097236206	2.49252151618479e-41	5.99036004389744e-39	2.15104606846747e-38	6.0
gene:AT4G04221	100	128	679	547	344.909424349725	2.26371252683866	0.235387845741637	9.61694738191078	6.78138001478028e-22	4.2516304266579e-20	1.5266950311535801e-19	23.0
gene:AT4G05775	22	14	46	104	44.8751729661165	1.8813412756464	0.600980892818569	3.13045106446398	0.0017453807623504	0.0128773782848816	0.0462406829120089	195.0
gene:AT4G13505	2629	3069	6128	5882	4290.93984785774	0.911321331875957	0.132383604074961	6.88394411259515	5.821772232043509e-12	1.60171422668957e-10	5.75150919958293e-10	52.0
gene:AT4G13918	126	91	750	522	353.569188454411	2.36317599739044	0.272346608742515	8.67708986097441	4.06024293671513e-18	1.88866784346555e-16	6.781915460100301e-16	31.0
gene:AT4G06935	0	4	20	34	13.6347469280069	3.64012927560803	1.17094190394595	3.10871894100055	0.00187900370339	0.0135210336907665	0.048551950381962	200.0
gene:AT4G06995	21	18	67	76	43.7203056541803	1.70078403272838	0.537019941503853	3.16707798217988	0.0015397902135433	0.0116250130258091	0.041743632071872	191.0
gene:AT4G07165	4	3	123	84	49.9939504583746	4.71120240128684	0.719931161134369	6.54396233365364	5.99098923646541e-11	1.3712708696798601e-09	4.9240225819711e-09	63.0
gene:AT4G07855	3053	3795	6391	5741	4614.10240944116	0.663065233655878	0.135823048055347	4.88183149435495	1.05105053373242e-06	1.61235624430015e-05	5.78972304645368e-05	94.0
gene:AT4G09225	297	329	1405	1110	749.551976593782	1.83711320407851	0.187713241555969	9.78680666771581	1.28283452861241e-22	8.40839722845042e-21	3.01932599507048e-20	22.0
gene:AT4G36648	1453	1970	3444	2703	2321.02791029065	0.685250684804176	0.162718376958929	4.21126794410649	2.53941326988239e-05	0.0002906217408865	0.0010435779294802	126.0
gene:AT4G37432	164	225	1114	825	552.289803510133	2.15654545769538	0.215299703458283	10.0164813190894	1.2901451568052201e-23	9.30194658056561e-22	3.34018581096871e-21	20.0
gene:AT4G38215	83	81	257	305	174.507259724625	1.60789020973584	0.295800966022759	5.4357165608855	5.4576653296092e-08	1.02207187081772e-06	3.6701027372359e-06	77.0
gene:AT4G38545	801	1057	2726	2456	1691.52882426274	1.32049385803807	0.154353030568381	8.55502385133323	1.17844364162742e-17	5.310361660083579e-16	1.90686911760837e-15	32.0
gene:AT4G38552	2203	2907	4839	3882	3360.61296683201	0.610771854380206	0.153479241333042	3.97950790657652	6.90580634957042e-05	0.0007487347936902	0.0026885913742914	133.0
gene:AT4G09715	1	5	168	140	73.2488325442088	5.52671864745864	0.711857510737998	7.76379902451119	8.2422470829335e-15	3.21224872799733e-13	1.15346906474134e-12	37.0
gene:AT4G39838	816	945	1488	1542	1167.75310986151	0.619101753604419	0.157665985749227	3.92666655818282	8.61312550707834e-05	0.0009132446309711	0.0032793208732096	136.0
gene:AT5G01542	138	168	1863	1454	852.10711313816	3.272717284263	0.195236423239167	16.7628418404996	4.56283385998387e-63	1.64490160652419e-60	5.90658843174912e-60	4.0
gene:AT5G01595	1137	1087	8769	8622	4643.21979501322	2.79318187646627	0.147431768579887	18.9455902440237	4.80176311685604e-80	6.9241424145064e-77	2.48635294190806e-76	1.0
gene:AT5G00785	42	40	177	232	117.275957518429	2.15041489354998	0.362489051566354	5.93235818918614	2.9861427768521602e-09	6.3323792415012e-08	2.27385989684419e-07	68.0
gene:AT5G01255	1404	1700	2657	2205	1942.88513399017	0.483008362385366	0.152314688773678	3.17112135588617	0.0015185169053643	0.0115247440922916	0.0413835817682981	190.0
gene:AT5G06865	1942	2302	11816	8655	5871.94238392385	2.10292492365092	0.158056550246174	13.304889423283	2.1681365294253e-40	3.9080660942891e-38	1.40332636867052e-37	8.0
gene:AT5G01835	402	493	992	1022	703.623186087729	1.00883919105562	0.177373998198337	5.68763855639964	1.28808085146773e-08	2.47655011708863e-07	8.89291019853322e-07	75.0
gene:AT5G15845	240	249	548	384	345.161125929807	0.756817518408497	0.239127487061722	3.16491227214358	0.0015512971656786	0.0116508880880659	0.0418365454368968	192.0
gene:AT5G02895	62	92	1303	1001	576.225960590801	3.74327874736516	0.230782772883749	16.21992274636	3.64653105401952e-59	1.0516595559792298e-56	3.77634755954261e-56	5.0
gene:AT5G03165	34	54	116	123	78.5456532990091	1.29011843139154	0.406243978095282	3.17572321303174	0.0014946348493733	0.0114575204160502	0.0411421918961913	188.0
gene:AT5G03255	40	53	289	219	142.434172867164	2.28657893951808	0.331641895995909	6.89472279324529	5.39699404172562e-12	1.52597360944477e-10	5.47953630354025e-10	51.0
gene:AT5G24206	1	3	32	26	14.5206605541698	3.70878103786194	1.09841882083798	3.37647258723457	0.0007342168799551	0.0060499470908307	0.021724428596617	175.0
gene:AT5G04175	28	49	227	161	110.086427788661	2.17925326057673	0.380812736581641	5.72263753607288	1.04882874905644e-08	2.04379872451268e-07	7.3389665711003e-07	74.0
gene:AT5G04185	55	66	156	158	104.877677899166	1.21303688619225	0.348829121216709	3.47745303477303	0.0005062017231485	0.0044238962713948	0.0158855304391695	165.0
gene:AT5G26038	72	94	187	181	129.059777255278	0.988770060968742	0.318163007304742	3.10774677843575	0.001885195196504	0.0135210336907665	0.048551950381962	201.0
gene:AT5G04415	176	140	302	490	269.413449483239	1.14997009991266	0.299622513209146	3.83806306006768	0.0001240086395155	0.0012592990012772	0.0045219488409247	142.0
gene:AT5G38212	330	376	797	541	495.830723086748	0.752500067088748	0.220473162919435	3.41311412747195	0.0006422503976389	0.0053844481011357	0.0193347241800837	172.0
gene:AT5G05865	0	0	52	32	19.5145233900893	7.6609663678936	1.62349975952331	4.71879735303627	2.37243000883651e-06	3.44213381920312e-05	0.0001236017261847	99.0
gene:AT5G05995	10	36	822	673	359.793773898083	4.90043152148272	0.717958394083511	6.82550905716233	8.761407345108219e-12	2.25606239136537e-10	8.10117272017328e-10	56.0
gene:AT5G41612	100	114	503	322	247.718197479111	1.77640129622874	0.279885637810014	6.34688264152574	2.19721613103872e-10	4.80058433478459e-09	1.72381592826038e-08	66.0
gene:AT5G06235	70	97	227	229	149.79399027753	1.29219052771325	0.303963751342595	4.25113363684224	2.1269120576278e-05	0.0002453605749679	0.0008810520507517	125.0
gene:AT5G45472	1457	1762	2688	2295	2001.43537575579	0.466290945491794	0.148992812441679	3.1296204014829	0.0017503232620227	0.0128773782848816	0.0462406829120089	196.0
gene:AT5G06845	47	44	104	159	85.5931330720736	1.36326612330407	0.411508865871389	3.31284751403177	0.0009235131585074	0.0075665112191345	0.0271701769019962	176.0
gene:AT5G53048	871	1266	2056	1953	1489.16867314381	0.753972614193508	0.165308084315448	4.56101477018355	5.09069996004867e-06	6.7970271688798e-05	0.0002440707814178	108.0
gene:AT5G07985	108	142	524	429	287.03267264605	1.76889479459494	0.244530935779703	7.23382826371108	4.69565506977582e-13	1.4406669384290898e-11	5.1732131811274796e-11	47.0
gene:AT5G08275	65	58	1267	1082	579.807528151854	4.08196769664533	0.229599084875758	17.7786758115965	1.0339325039746199e-70	7.45465335365698e-68	2.6768512527902803e-67	2.0
gene:AT5G08285	2	4	44	21	16.606285364799	3.27756364844534	0.99089443801739	3.30768195147324	0.0009407157959369	0.0076639106087064	0.0275199231150359	177.0
gene:AT5G08425	21	9	123	159	74.0825116480537	3.04312068984837	0.501086284660044	6.07304726353255	1.2550549593629401e-09	2.70117798716622e-08	9.69951429788258e-08	67.0
gene:AT5G08870	42	54	186	159	105.393205356142	1.68324112001053	0.356978752902202	4.71524175129737	2.41423927467818e-06	3.44686439018409e-05	0.0001237715937057	101.0
gene:AT5G08960	5	8	55	38	24.9868619047705	2.67929729487778	0.750730543781445	3.56892005669851	0.0003584557744662	0.0032509007973603	0.0116734842778999	159.0
gene:AT5G09175	66	59	521	376	241.686480383227	2.66577046463098	0.286790189093228	9.29519406873578	1.4693789594429e-20	8.475377838066631e-19	3.04337770079813e-18	25.0
gene:AT5G64572	1325	1303	3446	3151	2229.50025939291	1.15421405008744	0.152123765360397	7.58733553138781	3.2655070330997403e-14	1.12115741469758e-12	4.0259036708072494e-12	42.0
gene:ATMG01390	10994	10772	19036	17492	14244.0994364353	0.572642475096335	0.138812377256003	4.12529838056333	3.70254418508612e-05	0.0004203991114089	0.0015095884874311	127.0
