# Program:featureCounts v2.0.3; Command:"featureCounts" "-p" "-a" "DataBase/Arabidopsis_thaliana.TAIR10.54.gff3" "-t" "tRNA" "-g" "ID" "-o" "AtAgo1_RNA-seq_featureCounts_tRNA.txt" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_3_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_4_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_1_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_2_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_1_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_2_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_1_9_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_4_1_39bp._sorted_rmblack.bam" 
Geneid	Chr	Start	End	Strand	Length	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_3_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_4_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_1_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_2_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_1_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_2_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_1_9_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_4_1_39bp._sorted_rmblack.bam
transcript:AT1G09110.1	1	2939417	2939488	+	72	0	0	0	0	0	0	0	0
transcript:AT1G10440.1	1	3431185	3431256	-	72	0	0	0	0	0	0	0	0
transcript:AT1G11010.1	1	3676607	3676691	+	85	0	2	0	0	0	0	0	0
transcript:AT1G11030.1	1	3678775	3678848	-	74	0	0	0	0	0	0	0	0
transcript:AT1G11550.1	1	3881529	3881608	+	80	0	0	0	0	0	0	0	0
transcript:AT1G11640.1	1	3914622	3914700	-	79	0	1	0	1	0	1	0	0
transcript:AT1G12510.1	1	4266988	4267061	-	74	0	0	1	0	0	0	0	0
transcript:AT1G12590.1	1	4285887	4285958	-	72	0	0	0	0	0	0	0	0
transcript:AT1G13010.1	1	4440214	4440286	+	73	0	0	1	0	0	0	0	1
transcript:AT1G13240.1	1	4522709	4522782	-	74	0	0	0	0	0	0	0	0
transcript:AT1G13720.1	1	4709635	4709706	+	72	0	0	0	0	0	0	0	0
transcript:AT1G13840.1	1	4741999	4742071	+	73	0	0	0	0	0	0	0	0
transcript:AT1G13850.1	1	4743095	4743167	+	73	0	0	0	0	0	0	0	0
transcript:AT1G15090.1	1	5189687	5189760	-	74	0	0	2	0	0	2	0	0
transcript:AT1G15450.1	1	5309647	5309718	-	72	0	0	0	0	0	0	0	0
transcript:AT1G15650.1	1	5380907	5380988	+	82	0	0	0	0	0	0	0	0
transcript:AT1G16100.1	1	5518062	5518134	-	73	0	0	0	0	0	0	0	0
transcript:AT1G16450.1	1	5619471	5619543	-	73	0	0	0	0	0	0	0	0
transcript:AT1G17570.1	1	6038757	6038838	+	82	0	0	0	0	0	0	0	0
transcript:AT1G17660.1	1	6075820	6075891	+	72	0	0	0	0	0	0	0	0
transcript:AT1G17670.1	1	6075945	6076018	-	74	0	0	0	0	0	0	0	0
transcript:AT1G18430.1	1	6345764	6345835	+	72	0	0	0	1	0	0	0	0
transcript:AT1G18820.1	1	6488655	6488735	+	81	0	0	0	0	0	0	0	0
transcript:AT1G20040.1	1	6948860	6948943	-	84	0	0	0	0	0	0	0	0
transcript:AT1G20170.1	1	6995282	6995353	-	72	0	0	0	0	0	0	0	0
transcript:AT1G20210.1	1	7004514	7004585	+	72	0	0	0	0	0	0	0	0
transcript:AT1G20250.1	1	7016516	7016588	+	73	0	0	0	0	0	0	0	0
transcript:AT1G20420.1	1	7082668	7082739	+	72	0	0	0	0	0	0	0	0
transcript:AT1G20820.1	1	7242761	7242832	-	72	0	0	0	0	0	0	0	0
transcript:AT1G21420.1	1	7499733	7499804	-	72	0	0	0	0	0	0	0	0
transcript:AT1G21800.1	1	7656120	7656191	-	72	0	0	0	0	0	0	0	0
transcript:AT1G22320.1	1	7884370	7884454	-	85	0	0	0	0	0	0	0	0
transcript:AT1G24080.1	1	8520290	8520363	-	74	0	0	0	0	0	0	0	0
transcript:AT1G26430.1	1	9143810	9143883	+	74	0	0	0	0	0	0	0	0
transcript:AT1G26490.1	1	9158183	9158255	+	73	0	0	0	0	0	0	0	0
transcript:AT1G28720.1	1	10089437	10089508	+	72	8	9	5	13	17	7	3	8
transcript:AT1G28730.1	1	10089898	10089969	+	72	0	0	0	0	2	2	0	1
transcript:AT1G28740.1	1	10090368	10090439	+	72	0	0	0	0	0	2	0	0
transcript:AT1G28750.1	1	10090769	10090840	+	72	0	0	0	0	2	0	0	0
transcript:AT1G28770.1	1	10092325	10092396	+	72	0	0	0	0	0	0	0	0
transcript:AT1G28780.1	1	10092801	10092872	+	72	0	0	0	0	0	0	0	0
transcript:AT1G28790.1	1	10093309	10093380	+	72	0	0	0	0	0	2	0	0
transcript:AT1G28800.1	1	10093746	10093817	+	72	2	0	0	0	0	0	0	0
transcript:AT1G28810.1	1	10094173	10094244	+	72	1	0	0	0	0	0	0	0
transcript:AT1G28820.1	1	10096951	10097022	+	72	3	3	2	5	1	1	2	1
transcript:AT1G28830.1	1	10097114	10097185	+	72	2	1	0	2	0	1	1	4
transcript:AT1G28840.1	1	10097718	10097789	+	72	1	1	0	1	0	1	2	2
transcript:AT1G28850.1	1	10098653	10098724	+	72	0	1	2	0	0	0	1	2
transcript:AT1G28860.1	1	10099079	10099150	+	72	0	0	0	0	0	0	0	2
transcript:AT1G28870.1	1	10099425	10099496	+	72	0	0	2	0	0	0	0	0
transcript:AT1G28880.1	1	10099827	10099898	+	72	0	0	4	0	0	0	0	0
transcript:AT1G28890.1	1	10100273	10100344	+	72	3	0	2	0	0	1	1	2
transcript:AT1G28900.1	1	10101028	10101099	+	72	0	1	0	0	1	0	0	0
transcript:AT1G28910.1	1	10101600	10101671	+	72	0	0	0	2	1	0	0	0
transcript:AT1G28920.1	1	10101993	10102064	+	72	0	1	0	3	2	3	2	2
transcript:AT1G28930.1	1	10106090	10106161	+	72	0	0	1	2	0	1	3	2
transcript:AT1G28940.1	1	10106528	10106599	+	72	0	1	3	3	0	1	0	1
transcript:AT1G28950.1	1	10106898	10106969	+	72	2	0	1	6	1	0	0	1
transcript:AT1G28970.1	1	10107649	10107720	+	72	0	2	1	1	1	0	0	0
transcript:AT1G28980.1	1	10108389	10108460	+	72	0	3	0	0	0	0	0	2
transcript:AT1G28990.1	1	10108710	10108781	+	72	0	0	0	2	1	0	2	1
transcript:AT1G29210.1	1	10207306	10207378	-	73	2	0	0	0	0	1	0	0
transcript:AT1G30430.1	1	10756722	10756794	+	73	0	0	0	0	0	0	0	0
transcript:AT1G30830.1	1	10963573	10963646	-	74	0	0	0	0	0	0	0	0
transcript:AT1G31110.1	1	11104113	11104186	+	74	0	0	0	0	0	0	0	0
transcript:AT1G32620.1	1	11797201	11797285	-	85	0	0	0	0	0	0	0	0
transcript:AT1G33370.1	1	12097279	12097347	-	69	0	0	0	0	4	0	0	0
transcript:AT1G36350.1	1	13686426	13686498	+	73	0	0	0	0	0	0	0	0
transcript:AT1G42120.1	1	15730615	15730686	-	72	0	0	0	0	0	0	0	0
transcript:AT1G43820.1	1	16585705	16585776	-	72	0	0	0	0	0	0	0	0
transcript:AT1G45234.1	1	17156607	17156678	+	72	0	2	2	2	2	1	1	2
transcript:AT1G45238.1	1	17158531	17158602	+	72	0	0	5	0	1	1	1	0
transcript:AT1G45240.1	1	17158979	17159050	+	72	1	0	4	0	4	0	0	2
transcript:AT1G45242.1	1	17160528	17160599	+	72	0	0	0	0	0	0	0	0
transcript:AT1G45244.1	1	17160969	17161040	+	72	0	0	0	1	0	0	0	0
transcript:AT1G45246.1	1	17162022	17162093	+	72	0	0	0	0	0	0	0	0
transcript:AT1G48080.1	1	17731841	17731913	+	73	0	0	0	0	0	0	0	0
transcript:AT1G49020.1	1	18135598	18135669	-	72	0	0	0	0	0	0	0	0
transcript:AT1G49280.1	1	18230479	18230552	-	74	0	0	0	0	0	0	0	0
transcript:AT1G49460.1	1	18308903	18308987	+	85	0	0	0	0	0	0	0	0
transcript:AT1G49690.1	1	18387802	18387874	+	73	0	0	0	0	0	0	0	0
transcript:AT1G50070.1	1	18552999	18553078	+	80	0	0	0	0	0	0	0	0
transcript:AT1G50100.1	1	18557900	18557979	+	80	0	0	0	0	0	0	0	0
transcript:AT1G52170.1	1	19424555	19424628	+	74	0	0	0	0	0	0	0	0
transcript:AT1G52350.1	1	19498419	19498492	-	74	0	0	0	0	0	0	0	0
transcript:AT1G52860.1	1	19685134	19685219	-	86	0	0	0	0	0	2	0	0
transcript:AT1G53220.1	1	19847973	19848046	+	74	0	0	0	0	0	0	0	0
transcript:AT1G53410.1	1	19925839	19925910	-	72	14	8	15	13	11	15	11	18
transcript:AT1G54670.1	1	20412928	20413000	-	73	0	0	0	0	0	0	0	0
transcript:AT1G55625.1	1	20791311	20791392	+	82	0	0	0	0	0	0	0	0
transcript:AT1G56730.1	1	21268787	21268868	+	82	0	0	0	0	0	0	0	0
transcript:AT1G56740.1	1	21269122	21269206	+	85	0	0	0	0	0	0	0	0
transcript:AT1G56750.1	1	21269552	21269636	+	85	0	0	0	0	0	0	0	0
transcript:AT1G56760.1	1	21270296	21270377	+	82	0	0	0	0	0	0	0	0
transcript:AT1G56770.1	1	21270631	21270715	+	85	0	0	0	0	0	0	0	0
transcript:AT1G56780.1	1	21271061	21271145	+	85	0	0	0	0	0	0	0	0
transcript:AT1G56790.1	1	21271805	21271886	+	82	0	0	0	0	0	0	0	0
transcript:AT1G56800.1	1	21272140	21272224	+	85	0	0	0	0	0	0	0	0
transcript:AT1G56810.1	1	21272570	21272654	+	85	0	0	0	0	0	0	0	0
transcript:AT1G56820.1	1	21273314	21273395	+	82	0	0	0	0	0	0	0	0
transcript:AT1G56830.1	1	21273649	21273733	+	85	1	0	0	0	0	0	0	0
transcript:AT1G56840.1	1	21274079	21274163	+	85	0	0	0	0	0	0	0	0
transcript:AT1G56850.1	1	21274823	21274904	+	82	0	0	0	0	0	0	0	0
transcript:AT1G56860.1	1	21275158	21275242	+	85	0	0	0	0	0	0	0	0
transcript:AT1G56870.1	1	21275609	21275693	+	85	0	0	0	0	0	0	0	0
transcript:AT1G56880.1	1	21276352	21276433	+	82	0	0	0	0	0	0	0	0
transcript:AT1G56890.1	1	21276687	21276771	+	85	0	0	0	0	0	0	0	0
transcript:AT1G56900.1	1	21277117	21277201	+	85	0	0	0	0	0	0	0	0
transcript:AT1G56910.1	1	21277861	21277942	+	82	0	0	0	0	0	0	0	0
transcript:AT1G56920.1	1	21278196	21278280	+	85	0	0	0	0	0	0	0	0
transcript:AT1G56930.1	1	21278647	21278731	+	85	0	0	0	0	0	0	0	0
transcript:AT1G56940.1	1	21279390	21279471	+	82	0	0	0	0	0	0	0	0
transcript:AT1G56950.1	1	21279720	21279804	+	85	0	0	0	0	0	0	0	0
transcript:AT1G56960.1	1	21280178	21280262	+	85	0	0	0	0	0	0	0	0
transcript:AT1G56970.1	1	21280922	21281003	+	82	0	0	0	0	0	0	0	0
transcript:AT1G56980.1	1	21281252	21281336	+	85	0	0	0	0	0	0	0	0
transcript:AT1G56990.1	1	21281710	21281794	+	85	0	0	0	0	0	0	0	0
transcript:AT1G57000.1	1	21282454	21282535	+	82	0	0	0	0	0	0	0	0
transcript:AT1G57010.1	1	21282784	21282868	+	85	0	0	0	0	0	0	0	0
transcript:AT1G57020.1	1	21283242	21283326	+	85	0	0	0	0	0	0	0	0
transcript:AT1G57030.1	1	21283986	21284067	+	82	0	0	0	0	0	0	0	0
transcript:AT1G57040.1	1	21284316	21284400	+	85	0	0	0	0	0	0	0	0
transcript:AT1G57050.1	1	21284774	21284858	+	85	0	0	0	0	0	0	0	0
transcript:AT1G57060.1	1	21285519	21285600	+	82	0	0	0	0	0	0	0	0
transcript:AT1G57070.1	1	21285849	21285933	+	85	0	0	0	0	0	0	0	0
transcript:AT1G57080.1	1	21286306	21286390	+	85	0	0	0	0	0	0	0	0
transcript:AT1G57090.1	1	21287050	21287131	+	82	0	0	0	0	0	0	0	0
transcript:AT1G57100.1	1	21287380	21287464	+	85	0	0	0	0	0	0	0	0
transcript:AT1G57110.1	1	21287837	21287921	+	85	0	0	0	0	0	0	0	0
transcript:AT1G57120.1	1	21288581	21288662	+	82	0	0	0	0	0	0	0	0
transcript:AT1G57130.1	1	21288910	21288994	+	85	0	0	0	0	0	0	0	0
transcript:AT1G57140.1	1	21289368	21289452	+	85	0	0	0	0	0	0	0	0
transcript:AT1G57150.1	1	21290112	21290193	+	82	0	0	0	0	0	0	0	0
transcript:AT1G57160.1	1	21290445	21290529	+	85	0	0	0	0	0	0	0	0
transcript:AT1G57170.1	1	21290903	21290987	+	85	0	0	0	0	0	0	0	0
transcript:AT1G57180.1	1	21291461	21291542	+	82	0	0	0	0	0	0	0	0
transcript:AT1G57190.1	1	21291791	21291875	+	85	0	0	0	0	0	0	0	0
transcript:AT1G57200.1	1	21292248	21292332	+	85	0	0	0	0	0	0	0	0
transcript:AT1G57210.1	1	21292992	21293073	+	82	0	0	0	0	0	0	0	0
transcript:AT1G57220.1	1	21293325	21293409	+	85	0	0	0	0	0	0	0	0
transcript:AT1G57230.1	1	21293783	21293867	+	85	0	0	0	0	0	0	0	0
transcript:AT1G57240.1	1	21294341	21294422	+	82	0	0	0	0	0	0	0	0
transcript:AT1G57250.1	1	21294671	21294755	+	85	0	0	0	0	0	0	0	0
transcript:AT1G57260.1	1	21295128	21295212	+	85	0	0	0	0	0	0	0	0
transcript:AT1G57270.1	1	21295872	21295953	+	82	0	0	0	0	0	0	0	0
transcript:AT1G57280.1	1	21296205	21296289	+	85	0	0	0	0	0	0	0	0
transcript:AT1G57290.1	1	21296663	21296747	+	85	0	0	0	0	0	0	0	0
transcript:AT1G57300.1	1	21297221	21297302	+	82	0	0	0	0	0	0	0	0
transcript:AT1G57310.1	1	21297551	21297635	+	85	0	0	0	0	0	0	0	0
transcript:AT1G57320.1	1	21298009	21298093	+	85	0	0	0	0	0	0	0	0
transcript:AT1G57330.1	1	21298753	21298834	+	82	0	0	0	0	0	0	0	0
transcript:AT1G57340.1	1	21299086	21299170	+	85	0	0	0	0	0	0	0	0
transcript:AT1G57350.1	1	21299544	21299628	+	85	0	0	0	0	0	0	2	0
transcript:AT1G57360.1	1	21300102	21300183	+	82	0	0	0	0	0	0	0	0
transcript:AT1G57370.1	1	21300432	21300516	+	85	0	0	0	0	0	0	0	0
transcript:AT1G57380.1	1	21300890	21300974	+	85	0	0	0	0	0	0	0	0
transcript:AT1G57390.1	1	21301634	21301715	+	82	0	0	0	0	0	0	0	0
transcript:AT1G57400.1	1	21301967	21302051	+	85	0	0	0	0	0	0	0	0
transcript:AT1G57410.1	1	21302425	21302509	+	85	0	0	0	0	0	0	0	0
transcript:AT1G57420.1	1	21302983	21303064	+	82	0	0	0	0	0	0	0	0
transcript:AT1G57430.1	1	21303317	21303401	+	85	0	0	0	0	0	0	0	0
transcript:AT1G57440.1	1	21303777	21303861	+	85	0	0	0	0	0	0	0	0
transcript:AT1G57450.1	1	21304520	21304603	+	84	0	0	0	0	0	0	0	0
transcript:AT1G57460.1	1	21304856	21304935	+	80	0	0	0	0	0	0	0	0
transcript:AT1G57470.1	1	21305311	21305395	+	85	0	0	0	0	0	0	0	0
transcript:AT1G57480.1	1	21306055	21306136	+	82	0	0	0	0	0	0	0	0
transcript:AT1G57490.1	1	21306389	21306473	+	85	0	0	0	0	0	0	0	0
transcript:AT1G57500.1	1	21306849	21306933	+	85	0	0	0	0	0	0	0	0
transcript:AT1G57510.1	1	21307592	21307675	+	84	0	0	0	0	0	0	0	0
transcript:AT1G57520.1	1	21307928	21308012	+	85	0	0	0	0	0	0	0	0
transcript:AT1G57530.1	1	21308387	21308471	+	85	0	0	0	0	0	0	0	0
transcript:AT1G59570.1	1	21883843	21883924	-	82	0	0	0	0	0	0	0	0
transcript:AT1G59880.1	1	22040612	22040683	-	72	0	0	0	0	0	0	0	0
transcript:AT1G60580.1	1	22313414	22313484	-	71	0	0	0	0	0	2	1	0
transcript:AT1G60820.1	1	22394637	22394707	-	71	0	0	0	0	0	2	0	0
transcript:AT1G60840.1	1	22397592	22397662	-	71	0	0	0	0	0	0	0	0
transcript:AT1G60910.1	1	22428167	22428237	+	71	0	0	0	0	0	0	0	0
transcript:AT1G61020.1	1	22477773	22477846	-	74	0	0	2	0	0	0	0	0
transcript:AT1G61880.1	1	22866758	22866829	-	72	0	0	0	0	0	0	0	0
transcript:AT1G61910.1	1	22887090	22887169	+	80	0	0	0	0	0	0	0	0
transcript:AT1G63510.1	1	23559187	23559258	-	72	1	0	0	0	0	0	1	0
transcript:AT1G63790.1	1	23667485	23667556	-	72	0	0	0	0	0	0	0	0
transcript:AT1G64120.1	1	23802553	23802636	+	84	0	0	0	0	0	0	0	0
transcript:AT1G64420.1	1	23933137	23933209	+	73	0	0	0	0	0	0	0	0
transcript:AT1G65830.1	1	24486992	24487073	-	82	0	0	0	0	0	0	0	0
transcript:AT1G68770.1	1	25829654	25829725	+	72	14	11	16	12	29	26	12	18
transcript:AT1G68860.1	1	25886536	25886609	+	74	0	0	0	0	0	0	0	0
transcript:AT1G68950.1	1	25928196	25928268	+	73	0	0	0	0	0	0	0	0
transcript:AT1G68970.1	1	25932077	25932149	-	73	0	0	0	0	0	0	0	0
transcript:AT1G69000.1	1	25941164	25941235	+	72	0	0	0	0	0	1	0	0
transcript:AT1G69130.1	1	25989730	25989803	+	74	0	0	0	0	0	0	0	0
transcript:AT1G69300.1	1	26049478	26049551	+	74	0	0	1	0	0	0	1	0
transcript:AT1G70050.1	1	26382154	26382225	-	72	0	0	0	0	0	1	0	0
transcript:AT1G71700.1	1	26973389	26973459	+	71	3	3	1	1	0	2	1	0
transcript:AT1G72780.1	1	27393385	27393466	+	82	0	0	0	0	0	0	0	0
transcript:AT1G73900.1	1	27788983	27789054	+	72	0	0	0	0	0	0	0	0
transcript:AT1G74570.1	1	28020383	28020463	-	81	0	0	1	0	0	3	0	0
transcript:AT1G74610.1	1	28027960	28028040	+	81	0	0	0	0	0	0	0	0
transcript:AT1G75070.1	1	28184532	28184603	+	72	0	0	0	0	0	0	0	0
transcript:AT1G75570.1	1	28373489	28373561	-	73	0	0	0	2	0	0	0	0
transcript:AT1G75650.1	1	28407984	28408056	+	73	0	0	0	0	0	0	0	0
transcript:AT1G75740.1	1	28440889	28440960	+	72	0	0	0	0	0	0	0	0
transcript:AT1G75970.1	1	28519985	28520056	-	72	0	0	0	0	0	0	0	0
transcript:AT1G76000.1	1	28527767	28527838	+	72	0	0	0	0	0	0	0	0
transcript:AT1G76330.1	1	28634692	28634773	+	82	0	0	0	0	0	0	0	0
transcript:AT1G77040.1	1	28947554	28947625	-	72	0	0	1	0	0	0	1	0
transcript:AT1G77190.1	1	29002205	29002286	-	82	0	0	0	0	0	0	0	0
transcript:AT1G77560.1	1	29143090	29143161	-	72	0	0	0	0	0	0	0	0
transcript:AT1G78250.1	1	29443926	29444010	-	85	1	0	0	0	0	0	0	0
transcript:AT1G79240.1	1	29804123	29804195	+	73	0	0	0	0	0	0	0	0
transcript:AT1G79290.1	1	29833117	29833188	+	72	0	0	0	0	0	0	0	0
transcript:AT1G79300.1	1	29833718	29833789	+	72	0	0	0	0	0	0	0	0
transcript:AT1G79980.1	1	30083996	30084069	-	74	0	0	1	2	0	0	0	0
transcript:AT1G80250.1	1	30174007	30174085	-	79	0	0	0	0	0	0	0	0
transcript:AT1G80430.1	1	30237784	30237865	+	82	1	0	0	1	0	0	3	1
transcript:AT2G01160.1	2	102065	102138	+	74	0	0	0	0	0	0	0	0
transcript:AT2G02600.1	2	706796	706868	+	73	0	0	0	0	0	0	0	0
transcript:AT2G02900.1	2	846855	846927	-	73	0	0	0	0	0	0	0	0
transcript:AT2G03490.1	2	1054718	1054790	-	73	0	0	0	0	0	0	0	0
transcript:AT2G03660.1	2	1113984	1114055	-	72	0	0	0	0	0	0	0	0
transcript:AT2G03700.1	2	1123390	1123461	-	72	0	0	0	0	0	0	0	0
transcript:AT2G03790.1	2	1154385	1154457	+	73	0	0	0	0	0	0	0	0
transcript:AT2G07743.1	2	3255832	3255905	-	74	0	0	0	0	0	0	0	0
transcript:AT2G07745.1	2	3268801	3268879	+	79	0	0	0	0	0	0	0	0
transcript:AT2G07746.1	2	3276440	3276511	+	72	0	1	0	1	1	2	0	1
transcript:AT2G07748.1	2	3280863	3280936	+	74	0	0	0	0	0	0	0	1
transcript:AT2G07752.1	2	3303244	3303315	-	72	0	0	0	0	0	0	0	0
transcript:AT2G07753.1	2	3303354	3303428	-	75	0	0	0	1	1	0	0	0
transcript:AT2G07754.1	2	3303735	3303822	-	88	4	4	20	1	9	2	5	10
transcript:AT2G07755.1	2	3328670	3328742	-	73	0	0	0	0	0	0	0	0
transcript:AT2G07792.1	2	3332685	3332759	+	75	5	4	2	4	8	3	1	4
transcript:AT2G07793.1	2	3369354	3369440	+	87	0	0	0	0	0	0	0	0
transcript:AT2G07794.1	2	3383397	3383477	-	81	1	1	0	1	0	0	0	0
transcript:AT2G05315.1	2	3437584	3437652	+	69	1	5	5	2	2	1	4	2
transcript:AT2G07756.1	2	3444363	3444434	-	72	0	0	0	0	1	0	0	2
transcript:AT2G07757.1	2	3452977	3453063	+	87	0	0	0	0	0	2	0	0
transcript:AT2G07758.1	2	3462078	3462151	+	74	1	2	1	1	5	2	2	2
transcript:AT2G05355.1	2	3489589	3489657	+	69	1	0	0	0	0	0	0	0
transcript:AT2G07759.1	2	3494382	3494469	+	88	3	2	4	2	7	8	3	2
transcript:AT2G07761.1	2	3494776	3494850	+	75	0	2	0	0	0	0	1	1
transcript:AT2G07762.1	2	3495012	3495086	+	75	1	1	0	1	1	0	0	1
transcript:AT2G07763.1	2	3495442	3495512	+	71	0	4	6	2	3	4	1	1
transcript:AT2G07764.1	2	3496440	3496511	+	72	2	1	1	0	2	0	1	0
transcript:AT2G07765.1	2	3497358	3497440	+	83	6	4	1	1	3	1	6	2
transcript:AT2G07766.1	2	3503522	3503608	+	87	1	1	0	0	3	0	0	0
transcript:AT2G15950.1	2	6946791	6946879	-	89	0	0	0	0	0	0	0	0
transcript:AT2G16240.1	2	7039094	7039165	+	72	0	0	0	0	0	0	0	0
transcript:AT2G17810.1	2	7742712	7742785	+	74	0	0	0	1	1	1	0	0
transcript:AT2G18310.1	2	7955677	7955750	-	74	0	0	0	0	0	0	0	0
transcript:AT2G21360.1	2	9137356	9137427	+	72	0	0	0	0	0	0	0	0
transcript:AT2G21570.1	2	9234193	9234276	-	84	0	0	0	0	0	0	0	0
transcript:AT2G21670.1	2	9266809	9266889	-	81	0	0	0	0	0	0	0	0
transcript:AT2G21700.1	2	9270663	9270734	-	72	0	0	0	1	0	0	0	0
transcript:AT2G22110.1	2	9393670	9393743	+	74	0	0	0	0	0	0	0	0
transcript:AT2G22220.1	2	9449809	9449882	-	74	1	0	0	0	0	0	0	0
transcript:AT2G22280.1	2	9465581	9465653	-	73	0	0	0	0	0	0	0	0
transcript:AT2G22380.1	2	9502280	9502353	+	74	0	0	0	0	2	0	0	0
