ago1.1	ago1.2	deltaN.1	deltaN.2	baseMean	log2FC	lfcSE	stat	p.value	q.value	q.value_BH	ranking
transcript:AT4G06375.1	15	16	6	6	9.6818623806115	-0.823108445532009	0.759630216715665	-1.08356464424335	0.278557874110816	0.819840065180642	1	17
transcript:AT4G06405.1	0	0	0	0	0	NA	NA	NA	1	1	1	70.5
transcript:AT4G07120.1	8	3	13	16	10.796871057599	1.93947707985117	0.761314214078698	2.54753824897151	0.0108485959710534	0.209739522107033	0.29652828987546	3
transcript:AT4G07145.1	0	1	0	3	1.14363783487308	2.2696263101129	4.04778959061416	0.560707581089593	0.574996898245219	0.917647399835173	1	30
transcript:AT4G07875.1	6	3	4	1	3.21011317534823	-0.380460531911511	1.73274558297272	-0.219570914305139	0.826205345631569	0.973978258241682	1	48
transcript:AT4G08755.1	26	30	16	18	21.1177324616261	-0.16555116604949	0.539510441284037	-0.306854424643714	0.75895418037354	0.936581754503517	1	47
transcript:AT4G09135.1	7	32	6	8	11.6603280116979	-0.884725713380997	0.752354379452299	-1.17594279709658	0.239617735378472	0.819840065180642	1	15
transcript:AT5G09585.1	33	47	8	19	23.9931626515356	-0.978638162927605	0.583961880290005	-1.67585966817149	0.0937656833192523	0.453200802709719	0.640732169348224	12
transcript:AT5G01845.1	0	0	0	0	0	NA	NA	NA	1	1	1	70.5
transcript:AT5G02245.1	0	0	0	0	0	NA	NA	NA	1	1	1	70.5
transcript:AT5G02255.1	0	2	1	1	0.96209072107508	0.615122883567433	3.85494160950316	0.159567367259478	0.873221886699439	0.973978258241682	1	52
transcript:AT5G04085.1	0	0	0	0	0	NA	NA	NA	1	1	1	70.5
transcript:AT5G04105.1	10	3	8	4	6.06924324410536	0.371479978004369	1.06726347761803	0.348067731909517	0.727789317110654	0.917647399835173	1	46
transcript:AT5G04305.1	0	0	2	0	0.531792471435118	2.87097264393354	4.90161515216116	0.585719717850085	0.558063881342173	0.917647399835173	1	29
transcript:AT5G04315.1	0	2	1	0	0.643874484197352	-0.42231579912254	4.62474834179732	-0.091316492900977	0.92724111330116	0.978354905598416	1	54
transcript:AT5G04455.1	0	0	0	0	0	NA	NA	NA	1	1	1	70.5
transcript:AT5G04465.1	0	0	0	0	0	NA	NA	NA	1	1	1	70.5
transcript:AT5G40395.1	5	12	0	0	3.3189900099459	-4.9574260446864	2.17771423899726	-2.27643551936781	0.022819955796823	0.242720563899117	0.343156659305649	4
transcript:AT5G06055.1	12	7	11	3	7.72512041896675	0.0424932427544254	0.906628929000179	0.0468694979778403	0.962617238454297	0.979505260181565	1	57
transcript:AT5G46315.1	2	12	1	1	3.2724301711009	-2.21378655180566	1.89335236994103	-1.16924170426586	0.242306262964363	0.819840065180642	1	16
transcript:AT5G06815.1	0	0	0	0	0	NA	NA	NA	1	1	1	70.5
transcript:AT5G07335.1	2	0	0	0	0.420448207626857	-1.96744524107066	4.8873458220141	-0.402559039757057	0.687272647319137	0.917647399835173	1	39.5
transcript:AT5G07345.1	0	0	1	1	0.584112472595288	2.99255179610149	4.6380411654913	0.645218895073022	0.518785343102353	0.917647399835173	1	28
transcript:AT5G07405.1	16	19	14	10	13.859088690396	-0.00662365604158927	0.594996199492149	-0.0111322661342086	0.99111792018058	0.99111792018058	1	58
transcript:AT5G07415.1	83	81	30	54	57.9172835428703	-0.392641636502057	0.410845694986453	-0.95569125171192	0.339228243622438	0.819840065180642	1	23
transcript:AT5G07775.1	0	0	0	0	0	NA	NA	NA	1	1	1	70.5
transcript:AT5G08025.1	6	3	5	4	4.43065812169897	0.517974957613656	1.30168848311284	0.397925436334027	0.69068514954924	0.917647399835173	1	41
transcript:AT5G08115.1	0	0	0	0	0	NA	NA	NA	1	1	1	70.5
transcript:AT5G08810.1	14	6	6	5	7.26353079752138	-0.346616978674061	0.935550434090666	-0.370495235792354	0.711013525694814	0.917647399835173	1	44
transcript:AT5G61455.1	24	36	11	2	15.4102780308072	-1.68900544413149	0.657199187145031	-2.57000537610033	0.0101696936755927	0.209739522107033	0.29652828987546	2
transcript:AT5G09010.1	0	0	0	0	0	NA	NA	NA	1	1	1	70.5
transcript:AT5G09080.1	0	0	0	0	0	NA	NA	NA	1	1	1	70.5
transcript:AT5G09140.1	0	1	7	6	3.95956019552918	4.25108690704659	1.95047898200407	2.17950921095223	0.0292938611602383	0.242720563899117	0.343156659305649	7
transcript:AT5G09945.1	0	0	0	0	0	NA	NA	NA	1	1	1	70.5
