	WT_AGO1.1	WT_AGO1.2	ago1.1	ago1.2	baseMean	log2FC	lfcSE	stat	p.value	q.value	q.value_BH	ranking
gene:AT2G29300	528	693	35	32	341.572208454643	-4.40162000462354	0.266199739147325	-16.5350274899688	2.0528448666498903e-61	2.1960688117444e-59	2.62830670311124e-59	216.0
gene:AT3G50060	1104	1348	220	215	757.159972602338	-2.71242202924389	0.164132249844033	-16.5258322591774	2.39116322071256e-61	2.54221763993891e-59	3.04258574598652e-59	217.0
gene:AT3G25820	1534	1798	199	293	1007.89657083276	-2.97639669369503	0.182773225832433	-16.2846427869244	1.26867785555783e-59	1.2857604915953898e-57	1.53882833751982e-57	228.0
gene:AT1G05680	2317	2314	567	486	1493.58667449961	-2.36695371665111	0.147593575159771	-16.0369698619257	7.05118030400228e-58	6.817222731572409e-56	8.159012188585059e-56	239.0
gene:AT2G39310	3482	4060	919	1141	2499.95871734623	-2.09032077164424	0.138567321422443	-15.0852361883477	2.02548530973326e-51	1.67153175185737e-49	2.0005284371669e-49	280.0
gene:AT1G72450	3037	4154	1167	981	2411.97206790467	-1.95543422852584	0.1350006124094	-14.4846322814879	1.51531414088351e-47	1.05464951365648e-45	1.2622292941606401e-45	332.0
gene:AT5G37990	441	521	54	55	283.210588787179	-3.36088715267653	0.251015690990175	-13.3891516479266	6.99754426238143e-41	3.8775121168069e-39	4.64069751981195e-39	417.0
gene:AT2G33790	329	356	14	6	189.031699851497	-5.32410347002812	0.414674912232159	-12.8392225161849	9.886232219913351e-38	4.96611234577256e-36	5.94355982699356e-36	460.0
gene:AT3G62420	4493	5268	1792	2062	3508.61250701035	-1.55898594902734	0.123326247221746	-12.641152910655	1.25204483233007e-36	6.06519914898344e-35	7.25897271238746e-35	477.0
gene:AT4G27280	1781	2073	721	668	1354.55414144333	-1.69297432091187	0.134156537701714	-12.6193948495903	1.6508496452372398e-36	7.98037296077341e-35	9.551097685990772e-35	478.0
gene:AT5G18130	1176	1419	393	260	845.651756874564	-2.21190674317615	0.184879985513105	-11.9640140442317	5.48451740722298e-33	2.33820560385058e-31	2.79841935233859e-31	542.0
gene:AT3G55980	6150	7251	2953	2078	4752.26328773837	-1.63602085246329	0.144273225348864	-11.3397399171417	8.33919258990444e-30	3.13833425366322e-28	3.756032102179269e-28	614.0
gene:AT4G34410	255	244	5	11	138.761935383264	-5.19196868740488	0.469939733529397	-11.0481585551652	2.23757472355111e-28	7.86965588083645e-27	9.41858888581521e-27	657.0
gene:AT5G61440	1659	2039	794	657	1324.44919809765	-1.56826195491227	0.142580458265089	-10.9991367259918	3.858075820966069e-28	1.34462380083051e-26	1.60927732773479e-26	663.0
gene:AT4G29780	715	892	243	162	523.233954857998	-2.20761754245827	0.205725708787619	-10.7308782916252	7.28999623201931e-27	2.39275487121122e-25	2.86370519597293e-25	704.0
gene:AT5G24150	577	731	175	181	431.958813081894	-2.09259079455525	0.195251578182967	-10.7174078387951	8.43337652677759e-27	2.7485194838399104e-25	3.2894926353742503e-25	709.0
gene:AT5G45340	273	346	41	37	183.544670501417	-3.20441302677937	0.299647830276683	-10.6939303509074	1.0866620415142799e-26	3.53654926665781e-25	4.232625177194e-25	710.0
gene:AT5G47220	1823	2208	926	898	1500.61017657316	-1.36207584108673	0.129478982702252	-10.5196674599995	7.012062694999959e-26	2.1984766986887902e-24	2.6311885187276e-24	737.0
gene:AT5G53450	1948	2987	1015	1001	1774.38355703557	-1.49594608169825	0.149014451971115	-10.0389328814109	1.0277999623173501e-23	2.87871196718388e-22	3.44531005550137e-22	825.0
gene:AT2G23290	831	885	316	258	594.476271649746	-1.80646189469457	0.179958723409595	-10.0382013189934	1.0354497704315e-23	2.89662685779185e-22	3.4667510171045e-22	826.0
gene:AT2G41640	921	1125	392	414	733.969670071618	-1.56087591158022	0.159837296003874	-9.76540488736986	1.58477712538475e-22	4.18986785311961e-21	5.01453219708412e-21	874.0
gene:AT2G17300	297	352	64	62	203.124099163238	-2.58406487398658	0.270949935862591	-9.53705659962607	1.46943648355711e-21	3.690681394081969e-20	4.41709412530129e-20	920.0
gene:AT4G24570	929	1234	461	410	778.050336188577	-1.52596919149364	0.161243652204282	-9.46374738250393	2.97100495341428e-21	7.35021535958713e-20	8.79691027694561e-20	934.0
gene:AT1G04770	764	916	320	327	599.572317184527	-1.59485029157858	0.169359493186228	-9.41695243398538	4.64370435460381e-21	1.13667453942617e-19	1.36039877040856e-19	944.0
gene:AT5G25190	632	703	197	238	459.442279957896	-1.83882356482153	0.196528376668437	-9.35652955564685	8.23987293790204e-21	1.9853883626288e-19	2.3761593962219103e-19	959.0
gene:AT2G01520	4174	5003	1849	2406	3442.95455851952	-1.32470000162895	0.141811930102604	-9.34124513128411	9.52077966726945e-21	2.2844927909823e-19	2.7341345970751504e-19	963.0
gene:AT4G17500	2585	2993	1501	1171	2112.50463161525	-1.28441694608516	0.138064103705236	-9.3030477264921	1.36476418285339e-20	3.2444039067071304e-19	3.88297875275828e-19	972.0
gene:AT1G21910	925	952	394	350	677.804619240929	-1.56283978814287	0.169659041293529	-9.21165047395844	3.21148331805727e-20	7.391209664377422e-19	8.845973223194591e-19	1004.0
gene:AT1G11050	1067	1347	571	513	895.491278571935	-1.37147393453618	0.151181835148622	-9.07168465833165	1.17190843596956e-19	2.6188866760105e-18	3.13434504804044e-18	1034.0
gene:AT4G23670	8952	10295	5686	5929	7847.11326412539	-0.948986431911815	0.10557973706026	-8.98833865602621	2.50995605551305e-19	5.50783994062109e-18	6.59191212870023e-18	1053.0
gene:AT3G14630	205	133	4	7	95.4801044122465	-5.19203567373986	0.582453025135135	-8.9140848269013	4.918616132041692e-19	1.05823522311999e-17	1.26652075541539e-17	1074.0
gene:AT1G32920	1829	2171	1068	822	1507.72439922224	-1.30284486321945	0.146834496102898	-8.87287999617231	7.127812902120792e-19	1.5082634865321e-17	1.80512514476328e-17	1092.0
gene:AT1G68840	2518	2782	1313	817	1915.2047398034	-1.54257734914289	0.176247738832986	-8.7523241963669	2.09002957646486e-18	4.3235732697738203e-17	5.17455397825746e-17	1117.0
gene:AT1G75960	444	595	72	149	328.46609780973	-2.43970633569164	0.284289550092333	-8.58176579089616	9.34277171049502e-18	1.85307661729106e-16	2.21780559359433e-16	1165.0
gene:AT2G18050	1363	1183	578	478	934.934278112833	-1.50802534146971	0.179547027140574	-8.39905491884878	4.500862926365721e-17	8.56684016800105e-16	1.02529954059839e-15	1214.0
gene:AT4G34135	810	763	341	294	572.2144857369	-1.5416574828144	0.188053510982868	-8.19797234710948	2.44475571771229e-16	4.45864012384987e-15	5.336205159694821e-15	1267.0
gene:AT1G80330	281	396	0	2	180.770037443158	-8.61213770005321	1.05385216655578	-8.17205484161932	3.03180649295512e-16	5.49889738090377e-15	6.5812094633182105e-15	1274.0
gene:AT2G27690	408	504	90	156	301.123099415908	-2.10294853479655	0.264823758394631	-7.94093606836744	2.00661088606146e-15	3.42695918286934e-14	4.1014651924633903e-14	1353.0
gene:AT1G12030	117	133	13	9	72.23582386201	-3.72925404971342	0.492306355599685	-7.57506785621479	3.58939972462737e-14	5.6002876054669e-13	6.70255566404929e-13	1481.0
gene:AT1G75020	450	576	221	229	378.077012157145	-1.40366898396964	0.200658308333863	-6.99531953411152	2.64655047151512e-12	3.5699849238353696e-11	4.27264175655286e-11	1713.0
gene:AT5G43450	1672	1766	946	1090	1396.3734720911	-0.980086313076533	0.145028099109899	-6.75790635809028	1.3999996037652e-11	1.76005390882494e-10	2.10647383254225e-10	1838.0
gene:AT1G66500	318	321	121	108	225.298493231513	-1.70893561325208	0.2529390510637	-6.75631384740863	1.4154663564944798e-11	1.77853078300805e-10	2.12858738927977e-10	1839.0
gene:AT5G37770	1298	1610	935	829	1184.79576782194	-0.938699159120524	0.139867260221323	-6.71135730860205	1.92822295940104e-11	2.39288119886572e-10	2.86385638787517e-10	1862.0
gene:AT1G78990	178	239	52	68	138.987127096369	-2.00757929374114	0.320168640868657	-6.27038078524597	3.60166216202081e-10	3.9274944586038114e-09	4.70051755973032e-09	2119.0
gene:AT1G13609	76	156	0	0	60.8726793836561	-9.49058942409343	1.51365183464906	-6.26999499280083	3.6105971604432e-10	3.935380593696271e-09	4.70995587132343e-09	2120.0
gene:AT5G47230	585	627	343	273	468.230396256827	-1.20274656214537	0.19327585845555	-6.22295289104601	4.8788390888706e-10	5.24350394542014e-09	6.27554860477751e-09	2150.0
gene:AT5G59450	739	865	487	433	642.352175575261	-1.02263653280112	0.164977697493551	-6.19863501756711	5.69549352750997e-10	6.0619884357518615e-09	7.255130055425531e-09	2171.0
gene:AT3G28270	498	561	295	238	407.335299835726	-1.21398347232769	0.199534553609001	-6.08407641869665	1.17164715446922e-09	1.20862726778215e-08	1.44651348468063e-08	2240.0
gene:AT1G73540	430	489	253	176	345.57115617124	-1.32327344606021	0.224845104074048	-5.88526688855283	3.97412162763615e-09	3.84547857829935e-08	4.60235902898986e-08	2388.0
gene:AT2G30615	80	76	0	0	42.2343583780272	-8.95920867887938	1.53011783576791	-5.85524099481075	4.76318803809367e-09	4.56503467425261e-08	5.46354065505933e-08	2411.0
gene:AT3G45640	2822	3603	2417	1888	2708.64885351878	-0.794662530466277	0.13578601090034	-5.85231516263864	4.8477687624451405e-09	4.64224586795772e-08	5.55594882409533e-08	2413.0
gene:AT5G05250	598	742	16	2	362.865978034081	-6.44721189758168	1.12287369772498	-5.74170711331484	9.372683079387593e-09	8.72932639723535e-08	1.04474627392367e-07	2481.0
gene:AT1G79270	629	752	450	372	559.512767780014	-0.968634032925356	0.176934913079128	-5.47452176661237	4.38694718986109e-08	3.77257866453741e-07	4.51511070099027e-07	2687.0
gene:AT3G50800	132	174	48	45	103.145170014396	-1.93214156887872	0.355189673782668	-5.43974589210876	5.33566195753265e-08	4.54278337703416e-07	5.43690978023454e-07	2714.0
gene:AT1G13260	2926	3203	2363	1602	2560.9471735215	-0.855613978200285	0.158570279118523	-5.39580293959599	6.82177862486095e-08	5.70299705805579e-07	6.82548074784839e-07	2764.0
gene:AT2G26530	962	1252	800	642	923.426902887687	-0.834327949535708	0.159244478185125	-5.23928966984829	1.6119584819558e-07	1.27647445656452e-06	1.52771459282e-06	2918.0
gene:AT2G39650	254	346	152	138	226.811936539105	-1.26137101349291	0.247437953640633	-5.09772650045781	3.43756987140343e-07	2.61289233613549e-06	3.12717088137045e-06	3040.0
gene:AT1G60590	549	693	405	372	511.259301592146	-0.893032854038122	0.177581084605676	-5.02887374531544	4.93369096525826e-07	3.65862635218943e-06	4.37872989872327e-06	3116.0
gene:AT5G46500	191	252	105	83	161.562776796716	-1.45172301347632	0.290006036035589	-5.00583723470557	5.56197419674619e-07	4.10891460293921e-06	4.91764544701969e-06	3127.0
gene:AT1G47395	36	75	0	2	29.5753944439845	-5.98098358410058	1.1963974103457	-4.99916125894354	5.7580232561186e-07	4.24674891092029e-06	5.08260878225215e-06	3133.0
gene:AT1G30135	69	113	13	23	56.5051453437327	-2.53639145599201	0.513234893335767	-4.94197001982221	7.73371102237926e-07	5.57575228062769e-06	6.67319121135409e-06	3205.0
gene:AT5G38020	333	385	214	173	281.862102178205	-1.11367921172921	0.22719923476634	-4.90177360357115	9.49752543648397e-07	6.77134588894894e-06	8.10410570644752e-06	3241.0
gene:AT1G10640	449	420	261	250	353.155130240414	-0.998117067254645	0.214047532725771	-4.66306270641948	3.11537773113126e-06	2.06740474535468e-05	2.47431852827212e-05	3482.0
gene:AT1G25560	3960	4193	3457	2269	3513.24098155693	-0.739439296236564	0.161882582341466	-4.56775080766152	4.92985620616121e-06	3.16252602320286e-05	3.78498537982754e-05	3602.0
gene:AT4G11280	1322	1572	1189	899	1256.50070906535	-0.692273642351671	0.153991443034574	-4.49553318489419	6.93958337961477e-06	4.3515048345389e-05	5.20798313061727e-05	3685.0
gene:AT3G44260	705	941	560	590	704.494301182624	-0.729456695540186	0.163717571237753	-4.45557975252918	8.36667849437985e-06	5.18168962663187e-05	6.20156777705909e-05	3731.0
gene:AT4G24580	69	92	18	22	52.2081152272145	-2.22060848482571	0.499367347210908	-4.44684358564564	8.71412401981388e-06	5.38244490045013e-05	6.4418364011749e-05	3741.0
gene:AT5G54730	583	769	506	381	565.089824735211	-0.823689659240232	0.188134017870259	-4.37820692166509	1.19659715191276e-05	7.23626547742686e-05	8.66053238318431e-05	3821.0
gene:AT1G73500	1063	1266	943	784	1022.13737699062	-0.651803308627577	0.149091363670405	-4.37183813053393	1.23204857499389e-05	7.42916863253847e-05	8.89140340731603e-05	3832.0
gene:AT3G04800	30	37	1	2	18.6371918216327	-4.69637680182406	1.11132799194899	-4.2259142537999	2.37972602055416e-05	0.0001368209235057	0.0001637504929047	4019.0
gene:AT1G30810	613	679	488	414	555.204320397733	-0.74245152681473	0.176238323486027	-4.21277002713655	2.52257866554379e-05	0.0001445306849112	0.0001729777163293	4033.0
gene:AT5G24155	114	170	51	66	102.47461711297	-1.48451389216595	0.362417890950762	-4.09613854402027	4.2009857886322e-05	0.0002303563802039	0.0002756959230769	4214.0
gene:AT1G75450	125	136	65	35	93.2146416876458	-1.61215816686461	0.394899086319337	-4.08245605704169	4.45622399088459e-05	0.0002429109878682	0.000290721572229	4239.0
gene:AT2G41240	26	125	0	0	38.5618335865866	-8.82993970562152	2.23284886325935	-3.95456219671412	7.66749242698403e-05	0.0003998482227721	0.0004785477388134	4431.0
gene:AT2G16005	114	91	19	46	70.9666048120245	-1.8914237230519	0.486239342824553	-3.88990268057015	0.0001002844314356	0.0005127843233424	0.000613712314971	4519.0
gene:AT5G50160	966	1125	903	668	922.637486128513	-0.635171203105601	0.166606353726527	-3.81240684342801	0.0001376201047112	0.0006851945183287	0.0008200568833851	4641.0
gene:AT1G17380	384	556	324	319	398.246776836231	-0.756387014162517	0.201704178386831	-3.7499818804542	0.0001768473485829	0.0008599351186251	0.0010291905355769	4752.0
gene:AT3G45660	49	58	14	12	34.689669752316	-2.26112429358857	0.605381951722065	-3.73503750344158	0.0001876872149322	0.0009084391444153	0.0010872412921974	4774.0
gene:AT5G59130	288	351	204	220	268.980176782749	-0.808710846584026	0.226223207500702	-3.5748359132496	0.0003504476130421	0.0016086199830285	0.001925234155479	5034.0
gene:AT1G61470	50	56	14	16	35.4217162830192	-2.04219460683517	0.5921659593425	-3.44868625866755	0.0005633208106552	0.0024620113432591	0.0029465929674051	5287.0
gene:AT1G31540	981	1200	955	842	998.072754472043	-0.497785219791373	0.145460886188357	-3.42212420696236	0.0006213392256705	0.0026876236405034	0.0032166110606362	5342.0
gene:AT4G22200	446	521	329	384	424.050860780588	-0.658096945139617	0.194824888161168	-3.37788950555028	0.0007304442468282	0.0031192709686674	0.0037332167152161	5411.0
gene:AT5G46710	293	367	263	160	273.797568303154	-0.861964755354051	0.258515248747282	-3.33428979346857	0.0008551751080985	0.0035915178522054	0.0042984128706773	5502.0
gene:AT1G27730	1420	1625	1445	1070	1396.45073066256	-0.499613634807114	0.154643673705579	-3.2307408562882	0.0012346982802696	0.0049921562838477	0.0059747298234219	5715.0
gene:AT5G01820	702	731	667	470	647.90117451821	-0.563070742228236	0.190716671343467	-2.95239392687484	0.0031532038432638	0.0115140773082011	0.0137803179970703	6328.0
gene:AT1G20510	1584	2361	1743	1682	1837.42280429601	-0.410291461241621	0.142553102344001	-2.87816578169958	0.0039999487385159	0.014208580399829	0.0170051625462964	6505.0
gene:AT4G24380	166	218	139	120	162.199575571569	-0.783079928532476	0.281602597416352	-2.78079796037778	0.0054225472907449	0.0184751990927814	0.0221115519500961	6782.0
gene:AT3G19580	333	409	340	193	321.117643490782	-0.699169131660892	0.25665569717423	-2.72415200347672	0.0064466828607897	0.0215202977267075	0.0257559974740163	6922.0
gene:AT1G70000	292	391	267	275	307.225920830384	-0.546037521553559	0.215726586477862	-2.53115543368408	0.0113687456429558	0.0348775365868003	0.0417422544816706	7532.0
