WT_AGO1.1	WT_AGO1.2	ago1.1	ago1.2	baseMean	log2FC	lfcSE	stat	p.value	q.value	q.value_BH	ranking
gene:AT1G04157	58	54	21	6	35.7608534157948	-2.23756322207044	0.652490978662437	-3.42926307832991	0.000605222574883047	0.00513371148812561	0.0184343676043789	170
gene:AT1G04163	69	89	40	49	61.956685759688	-0.985358296538423	0.442379004422895	-2.22740746438423	0.0259200540093603	0.116438373462609	0.414240863149592	324
gene:AT1G04167	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04173	4	5	5	3	4.20481590206036	-0.336243671413278	1.56414644301249	-0.214969431356877	0.829791151631284	1	1	2255
gene:AT1G04177	0	2	0	1	0.724352338216169	-1.05902092994378	4.09677527413567	-0.258501103692395	0.796020197241524	1	1	2114
gene:AT1G04183	433	482	379	415	425.046514702875	-0.369765857679721	0.20472541062935	-1.80615516433948	0.0708941060824353	0.238241581894927	0.815654550609266	449
gene:AT1G04187	4	3	8	10	6.06894405558068	1.18452861488633	1.34334185236217	0.881777496028597	0.377897143496529	0.675251153558854	1	993
gene:AT1G04193	2	2	0	1	1.28936242174841	-2.15941475937354	3.02592462197217	-0.713637988102336	0.475451060965867	1	1	1166
gene:AT1G03502	6	3	6	2	4.27448868295502	-0.380509694979293	1.5948536155235	-0.238585968815949	0.811426646230528	1	1	2221
gene:AT1G03506	8	11	2	2	5.87013028453723	-2.40441552534369	1.44033926028332	-1.66933971158347	0.0950500743341711	0.292243512131929	0.974592643370966	505
gene:AT1G04197	3	2	1	1	1.80088249909311	-1.51089717107572	2.40112945728163	-0.629244361020932	0.52918909073805	1	1	1261
gene:AT1G03515	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G03545	133	142	131	118	130.174089115916	-0.31245777850262	0.313080369181634	-0.998011403012456	0.318273829247569	0.61643744154465	1	889
gene:AT1G03570	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G03640	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04203	0	2	0	1	0.724352338216169	-1.05902092994378	4.09677527413567	-0.258501103692395	0.796020197241524	1	1	2114
gene:AT1G04207	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04213	2	0	3	1	1.48973461339308	0.739019911399308	2.76532722349465	0.267245013581206	0.789280520216199	1	1	2038.5
gene:AT1G03743	1	0	0	0	0.282505041766119	-1.68906684325047	4.98477053570179	-0.33884545560384	0.734726156148025	1	1	1852
gene:AT1G03746	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04217	16	11	8	8	10.9303373708882	-0.942538491589023	1.00662243402487	-0.936337657229019	0.34909936535032	0.64808689364669	1	928
gene:AT1G03935	14	11	3	8	9.22025210946307	-1.35778131403754	1.12881397250745	-1.20283886194417	0.229038682953146	0.5138010804733	1	734
gene:AT1G04223	7	9	3	3	5.5676467863837	-1.57466021808125	1.40536017106372	-1.12046737235295	0.262514648953904	0.560809072283748	1	778
gene:AT1G04227	2	4	2	1	2.23406540799665	-1.14716488791691	2.14893997065922	-0.533828261179858	0.593460359010584	1	1	1430
gene:AT1G04233	198	196	279	275	232.886980234442	0.32015982927402	0.251559167931123	1.27270189318515	0.203123845584452	0.481623975269574	1	685
gene:AT1G04237	55	117	57	52	69.4213298604486	-0.796071954525959	0.448944165408849	-1.77320926712787	0.0761940370295175	0.251999544487533	0.850286042540607	464
gene:AT1G04243	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04247	95	156	236	250	178.265870522704	0.804678448348721	0.293600993021287	2.74072114017128	0.00613045127510877	0.0374580963504528	0.134506257214039	236
gene:AT1G04253	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04295	171	168	213	196	184.554256520413	0.0981231797569926	0.274742964190908	0.357145377847822	0.720982974933691	0.90169770152158	1	1801
gene:AT1G04320	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04257	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04425	59	41	109	66	67.2940730278898	0.615130296119654	0.461723741676623	1.33224749042789	0.182778875693985	0.449970284650092	1	656
gene:AT1G04263	10	3	3	10	6.61889912828447	-0.206288963947165	1.35207075386411	-0.152572610092783	0.878735326049895	0.969988312301556	1	2341
gene:AT1G04267	7	7	3	1	4.60561502504244	-1.98718297559345	1.59372564165586	-1.24687896313746	0.212441881380578	1	1	713
gene:AT1G04273	4	6	5	1	3.97279351335572	-0.90340075754205	1.66821109235158	-0.541538634819037	0.588136375574673	1	1	1416
gene:AT1G04277	3	5	8	8	5.79775308265545	0.849749328537964	1.3549087382178	0.62716351630863	0.530552055592328	0.798022160492674	1	1269.5
gene:AT1G04283	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04720	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04287	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04293	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04297	10	24	32	27	22.4109509616463	0.657574835823467	0.7289970993873	0.902026683475337	0.367042693312759	0.659944593213216	1	969
gene:AT1G04303	14	31	32	35	27.1457617165303	0.437263639940312	0.662892551310299	0.659629737995999	0.509491465722	0.779922180011809	1	1233
gene:AT1G04307	0	2	0	0	0.486672915091077	-2.51373182858891	4.89994357332655	-0.513012403300463	0.6079426444932	1	1	1466.5
gene:AT1G04313	5	5	19	11	9.59496682692739	1.40903785659462	1.09304255171752	1.28909698380961	0.197364372022128	0.471191100092565	1	680
gene:AT1G04323	5	7	7	7	6.38274162257509	0.0660533493088901	1.27665242069249	0.0517394932546019	0.958736268300024	0.985751591433039	1	2492
gene:AT1G04327	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04333	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04337	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04343	76	126	130	138	114.702491841441	0.259953883081099	0.345364110012939	0.752695128255685	0.451633138139211	0.740062483178117	1	1122
gene:AT1G04347	29	41	54	70	47.1738125105845	0.671840908362299	0.504399800240565	1.33196109126505	0.182872974394903	0.449970284650092	1	657
gene:AT1G04353	175	204	121	140	160.064958190882	-0.700576772899856	0.291694445775062	-2.40174875815119	0.016316910790761	0.0825578433693942	0.295415958302659	286
gene:AT1G04357	3	5	0	1	2.30187683615114	-3.13911892219646	2.48294239610059	-1.26427376129482	0.206131783935726	1	1	693
gene:AT1G04363	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04367	1	3	1	3	1.95456771935659	-0.116535606279849	2.28074546327125	-0.0510954019887442	0.959249499890328	1	1	2494
gene:AT1G04373	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04377	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04383	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04387	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G05390	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G05562	4246	4375	3379	2828	3710.11262291847	-0.646677404808465	0.147105031961435	-4.39602504541108	1.10251218509743e-05	0.000135882271017991	0.000487932315763633	117
gene:AT1G04393	0	1	1	0	0.472351493124123	-0.145529978147436	4.90987536012929	-0.0296402591660908	0.976353957235829	1	1	2521
gene:AT1G04397	0	1	0	0	0.243336457545539	-1.58026869729493	4.99205798119086	-0.316556559088273	0.751580102527385	1	1	1936.5
gene:AT1G04403	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04407	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04413	15	13	31	26	20.6800806787723	0.847622538889663	0.738138736346924	1.14832415256321	0.250834772033821	0.544734550109594	1	761
gene:AT1G04417	0	0	0	1	0.237679423125091	1.29343978219273	4.99421200121359	0.258987760607363	0.795644684018263	1	1	2081
gene:AT1G04423	0	2	1	4	1.66640564317003	1.24505097067568	2.65530577041884	0.468891750451509	0.63914701326217	1	1	1591
gene:AT1G04427	1	7	3	11	5.28737900569665	0.714302102859878	1.52570730856962	0.468177676575168	0.639657534718699	0.872954062585097	1	1594
gene:AT1G04433	89	127	37	52	76.8795651443803	-1.43035168214032	0.417096040013475	-3.42931014663699	0.000605117616860941	0.00513371148812561	0.0184343676043789	169
gene:AT1G04437	10	7	25	10	12.6305757411955	0.847217465113345	0.973493096159965	0.870286053856236	0.384144098413705	0.681347835070802	1	1004
gene:AT1G05980	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G06002	634	815	934	872	798.583909574811	0.157659650678087	0.171918825129632	0.917058679055112	0.359111892271496	0.656106193967057	1	944
gene:AT1G04443	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04447	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G06265	53	96	76	104	80.4568698469579	0.131626827510183	0.416679274851619	0.315894827159465	0.752082338371815	0.917515001634651	1	1970
gene:AT1G04453	0	1	0	0	0.243336457545539	-1.58026869729493	4.99205798119086	-0.316556559088273	0.751580102527385	1	1	1936.5
gene:AT1G04463	87	81	74	50	73.1192754839108	-0.616711519272594	0.419272155637482	-1.47090979207745	0.141315514154805	0.382320771878478	1	582
gene:AT1G04467	338	363	249	284	308.343538232572	-0.561680426714564	0.230121734410465	-2.44079694668346	0.014654892165246	0.0765665018198724	0.273945962569112	277
gene:AT1G06480	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04473	15	30	30	31	25.7761825370933	0.297487768012184	0.670417431828514	0.443735132603591	0.657234091751574	0.883142566494498	1	1672
gene:AT1G04477	51	50	57	53	52.2254464609581	-0.0492769789526583	0.470024997349472	-0.104839060114967	0.916503515327925	0.974924043515187	1	2411
gene:AT1G04483	17	5	1	3	6.96132130270557	-2.67425210233553	1.43356891788997	-1.86545067276689	0.0621182602363469	0.21921479803204	0.748989920296867	429
gene:AT1G06610	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04487	409	463	602	553	497.51311433241	0.23911424206858	0.191894570244199	1.24607091156509	0.21273836283299	0.487909893963217	1	715
gene:AT1G04493	19	6	10	11	11.7322385489913	-0.467824364672047	1.01990703169008	-0.458693145684878	0.646454536892226	0.878593253721574	1	1653
gene:AT1G04497	4	8	12	10	8.20168648562271	0.729295062850098	1.15095779456387	0.633641881826301	0.526314561596821	0.79470743227499	1	1258
gene:AT1G04503	955	1093	916	1115	1010.54939235838	-0.174448412683698	0.176251023329887	-0.989772481247864	0.322285338321293	0.62047457658118	1	894
gene:AT1G04507	8	14	20	17	14.2876016444647	0.600423981261316	0.878667248150863	0.683334883057149	0.494395256617819	0.769889805661874	1	1211
gene:AT1G04513	88	93	224	165	138.007207012396	0.932012434398768	0.319207537666372	2.91976950548356	0.00350290363559545	0.0231705827638928	0.0832019955280423	218
gene:AT1G04517	0	0	2	0	0.458030071157169	2.24991008327393	4.89409244931346	0.459719571417076	0.645717519672767	1	1	1626
gene:AT1G06860	0	1	0	0	0.243336457545539	-1.58026869729493	4.99205798119086	-0.316556559088273	0.751580102527385	1	1	1936.5
gene:AT1G04523	0	0	0	1	0.237679423125091	1.29343978219273	4.99421200121359	0.258987760607363	0.795644684018263	1	1	2081
gene:AT1G04527	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G06880	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04533	2	1	0	1	1.04602596420287	-1.77330236871552	3.29004223659932	-0.538990760966175	0.589893229579151	1	1	1419
gene:AT1G04537	130	122	227	222	171.16394826026	0.659612608964845	0.286177515766808	2.30490717342843	0.0211717727776218	0.0994452649685035	0.354781357419176	309
gene:AT1G04547	0	1	0	0	0.243336457545539	-1.58026869729493	4.99205798119086	-0.316556559088273	0.751580102527385	1	1	1936.5
gene:AT1G07051	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04557	2	0	0	0	0.565010083532237	-2.70944689658092	4.88548615367549	-0.554591050174715	0.579174412047751	1	1	1379
gene:AT1G07100	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G07119	48	33	21	32	34.0054023909297	-0.795593048890145	0.608248631652767	-1.30800631105131	0.190871168710074	0.461343037811552	1	671
gene:AT1G04563	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G07128	94	125	144	126	119.898303556285	0.142284934792214	0.326191684609277	0.436200373907897	0.662691356677235	0.883142566494498	1	1687
gene:AT1G04567	10	12	15	21	14.1715813275133	0.551415144792543	0.880564376131219	0.626206509983062	0.531179497803209	0.798022160492674	1	1272
gene:AT1G04573	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04577	0	0	6	4	2.32480790597187	4.59151516503719	2.56001303493979	1.79355147898502	0.0728847869800777	1	0.827625936365882	455.5
gene:AT1G04583	2	0	0	0	0.565010083532237	-2.70944689658092	4.88548615367549	-0.554591050174715	0.579174412047751	1	1	1379
gene:AT1G04587	38	35	42	53	41.4676085211367	0.20844486630456	0.531109162641226	0.392470853389076	0.694710343020365	0.89443956663872	1	1749
gene:AT1G04593	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04597	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G07580	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04603	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04607	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G07702	11	30	30	28	23.9331241006536	0.369549404660377	0.715123588559713	0.516762991142082	0.605321617739556	0.844967806540785	1	1444
gene:AT1G04623	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G07728	214	213	233	297	236.238036353111	0.143304246192103	0.2634634489599	0.54392458140907	0.586493372649404	0.832404963937441	1	1410
gene:AT1G07760	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G08115	7	9	4	13	8.1734560532132	-0.0606445458623572	1.18229119514983	-0.0512940856796891	0.959091180846432	0.985751591433039	1	2493
gene:AT1G04643	20	22	14	5	15.3981105150499	-1.32056610401986	0.887856946704685	-1.48736359941902	0.136918805342838	0.377475803478716	1	571
gene:AT1G08240	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04647	188	245	167	168	190.904033977326	-0.529000838766211	0.269420125283174	-1.96347929914369	0.0495905075289859	0.181496222986796	0.629361882316395	408
gene:AT1G04653	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G08592	282	328	190	253	263.126530663561	-0.622341862122033	0.254533075135892	-2.44503336860945	0.0144838740590378	0.0761875742860441	0.272586625873416	275
gene:AT1G04657	6	9	12	5	7.82163591107503	0.0181854043656398	1.18399440348807	0.0153593668281415	0.987745480173613	0.996275720825999	1	2562
gene:AT1G04667	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G08870	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04673	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04677	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04683	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G08950	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G09110	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04687	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04693	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04697	6	3	8	10	6.63395413911292	0.805947773272117	1.28783405799889	0.625816477104544	0.531435323026024	0.798022160492674	1	1273
gene:AT1G09421	91	91	124	84	96.2145123916129	0.0173333931013165	0.371818717379234	0.0466178605087205	0.962817796878344	0.987470315148344	1	2501
gene:AT1G04703	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04707	20	27	0	16	16.0230559590534	-1.68549147573453	2.30556234034492	-0.731054392345068	0.464745930293178	0.748786180427667	1	1146
gene:AT1G04713	2	0	3	0	1.25205519026799	0.305892675769721	3.2153984020348	0.0951336778596837	0.924208648312516	1	1	2423
gene:AT1G04717	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04723	38	33	19	16	26.9194511321098	-1.19972841086659	0.656004457123802	-1.82884185898172	0.0674233021991475	0.230936821309194	0.789859409020782	442
gene:AT1G04733	61	83	119	200	112.218407382883	0.99627714199946	0.376959618867244	2.64292802765785	0.00821925046084649	0.047984450058869	0.172304772818879	247
gene:AT1G04737	33	41	70	95	57.9100588250336	0.998972520108446	0.464276742759739	2.15167469766068	0.0314229843171478	0.132539042770643	0.467721654760919	347
gene:AT1G04743	2	10	0	4	3.94909235148799	-1.67207528093229	1.86186358463627	-0.898065408620659	0.369150679308218	1	1	980
gene:AT1G04747	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04753	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04763	2	0	0	0	0.565010083532237	-2.70944689658092	4.88548615367549	-0.554591050174715	0.579174412047751	1	1	1379
gene:AT1G04767	5	17	0	5	6.73764210273021	-2.23733420596247	1.49414917896433	-1.49739680445649	0.134290039283509	0.373834433681118	1	565
gene:AT1G04773	65	77	139	85	89.1355758568602	0.488649236945897	0.392079997482067	1.24629983698224	0.21265433770337	0.487909893963217	1	714
gene:AT1G04783	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04787	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04793	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G10440	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04797	7	2	2	0	2.92223827861108	-2.40967014016453	2.15334644651445	-1.11903504615571	0.263125188090125	1	1	779
gene:AT1G04803	9	11	11	31	15.1064739171382	0.91938957549356	0.908558818071024	1.01192081041658	0.311575918208029	0.611219520292582	1	871
gene:AT1G04807	0	0	0	2	0.475358846250183	2.29861269202687	4.89050170489512	0.470015722461785	0.638343784683566	1	1	1561
gene:AT1G04813	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G10682	630	728	924	967	796.573012442382	0.313842701432108	0.170873578956518	1.8366953121054	0.0662548877137402	0.228563512160797	0.781475645972088	439
gene:AT1G04817	0	4	2	2	1.90673474758951	-0.0801222643020462	2.45291479449496	-0.0326641041433087	0.973942449350553	1	1	2515
gene:AT1G04823	34	57	31	27	36.9921600274573	-0.799068574009363	0.563936878286551	-1.41694683354852	0.156498472323206	0.410310540163751	1	603
gene:AT1G04827	45	59	74	63	58.9904941643581	0.236794221236109	0.445248536192982	0.531824816900637	0.594847332886543	0.836268062770451	1	1432
gene:AT1G11010	0	2	0	0	0.486672915091077	-2.51373182858891	4.89994357332655	-0.513012403300463	0.6079426444932	1	1	1466.5
gene:AT1G11030	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04833	1067	1347	571	513	881.904217256833	-1.3162863822706	0.169903937617728	-7.74723882640174	9.39122265536226e-15	3.56372186027168e-13	1.27967765551226e-12	38
gene:AT1G04837	170	174	265	237	207.385408422135	0.374171072666431	0.261964320380605	1.42832837740194	0.153197363633089	0.403121529852034	1	599
gene:AT1G11175	225	268	163	151	201.996848710779	-0.814670893159867	0.262259142547938	-3.10635841040682	0.00189406990675093	0.0135210336907665	0.048551950381962	202
gene:AT1G11185	70	72	79	62	70.1238899113709	-0.182478537717231	0.414216416640114	-0.440539124927477	0.65954668176489	0.883142566494498	1	1677
gene:AT1G04847	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04853	89	106	51	43	72.8365952258984	-1.21751944154831	0.409395551056582	-2.97394399720783	0.00293998727501756	0.0199035758242973	0.0714706765729621	213
gene:AT1G11550	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04857	0	0	0	2	0.475358846250183	2.29861269202687	4.89050170489512	0.470015722461785	0.638343784683566	1	1	1561
gene:AT1G11592	201	162	137	133	159.19044266727	-0.608677013724382	0.307184856401874	-1.98146816498038	0.047538796051518	0.176677690480126	0.612328074514328	402
gene:AT1G11640	0	1	0	1	0.48101588067063	-0.118900920731208	4.87514449356	-0.0243892095687162	0.980542155283844	1	1	2544
gene:AT1G04863	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04867	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04873	60	81	53	43	59.0185676471996	-0.714196427244536	0.448754998583689	-1.5915063442159	0.111495668800474	0.329460562316154	1	527
gene:AT1G04877	1	5	1	3	2.44124063444767	-0.684821058196145	2.09583184320394	-0.326753818736358	0.743854091010401	1	1	1893
gene:AT1G11735	2	2	1	0	1.2806980342019	-2.17755640946104	3.03308064325459	-0.717935546588191	0.472797028970426	1	1	1161
gene:AT1G04883	54	52	35	40	45.4314712179925	-0.67038462685431	0.506159427512357	-1.32445350301797	0.185352475580615	0.452247495409892	1	664
gene:AT1G04887	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04893	8	14	10	13	11.0467335961785	-0.0798918969532903	0.990435342163763	-0.0806634149168725	0.93570963263659	0.977748761059394	1	2444
gene:AT1G04897	4	0	2	0	1.58805023822164	-1.28363519380494	2.94045618259796	-0.436542874334154	0.662442899265755	1	1	1684
gene:AT1G04907	0	2	4	0	1.40273305740541	0.892162329339098	3.07462623000567	0.290169361281177	0.77168667446911	1	1	2003.5
gene:AT1G04913	16	14	26	20	18.6347704614405	0.437734519149822	0.77131623980641	0.567516274854639	0.570363472541801	0.820822482440396	1	1343
gene:AT1G04917	28	34	45	48	37.8978696370403	0.423374714264784	0.545695628502689	0.775844064256963	0.437841062864533	0.728220083795451	1	1106
gene:AT1G12013	1	2	2	6	2.65328456676491	1.28171119271538	2.02569851805772	0.632725541974681	0.526912887224	1	1	1259
gene:AT1G12015	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04923	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04927	30	44	55	56	45.0878300368145	0.430747163254569	0.506544871271125	0.850363289975973	0.395123139186496	0.691465493576368	1	1019
gene:AT1G04933	36	40	21	23	30.1795822844292	-0.95380553987697	0.611839343078627	-1.55891501693509	0.119016495575634	0.345315466036346	1	537
gene:AT1G04937	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G12294	2	0	2	0	1.02304015468941	-0.280846299713994	3.5009736184461	-0.0802194847268364	0.936062693530551	1	1	2445.5
gene:AT1G04943	0	0	0	0	0	NA	NA	NA	1	1	1	3878
gene:AT1G04947	0	0	0	0	0	NA	NA	NA	1	1	1	3878
