WT_AGO1.1	WT_AGO1.2	ago1.1	ago1.2	baseMean	log2FC	lfcSE	stat	p.value	q.value	q.value_BH	ranking
gene:AT1G01550	2448	2865	3515	3344	3006.20419942567	0.148310942375013	0.113100226832794	1.31132312045912	0.189748620329478	0.344289074986514	0.412053246581211	12735
gene:AT1G01560	19	31	777	467	298.962063993514	4.42127422410706	0.327742519538611	13.4900843208603	1.78895835965649e-41	1.01566242792586e-39	1.21556863479853e-39	407
gene:AT1G01570	40	80	39	41	49.9611201727727	-0.777607142448738	0.502918246868566	-1.54618995689763	0.122058698294048	0.247014393193252	0.295632624042905	11418
gene:AT1G01580	55	59	16	36	42.7555306292465	-1.35091658322189	0.565474793978137	-2.3889952259731	0.0168945218946055	0.0488955056887085	0.0585192889523189	7984
gene:AT1G01590	6	15	15	13	11.917277806134	0.228191849858919	0.975705631770023	0.233873662740838	0.815083060325151	0.894902797440523	1	21901
gene:AT1G01600	107	113	115	133	116.513194426526	-0.0507032432289675	0.32606973056551	-0.155498160289309	0.876428604177892	0.931923784305304	1	22586
gene:AT1G01610	876	928	471	532	717.545232127387	-1.07103531742019	0.166831944330716	-6.41984556205279	1.36412664170288e-10	1.55966720978864e-09	1.8666463273772e-09	2021
gene:AT1G01620	4857	5545	2051	2174	3768.78213290002	-1.52046456831936	0.114324016521444	-13.2996076815947	2.32686015879007e-40	1.26510018092146e-38	1.51410159273739e-38	425
gene:AT1G01630	433	558	1026	913	711.434205181606	0.752538605323888	0.161981087387405	4.64584240951579	3.38691487524285e-06	2.23157804454624e-05	2.67080498645112e-05	3507
gene:AT1G01640	120	127	304	262	196.884856332303	0.970712225291785	0.261900589282271	3.70641481927164	0.000210213892453317	0.00100755287552765	0.00120586293212953	4821
gene:AT1G01650	531	664	1225	1122	860.430094952805	0.756748498262289	0.150772268687204	5.01914911045253	5.19008532880889e-07	3.84752331385264e-06	4.60480621649694e-06	3117
gene:AT1G01660	6	27	21	17	17.1870273322028	0.039261977020144	0.872588983888281	0.0449948116983915	0.964111444432664	0.980736974776755	1	23580
gene:AT1G01670	17	15	22	34	21.6345779430899	0.578257659050434	0.734357970264231	0.78743294478355	0.431028467505675	0.60660057242546	0.725993804060506	16419
gene:AT1G01680	3	12	26	20	14.4321690173368	1.44026018253714	0.942439448725266	1.52822569607546	0.126456510968458	0.253604460939781	0.303519771813287	11522
gene:AT1G01690	82	84	95	145	100.272699300232	0.309201911882241	0.3705806424296	0.834371460568075	0.40407169435031	0.583482354790189	0.698325378531297	16002
gene:AT1G01695	0	8	2	0	2.43551254446944	-2.1296026261978	2.53651869552096	-0.83957694849965	0.40114562840443	0.580524766829211	0.694785667834934	15965.5
gene:AT1G01700	21	26	48	37	32.1398736164657	0.635576729427157	0.596812915118137	1.0649513663781	0.286897938438428	0.461653945925959	0.552518279074843	14360
gene:AT1G01710	335	496	532	571	475.204829130078	0.20163528059766	0.193520460038467	1.04193262333905	0.297442917732348	0.473701488766858	0.5669370611437	14509
gene:AT1G01715	33	54	71	59	52.9535170455068	0.373954413516708	0.475277697401704	0.786812458402908	0.431391659361457	0.60692687974094	0.726384336315216	16424
gene:AT1G01720	790	752	1236	1091	953.28579659039	0.361677728904871	0.160629289982401	2.25163000436904	0.0243456633231569	0.0666218903846738	0.0797346422550809	8444
gene:AT1G01725	69	124	101	114	100.493027442328	-0.0418066286211758	0.365398845258087	-0.114413685658057	0.908909865650475	0.951394726907669	1	22930
gene:AT1G01730	316	378	648	602	474.035055689761	0.629713967722285	0.180860285759122	3.48177027963433	0.000498110812047413	0.00220537392871806	0.00263944328552811	5219
gene:AT1G01740	85	102	68	87	85.919332707876	-0.487190898381092	0.377387664745109	-1.29095607486309	0.196718909281987	0.353907181312587	0.423564422001973	12844
gene:AT1G01750	67	112	25	32	60.5025504336533	-1.85040987521139	0.468910324374514	-3.9461913697031	7.9404158013216e-05	0.000413055353266858	0.000494354342605918	4442
gene:AT1G01760	47	86	39	40	53.2620330794686	-0.948521631093712	0.483414872588533	-1.96212753243333	0.0497476382269627	0.120583098343693	0.144316682593796	9533
gene:AT1G01770	493	549	566	582	544.872705574847	-0.0822503043136023	0.172572093466684	-0.47661416548488	0.633636894474347	0.771541175933647	0.915058837716536	19147
gene:AT1G01780	192	291	199	238	229.093593763919	-0.34920962409929	0.256441909128078	-1.36174943201222	0.1732769752058	0.321260628077198	0.38449226076405	12463
gene:AT1G01790	2047	2711	975	916	1706.067260442	-1.54443876682847	0.13190462447881	-11.7087537524249	1.14956868078046e-31	4.66019008891123e-30	5.57742488894448e-30	570
gene:AT1G01800	767	895	1661	1660	1211.50916261248	0.778884428287624	0.135679852334433	5.74060492318179	9.43389482663095e-09	8.7792592734177e-08	1.05072235775465e-07	2483
gene:AT1G01810	17	8	12	8	11.5535155842745	-0.588576548161297	1.01009373395176	-0.582694980057568	0.560098653173748	0.717456598419302	0.858668898138477	18039
gene:AT1G01820	815	951	1075	961	942.909123618815	-0.015585385089022	0.146410578266749	-0.106449856789901	0.915225437758057	0.954509577102159	1	23011
gene:AT1G01830	209	235	342	322	272.333228298092	0.358495237579635	0.222999949611572	1.60760232548963	0.107922302591194	0.224521531104234	0.268712638710676	11107
gene:AT1G01840	38	24	14	10	22.5838508628987	-1.62301256580758	0.747622715333375	-2.17089787739242	0.0299388928313013	0.0792891686708172	0.0948951382521076	8725
gene:AT1G01860	181	218	104	112	156.76533162063	-1.10298835212896	0.285176592887829	-3.86773802491851	0.000109849585137634	0.00055713221329572	0.000666788910663138	4556
gene:AT1G01880	39	44	42	54	44.4736068322291	-0.00944608400300232	0.51001294811071	-0.0185212631130138	0.985223014962952	0.990883491044568	1	23852
gene:AT1G01900	165	149	157	219	172.043743898721	0.0298374104795677	0.299106737037912	0.0997550599329555	0.920538786992744	0.957803032737812	1	23063
gene:AT1G01910	684	811	859	854	795.803003291441	-0.0226531022232006	0.151263078785902	-0.149759626770945	0.880954263217772	0.934535040513222	1	22635
gene:AT1G01920	256	267	301	291	277.451281475421	-0.0470039556624762	0.223237950321847	-0.210555398823137	0.83323421857652	0.906219669050534	1	22101
gene:AT1G01930	355	400	372	322	362.742204666984	-0.344406285831527	0.201723034329007	-1.70732255231599	0.0877621165836561	0.190867252747547	0.228434408392843	10624
gene:AT1G01940	190	209	235	220	212.181101062745	-0.0338327902704597	0.247220300897165	-0.136852799497777	0.891147148247802	0.940347847043656	1	22753
gene:AT1G01950	351	445	460	413	413.978171607385	-0.0832617306599016	0.191149383431884	-0.435584615367446	0.663138134936844	0.793615749118794	0.925235110321297	19821
gene:AT1G01960	1915	2319	2766	2381	2319.75186709706	0.0625360999531807	0.124428246935786	0.502587647846987	0.615254215506469	0.75600527294379	0.896556819993223	18978
gene:AT1G01970	544	594	438	612	548.857653125759	-0.336630331170793	0.201946605876462	-1.66692740246757	0.0955288413129588	0.204104016293901	0.244276477717048	10815
gene:AT1G01980	0	0	0	4	0.934577848440483	3.23678709821973	4.01621311300719	0.805930115545126	0.42028314549645	0.597225425434258	0.714773408074801	16244
gene:AT1G01990	412	438	351	408	404.155325377509	-0.386828627542232	0.200060904674111	-1.93355432523089	0.0531679476286489	0.127363857127845	0.152432053874174	9646
gene:AT1G02000	261	279	240	244	257.039481247697	-0.382137901952011	0.229642712364745	-1.66405412136508	0.0961016142773899	0.205081270881756	0.245446078947287	10828
gene:AT1G02010	151	145	155	169	154.818714785507	-0.0984844422663132	0.290393166541725	-0.339141734769997	0.734502959669292	0.844344056966237	0.982522944261114	20674
gene:AT1G02020	279	300	271	303	288.339258645762	-0.235596525508457	0.222487405623319	-1.05892072788755	0.289635883461879	0.464700483207446	0.556164446405934	14402
gene:AT1G02030	2	6	8	14	7.16050575968165	1.28107524842675	1.28451367058818	0.997323171998737	0.318607669701601	0.496430709628786	0.594139926203491	14830
gene:AT1G02040	4	6	0	0	2.65646834412769	-4.97105764064437	2.47343821982263	-2.0097763513175	0.0444548648109544	0.109933493277689	0.131570985268295	9341.5
gene:AT1G02050	135	146	143	207	156.534065266692	0.0962757508374834	0.305040351347876	0.315616443569093	0.752293655042624	0.856120854197829	0.993509560549413	20939
gene:AT1G02060	117	167	178	221	167.691977388228	0.282501451189206	0.287374352501185	0.983043367407121	0.325586095076086	0.504243827005571	0.603490848480507	14920
gene:AT1G02065	47	40	34	38	40.2680032232181	-0.507754224555611	0.538941703807347	-0.942131998634709	0.346125063696817	0.526143796253033	0.629701245742746	15201
gene:AT1G02067	0	0	0	0	0	NA	NA	NA	1	1	1	25820
gene:AT1G02070	1	12	4	2	4.64055503612522	-1.25730733400479	1.65119535038201	-0.761452806728112	0.446386656738954	0.620178176719309	0.742243799592006	16631
gene:AT1G02080	1922	2613	2937	2393	2436.27140402259	0.0199292537832375	0.136532487031602	0.145967119009739	0.883947345593658	0.936041946502573	1	22676
gene:AT1G02090	427	511	565	546	507.506919915683	0.0253893551614233	0.175083178394671	0.145013104024139	0.884700525639152	0.936667814247143	1	22680
gene:AT1G02100	454	505	484	530	491.774349521183	-0.141084979368196	0.181575912948944	-0.777002726170328	0.437157161928932	0.611945873913602	0.732391186353948	16507
gene:AT1G02110	458	469	387	369	424.366086117136	-0.521323632656618	0.19215701460762	-2.71300859727212	0.00666753767084355	0.0221455789794713	0.026504348754805	6957
gene:AT1G02120	1093	1301	1924	1716	1480.32362548393	0.384701725056199	0.131700159150118	2.92104221846611	0.00348862549034725	0.0125975416792396	0.0150770335889285	6399
gene:AT1G02130	536	589	622	616	588.035966563498	-0.084965993914152	0.16797352451276	-0.50582967857948	0.612976221952187	0.75424897814842	0.894462717290403	18952
gene:AT1G02140	1170	1351	1562	1590	1403.51978782237	0.102024718506401	0.131021635094724	0.77868604244361	0.436164680047916	0.61095823951284	0.731209162319972	16495
gene:AT1G02145	224	296	325	362	297.309779302533	0.189178743684609	0.220609057564759	0.857529358825515	0.391152396578399	0.570367219916017	0.682628877256998	15846
gene:AT1G02150	1767	2051	1366	1231	1623.15983567593	-0.777066978991829	0.128618090123824	-6.04166162196724	1.52535105278457e-09	1.55201615044884e-08	1.8574893599629e-08	2271
gene:AT1G02160	268	246	288	223	256.921011330693	-0.243019359090333	0.248157162893096	-0.979296169641588	0.327433662497161	0.506256917987414	0.605900163021679	14945
gene:AT1G02170	379	438	785	704	562.303720771007	0.644689271819053	0.171888733169786	3.75061971736246	0.000176398058507185	0.000858313744483012	0.00102725003694455	4748
gene:AT1G02180	75	47	71	61	63.9807555076844	-0.138388776440093	0.460886070535623	-0.300266780202889	0.763973670329919	0.8633056757416	1	21084
gene:AT1G02190	12	25	35	36	26.0694358533344	0.74632342853918	0.674143479504041	1.1070691198975	0.26826404536701	0.44144547046685	0.528332301283626	14042
gene:AT1G02205	1158	1333	2718	2963	1979.10413167663	0.969673482601049	0.127641158513736	7.59687152554868	3.03375451945346e-14	4.76877317557898e-13	5.70737967588336e-13	1470
gene:AT1G02210	0	0	0	0	0	NA	NA	NA	1	1	1	25820
gene:AT1G02220	62	126	980	666	427.708662046277	2.92967510410681	0.26040307944733	11.2505393957884	2.30180069615178e-29	8.4828881476841e-28	1.01525196574286e-27	627
gene:AT1G02230	7	8	98	76	44.062257605328	3.31374698884054	0.610351567219203	5.42924302453775	5.65935764838028e-08	4.79892760297699e-07	5.74346920242042e-07	2725
gene:AT1G02250	8	0	15	5	6.91930734764684	0.993044983309544	1.49692812612787	0.66338855284807	0.507081735379099	0.673931069853115	0.806576523858047	17386
gene:AT1G02260	215	248	421	343	300.171695174859	0.500412172155198	0.221042454703527	2.26387357499434	0.0235818916409793	0.0648698535890605	0.0776377634918193	8400
gene:AT1G02270	278	347	488	465	386.859122099696	0.391760324281616	0.194470353046732	2.01449896163594	0.0439571737796288	0.108994357176294	0.130447005137422	9319
gene:AT1G02280	823	865	692	736	784.329635782104	-0.466302564998253	0.158692890307241	-2.93839606862951	0.00329915252672828	0.0119920587439217	0.0143523773991931	6357
gene:AT1G02290	183	206	300	218	223.696658245354	0.18880940638424	0.25649026860403	0.736126978274266	0.461653425923758	0.634783128380258	0.759723348567794	16804
gene:AT1G02300	270	297	223	174	243.91156869579	-0.739172772195429	0.242421447749659	-3.04912283569377	0.00229510618427501	0.00866411021075684	0.0103694104764132	6121
gene:AT1G02305	1498	1721	2732	2607	2094.69983855016	0.508825352587598	0.120357485365924	4.22761701144395	2.36179358036609e-05	0.000135959053964921	0.000162718987207335	4014
gene:AT1G02310	8	13	69	48	32.4592505004454	2.26698002673697	0.646476996303114	3.50666773868324	0.000453755346569406	0.00203235603666975	0.00243237141100541	5159
gene:AT1G02320	0	0	0	0	0	NA	NA	NA	1	1	1	25820
gene:AT1G02330	335	483	469	426	423.787442259275	-0.0799039920677944	0.197048555662177	-0.405504073852654	0.68510702451376	0.810808338179353	0.94555103637281	20037
gene:AT1G02335	171	186	144	123	157.576852885156	-0.643785862858133	0.284320470305842	-2.26429656002474	0.0235558810221557	0.0648137345533403	0.0775705989125644	8398
gene:AT1G02340	69	90	26	33	56.1013842802603	-1.64263827347592	0.470121219246094	-3.49407388185991	0.000475709350287662	0.00211918564817756	0.00253629112824471	5187
gene:AT1G02350	16	23	7	17	15.9413220782242	-0.903223666553272	0.869949648837887	-1.03824821098535	0.29915451275711	0.475776951357873	0.569421023490803	14529
gene:AT1G02360	162	156	315	200	204.373257576828	0.461976434232741	0.286280297658558	1.61372067170243	0.106588028041386	0.222306125458282	0.266061189230483	11079
gene:AT1G02370	176	166	154	131	158.230223233282	-0.49513433856083	0.290266652831297	-1.70579132577314	0.0880469387182498	0.191301741053436	0.228954414196251	10634
gene:AT1G02380	116	103	33	23	72.33175417337	-2.20423274409065	0.439289222074969	-5.01772552870526	5.22868044821669e-07	3.87489156885642e-06	4.63756118651163e-06	3118
gene:AT1G02390	65	92	48	28	59.2582252428792	-1.26051131179561	0.468930761633184	-2.68805421808014	0.00718697261680964	0.0235967781021516	0.0282411779294154	7037
gene:AT1G02400	44	99	70	79	71.7613874253964	-0.127565339150214	0.441461086638474	-0.288961684305103	0.772610698828721	0.869041299607421	1	21179
gene:AT1G02405	0	8	2	2	2.90280146868969	-1.11926840372983	2.12499353163431	-0.526716146222344	0.598390721385276	0.743068271660015	0.884424093790043	18612
gene:AT1G02410	261	269	373	412	324.046639420019	0.341533349158056	0.214655929587367	1.59107344397421	0.111593048153658	0.230436154038121	0.275791398274299	11190
gene:AT1G02420	125	114	87	68	100.478025665127	-0.859286342653595	0.358822571203885	-2.39473882529353	0.0166322078172044	0.0482693325837907	0.0577698702819376	7962
gene:AT1G02430	40	29	46	48	40.5594327709683	0.203807070469237	0.544336740524169	0.374413585004351	0.708096637392504	0.827365948636154	0.965173863033649	20289
gene:AT1G02440	13	0	20	36	16.7622721490646	1.77424691339726	2.31187080836578	0.767450718689355	0.442813583138779	0.617229778509291	0.738715087405307	16577
gene:AT1G02450	2	4	205	145	82.0509905041646	5.64892547643159	0.700725252853378	8.06154117241953	7.53385101859419e-16	1.32686505706293e-14	1.58802324633554e-14	1312
gene:AT1G02460	16	14	55	44	30.9316438631492	1.48894100684047	0.627495724453174	2.37283052109716	0.0176523615705455	0.050739285832889	0.0607259683086747	8039
gene:AT1G02470	39	33	238	157	110.366221217152	2.21971380892976	0.379953596312724	5.84206553239939	5.15575155422325e-09	4.93104102497668e-08	5.90158564702169e-08	2416
gene:AT1G02475	799	904	1378	1587	1141.72175439467	0.579781024786364	0.147914037824277	3.91971602773193	8.86533652270706e-05	0.00045797301817615	0.000548112858339959	4473
gene:AT1G02490	10	4	4	0	4.82662254875312	-2.09425921010848	1.71661971538297	-1.21999018847413	0.222468594333127	0.386626189023433	0.462723298456877	13296
gene:AT1G02500	6188	6899	14147	13391	9863.85235559493	0.85021520553323	0.103467138983268	8.21724862490613	2.08225094144208e-16	3.81861686538907e-15	4.57021030044292e-15	1260
gene:AT1G02510	0	0	0	0	0	NA	NA	NA	1	1	1	25820
gene:AT1G02520	171	233	157	127	173.104193124407	-0.722008552915527	0.278012079569763	-2.59704022225534	0.00940309124032009	0.0296989105098519	0.0355443532327846	7316
gene:AT1G02530	2	12	17	11	9.9909639340138	0.837160867579861	1.12652374482696	0.743136459772053	0.457399067740398	0.630691028659589	0.754825827566578	16758
gene:AT1G02540	0	0	0	0	0	NA	NA	NA	1	1	1	25820
gene:AT1G02550	0	0	0	0	0	NA	NA	NA	1	1	1	25820
gene:AT1G02560	3620	4279	3486	4093	3867.77824132094	-0.277252619890567	0.124884253360733	-2.22007669045122	0.0264135621927629	0.0713339919100353	0.0853741959697073	8556
gene:AT1G02570	4	14	0	0	4.63737898131436	-5.77907169534234	2.1244128363069	-2.72031480726164	0.0065219792702215	0.0217151837171482	0.0259892416020138	6939.5
gene:AT1G02575	2	0	0	0	0.585392683118847	-2.7772998591863	4.8843440740589	-0.568612656495012	0.56961903376574	0.720150298912566	0.861657060430563	18217
gene:AT1G02580	0	0	7	8	3.46026237237069	5.12658359569399	2.2690033687526	2.25939884721827	0.0238585860557632	0.0654984374468957	0.0783900674078808	8417
gene:AT1G02590	0	0	0	0	0	NA	NA	NA	1	1	1	25820
gene:AT1G02610	659	741	98	70	414.999342661639	-3.28284455774566	0.222187505975799	-14.7751087232746	2.12014806637615e-49	1.62219408509118e-47	1.94147995945803e-47	302
gene:AT1G02620	92	153	0	1	65.046623821772	-8.1372019837073	1.49865205437992	-5.42968059859239	5.64549978926091e-08	4.78893405398134e-07	5.73150868839979e-07	2724
gene:AT1G02630	14	12	0	0	7.06911473761192	-6.37975270472508	1.89695835722091	-3.36314852692474	0.000770588921043589	0.00327255986005407	0.00391667645864004	5441
gene:AT1G02640	1068	1315	140	156	706.482548371995	-3.22537664673572	0.176617364385987	-18.2619452959724	1.66260686121677e-74	2.43150992038835e-72	2.91008814854113e-72	158
gene:AT1G02650	37	34	20	34	31.7385656303139	-0.622682677012709	0.618019858829057	-1.00754477079828	0.313673054256258	0.4905945082374	0.587155023382754	14774
gene:AT1G02660	2225	2529	278	122	1369.15902464009	-3.8000332207565	0.540483313109735	-7.03080581506311	2.05344122239833e-12	2.8043065204467e-11	3.35625987029703e-11	1692
gene:AT1G02670	36	37	45	26	36.0020789218532	-0.270610702134316	0.57787589097897	-0.468285156655141	0.639580681769519	0.776156232007157	0.916426298442804	19214
gene:AT1G02680	158	214	161	144	169.475637591253	-0.499646162321881	0.275613314406174	-1.81285205106437	0.0698546433308961	0.159168843649247	0.190497008314361	10141
gene:AT1G02690	257	274	332	322	293.766582512815	0.075964392310036	0.217324929349402	0.349542928818374	0.726681748173343	0.839319961763543	0.976548119234842	20579
gene:AT1G02700	8	9	20	28	15.6581592112216	1.27913573901901	0.862939111735132	1.48230126740578	0.138260151232837	0.270950497374027	0.324279915388355	11791
gene:AT1G02705	16	8	13	11	12.1890535826868	-0.261385530341419	0.973692112862868	-0.268447825435177	0.78835463057872	0.877552621043134	1	21381
gene:AT1G02710	0	0	0	0	0	NA	NA	NA	1	1	1	25820
gene:AT1G02720	229	246	187	254	229.791436017508	-0.328712489692721	0.258495796629207	-1.27163572475507	0.203502577471074	0.362526717880202	0.433880485695979	12971
