WT_AGO1.1	WT_AGO1.2	ago1.1	ago1.2	baseMean	log2FC	lfcSE	stat	p.value	q.value	q.value_BH	ranking
transcript:AT1G28890.1	3	0	0	1	0.919179660682454	-1.72017394889439	3.77988248336263	-0.455086621466628	0.649046922468689	0.94345310662791	1	68
transcript:AT1G28900.1	0	1	1	0	0.489293333135836	-0.369189810637245	4.91386962660903	-0.0751321949280156	0.94010953235914	0.967657138543568	1	171
transcript:AT1G28910.1	0	0	1	0	0.208828248655144	1.16746588870321	4.99606740169319	0.233676969271381	0.815235768648862	0.94345310662791	1	151.5
transcript:AT1G28920.1	0	1	2	3	1.3493479764497	2.00145469509794	2.99482982499412	0.668303313395066	0.503939998738215	0.94345310662791	1	35
transcript:AT1G28930.1	0	0	0	1	0.21707546488624	1.19564179470992	4.9940725764353	0.239412178419591	0.810785987546617	0.94345310662791	1	140
transcript:AT1G28940.1	0	1	0	1	0.497540549366931	-0.340900940399537	4.88193104616523	-0.0698291182681319	0.944329670713662	0.967657138543568	1	175.5
transcript:AT1G28950.1	2	0	1	0	0.676897712519288	-1.16120249047387	4.2668415912994	-0.272145676287045	0.785510009834811	0.94345310662791	1	133
transcript:AT1G28970.1	0	2	1	0	0.769758417616527	-1.38881822423825	4.06384461696121	-0.341749834243603	0.732539165277915	0.94345310662791	1	107.5
transcript:AT1G28980.1	0	3	0	0	0.841395253442074	-3.41492855087209	4.21997238862785	-0.809230069863673	0.418382821659812	0.94345310662791	1	22
transcript:AT1G28990.1	0	0	1	0	0.208828248655144	1.16746588870321	4.99606740169319	0.233676969271381	0.815235768648862	0.94345310662791	1	151.5
transcript:AT1G29210.1	2	0	0	1	0.685144928750383	-1.13554977833032	4.24698005527417	-0.267378175444956	0.789178001404418	0.94345310662791	1	134
transcript:AT1G30430.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G30830.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G31110.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G32620.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G33370.1	0	0	4	0	0.835312994620578	3.14947694430596	4.2233139994091	0.745735918462755	0.455826957011951	0.94345310662791	1	29
transcript:AT1G36350.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G42120.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G43820.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G45234.1	0	2	2	1	1.19566213115791	0.206187922158422	3.05969154135851	0.0673884668997954	0.946272450398959	0.967657138543568	1	177
transcript:AT1G45238.1	0	0	1	1	0.425903713541384	2.17581911283941	4.89226977642977	0.444746347252187	0.656503071469304	0.94345310662791	1	82
transcript:AT1G45240.1	1	0	4	0	1.06934772655265	1.74096353101205	3.56528771347031	0.488309407522533	0.625330698969179	0.94345310662791	1	67
transcript:AT1G45242.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G45244.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G45246.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G48080.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G49020.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G49280.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G49460.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G49690.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G50070.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G50100.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G52170.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G52350.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G52860.1	0	0	0	2	0.434150929772479	2.20103520727976	4.89042674825447	0.45007017190583	0.652659843646626	0.94345310662791	1	74.5
transcript:AT1G53220.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G53410.1	14	8	11	15	11.0734496313947	0.00339771756062449	1.01884711793897	0.00333486496727571	0.997339167662246	0.997339167662246	1	181
transcript:AT1G54670.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G55625.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G56730.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G56740.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G56750.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G56760.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G56770.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G56780.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G56790.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G56800.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G56810.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G56820.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G56830.1	1	0	0	0	0.234034731932072	-1.67258454007358	4.99091833321758	-0.335125607834838	0.737530336417218	0.94345310662791	1	119.5
transcript:AT1G56840.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G56850.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G56860.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G56870.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G56880.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G56890.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G56900.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G56910.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G56920.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G56930.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G56940.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G56950.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G56960.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G56970.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G56980.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G56990.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57000.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57010.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57020.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57030.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57040.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57050.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57060.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57070.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57080.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57090.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57100.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57110.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57120.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57130.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57140.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57150.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57160.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57170.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57180.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57190.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57200.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57210.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57220.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57230.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57240.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57250.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57260.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57270.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57280.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57290.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57300.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57310.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57320.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57330.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57340.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57350.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57360.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57370.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57380.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57390.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57400.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57410.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57420.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57430.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57440.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57450.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57460.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57470.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57480.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57490.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57500.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57510.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57520.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G57530.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G59570.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G59880.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G60580.1	0	0	0	2	0.434150929772479	2.20103520727976	4.89042674825447	0.45007017190583	0.652659843646626	0.94345310662791	1	74.5
transcript:AT1G60820.1	0	0	0	2	0.434150929772479	2.20103520727976	4.89042674825447	0.45007017190583	0.652659843646626	0.94345310662791	1	74.5
transcript:AT1G60840.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G60910.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G61020.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G61880.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G61910.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G63510.1	1	0	0	0	0.234034731932072	-1.67258454007358	4.99091833321758	-0.335125607834838	0.737530336417218	0.94345310662791	1	119.5
transcript:AT1G63790.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G64120.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G64420.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G65830.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G68770.1	14	11	29	26	18.061583474378	0.878242137647763	0.81695152944643	1.07502355524429	0.282364182484983	0.94345310662791	1	11
transcript:AT1G68860.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G68950.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G68970.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G69000.1	0	0	0	1	0.21707546488624	1.19564179470992	4.9940725764353	0.239412178419591	0.810785987546617	0.94345310662791	1	140
transcript:AT1G69130.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G69300.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G70050.1	0	0	0	1	0.21707546488624	1.19564179470992	4.9940725764353	0.239412178419591	0.810785987546617	0.94345310662791	1	140
transcript:AT1G71700.1	3	3	0	2	1.97765037901077	-1.8368499640244	2.48057370644539	-0.74049400719343	0.459000296147571	0.94345310662791	1	30
transcript:AT1G72780.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G73900.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G74570.1	0	0	0	3	0.651226394658719	2.78663565483545	4.68077294706141	0.595336643403072	0.55161846653061	0.94345310662791	1	45
transcript:AT1G74610.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G75070.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G75570.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G75650.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G75740.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G75970.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G76000.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G76330.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G77040.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G77190.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G77560.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G78250.1	1	0	0	0	0.234034731932072	-1.67258454007358	4.99091833321758	-0.335125607834838	0.737530336417218	0.94345310662791	1	119.5
transcript:AT1G79240.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G79290.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G79300.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G79980.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G80250.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT1G80430.1	1	0	0	0	0.234034731932072	-1.67258454007358	4.99091833321758	-0.335125607834838	0.737530336417218	0.94345310662791	1	119.5
transcript:AT2G01160.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT2G02600.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT2G02900.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT2G03490.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT2G03660.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT2G03700.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT2G03790.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT2G07743.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT2G07745.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT2G07746.1	0	1	1	2	0.923444262908315	1.25561399658219	3.47138470752521	0.361704075569696	0.717573181128919	0.94345310662791	1	106
transcript:AT2G07748.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT2G07752.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT2G07753.1	0	0	1	0	0.208828248655144	1.16746588870321	4.99606740169319	0.233676969271381	0.815235768648862	0.94345310662791	1	151.5
transcript:AT2G07754.1	4	4	9	2	4.37160443331983	0.173847848389997	1.60985406140197	0.107989818802953	0.914003768397036	0.967657138543568	1	165
transcript:AT2G07755.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT2G07792.1	5	4	8	3	4.613886381483	0.0201289346859567	1.53857326100544	0.0130828574732949	0.989561687783994	0.995059252716127	1	180
transcript:AT2G07793.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT2G07794.1	1	1	0	0	0.514499816412763	-2.71439238749435	4.71418069126293	-0.575793030700985	0.564755084787691	0.94345310662791	1	52.5
transcript:AT2G05315.1	1	5	2	1	2.27109211653206	-1.35044857271375	2.22218935589393	-0.60771084567206	0.543379268511066	0.94345310662791	1	44
transcript:AT2G07756.1	0	0	1	0	0.208828248655144	1.16746588870321	4.99606740169319	0.233676969271381	0.815235768648862	0.94345310662791	1	151.5
transcript:AT2G07757.1	0	0	0	2	0.434150929772479	2.20103520727976	4.89042674825447	0.45007017190583	0.652659843646626	0.94345310662791	1	74.5
transcript:AT2G07758.1	1	2	5	2	2.27325707394166	0.910973316523821	2.16747724240217	0.420291986786541	0.674272163030145	0.94345310662791	1	92
transcript:AT2G05355.1	1	0	0	0	0.234034731932072	-1.67258454007358	4.99091833321758	-0.335125607834838	0.737530336417218	0.94345310662791	1	119.5
transcript:AT2G07759.1	3	2	7	8	4.46143582443353	1.33575517909535	1.58289276320998	0.843869660751083	0.398742243495624	0.94345310662791	1	18
transcript:AT2G07761.1	0	2	0	0	0.560930168961383	-2.82913783717569	4.88414841331497	-0.579248949410099	0.562421206470298	0.94345310662791	1	48.5
transcript:AT2G07762.1	1	1	1	0	0.723328065067908	-1.27859240551588	3.84197482653633	-0.332795622887663	0.739288562524498	0.94345310662791	1	129
transcript:AT2G07763.1	0	4	3	4	2.61664694343316	0.439251089668433	2.18157630708229	0.201345737136237	0.840428241712749	0.960907910441585	1	158
transcript:AT2G07764.1	2	1	2	0	1.16619104565512	-0.840829030535992	3.0881065431818	-0.272279799540094	0.785406887300425	0.94345310662791	1	132
transcript:AT2G07765.1	6	4	3	1	3.36962894036687	-1.58046754095016	1.82569566986581	-0.865679623957439	0.3866658770398	0.94345310662791	1	17
transcript:AT2G07766.1	1	1	3	0	1.1409845623782	0.290648119382417	3.13862683995537	0.0926035920175048	0.926218489996033	0.967657138543568	1	168
transcript:AT2G15950.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT2G16240.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT2G17810.1	0	0	1	1	0.425903713541384	2.17581911283941	4.89226977642977	0.444746347252187	0.656503071469304	0.94345310662791	1	82
transcript:AT2G18310.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT2G21360.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT2G21570.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT2G21670.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT2G21700.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT2G22110.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT2G22220.1	1	0	0	0	0.234034731932072	-1.67258454007358	4.99091833321758	-0.335125607834838	0.737530336417218	0.94345310662791	1	119.5
transcript:AT2G22280.1	0	0	0	0	0	NA	NA	NA	1	1	1	435.5
transcript:AT2G22380.1	0	0	2	0	0.417656497310289	2.15023716656625	4.89417202453193	0.439346462647457	0.66041051269424	0.94345310662791	1	87
