ago1.1	ago1.2	deltaN.1	deltaN.2	baseMean	log2FC	lfcSE	stat	p.value	q.value	q.value_BH	ranking
gene:AT1G01190	75	142	33	75	78.6801192817594	-0.847861670086969	0.527591558662176	-1.60704176586318	0.108045206424498	0.238894524290427	0.300451501625893	9945
gene:AT1G01200	28	60	6	28	29.2060074098775	-1.23654301589473	0.830362191606497	-1.48916102924002	0.136444970182103	0.283964035399669	0.357134267087082	10565
gene:AT1G01210	151	200	156	156	165.117536710254	0.028874282790275	0.318012719681933	0.0907959996667875	0.927654688726717	0.963976611937454	1	22859
gene:AT1G01220	620	643	507	549	574.959871602494	-0.060807499687463	0.192860551542758	-0.315292573836603	0.752539522904463	0.867176961183561	1	20403
gene:AT1G01225	44	53	28	34	39.0209377907728	-0.454810920096459	0.547219813439577	-0.831130212990137	0.405900073466869	0.600547484555442	0.742798208822543	15112
gene:AT1G01230	368	421	382	485	413.205547112054	0.324871456935871	0.221522424975857	1.4665398185817	0.142501281644114	0.293807846420293	0.369514575139988	10665
gene:AT1G01240	286	242	296	436	315.413273305896	0.655835080701908	0.25335844927706	2.58856605166825	0.00963764616440183	0.0352381445808167	0.0443181085261943	6014
gene:AT1G01250	28	18	40	22	27.5840816817985	0.662670674232063	0.714996124035174	0.92681715600386	0.354021475905108	0.551198628738754	0.685558708504711	14281
gene:AT1G01260	408	331	415	396	388.597716575752	0.340140825752392	0.238124304317501	1.42841708966787	0.153171843122131	0.309027952877562	0.3886565117481	10899
gene:AT1G01280	0	0	0	0	0	NA	NA	NA	1	1	1	25737
gene:AT1G01290	275	293	189	215	239.502629713841	-0.296756326444725	0.251889390825803	-1.17812157737898	0.238748141032072	0.420734330519988	0.527034894680871	12527
gene:AT1G01300	1416	1421	797	1022	1140.90637524783	-0.45171113660157	0.168552796622055	-2.67993854539501	0.00736356775445367	0.0281742633291599	0.0354340466764253	5747
gene:AT1G01305	0	0	0	0	0	NA	NA	NA	1	1	1	25737
gene:AT1G01310	0	0	9	0	2.58467532791813	4.91302788810293	3.20346886360234	1.53365869852038	0.125113639494962	0.266736844953919	0.335468072545392	10313.5
gene:AT1G01320	8208	8183	8264	8373	8253.17760050967	0.223166448709927	0.148759493873424	1.50018289857731	0.133567031868331	0.279538796502652	0.351568757891712	10506
gene:AT1G01335	0	0	0	0	0	NA	NA	NA	1	1	1	25737
gene:AT1G01340	390	207	78	125	191.402915111035	-1.3702920900702	0.380412002891044	-3.60212632529019	0.00031562491144423	0.00182303025420204	0.00229277828368536	3807
gene:AT1G01350	400	477	279	395	381.881386491421	-0.196554631140188	0.242893399052778	-0.809221789915662	0.418387583442127	0.612674785049876	0.75738093998115	15277
gene:AT1G01355	0	0	1	0	0.287186147546459	1.71903520534421	4.98479892212115	0.344855476058545	0.730203024485123	1	1	20045.5
gene:AT1G01360	181	207	266	229	223.289294724179	0.558980665632694	0.290459360136626	1.9244711734191	0.0542955506459795	0.14211461292161	0.178733895145169	8401
gene:AT1G01370	63	46	13	27	35.6797850456458	-1.27118374524758	0.620484623280603	-2.04869499992864	0.0404919484454255	0.112957704416751	0.142064000893412	7881
gene:AT1G01380	6	8	8	7	7.28905752473318	0.303818950068162	1.19787517915041	0.253631559745353	0.79978021254828	0.89505453266143	1	21038
gene:AT1G01390	0	6	52	50	28.7208405968592	4.28213149242032	0.951692808028165	4.49948918001448	6.81169466031624e-06	5.67142574349466e-05	7.13280635482945e-05	2641
gene:AT1G01400	0	0	0	0	0	NA	NA	NA	1	1	1	25737
gene:AT1G01410	0	0	0	0	0	NA	NA	NA	1	1	1	25737
gene:AT1G01420	89	74	60	68	71.8754909818894	-0.151554210007542	0.412008548529959	-0.36784239198018	0.712990757500963	0.840640952637463	0.994179495744567	19832
gene:AT1G01430	635	798	1325	1272	1028.7616000109	1.05980721661537	0.212099900634013	4.99673603545961	5.83087952008748e-07	5.90853501231353e-06	7.43101258654467e-06	2170
gene:AT1G01440	374	267	457	626	434.703154940464	0.946024019574397	0.248276080556973	3.81037117007858	0.00013875830671764	0.000870515379861394	0.00109482481377356	3505
gene:AT1G01450	122	110	173	182	148.577854900657	0.813660116113405	0.304301490340308	2.67386175205211	0.00749833556236939	0.028600329693138	0.035969899388955	5765
gene:AT1G01453	2	0	0	2	0.952702787292205	0.125455587392161	3.83314624157391	0.0327291419334547	0.973890584432939	1	1	23486
gene:AT1G01460	0	0	0	0	0	NA	NA	NA	1	1	1	25737
gene:AT1G01470	2222	1915	1092	1313	1598.58808161593	-0.588356786395425	0.163631972333891	-3.59561018548919	0.000323632109201049	0.00186344507687427	0.00234360696716349	3818
gene:AT1G01480	410	274	41	61	185.313301335228	-2.5562029930733	0.346166094084317	-7.3843251455201	1.53228577849301e-13	3.55041432911304e-12	4.46526482657788e-12	949
gene:AT1G01490	1854	1719	934	1144	1380.95135918158	-0.589386943700089	0.160060805168237	-3.68226901695636	0.000231167285601335	0.00137270792413928	0.00172641946619091	3703
gene:AT1G01500	328	370	305	325	330.320490369938	0.0494847164780563	0.233695516824099	0.211748676870439	0.832303110404396	0.913177509438275	1	21666
gene:AT1G01510	808	772	695	752	752.628586809345	0.0714681793898781	0.178880369046935	0.399530590028726	0.689502288579346	0.824306302591814	0.974208644084291	19573
gene:AT1G01520	4	0	4	6	3.54905639573795	1.52051648206068	1.98444767823473	0.766216463521606	0.443547513910029	0.635675310132804	0.784140286209924	15643
gene:AT1G01530	0	0	0	0	0	NA	NA	NA	1	1	1	25737
gene:AT1G01540	1211	1044	1402	2236	1479.25985608015	0.869625796554803	0.209710845752636	4.14678503361991	3.37176356446144e-05	0.000245015561860352	0.000308149773216064	3026
gene:AT1G01550	3515	3344	2687	2899	3081.96407839177	-0.0974450805601572	0.146299821477534	-0.666064247898762	0.505370035315603	0.688511877729541	0.844318753498037	16553
gene:AT1G01560	777	467	10	34	299.234880395171	-4.65160389353866	0.430804027452917	-10.7974939812907	3.53726267266607e-27	2.21597917120382e-25	2.78698003454644e-25	351
gene:AT1G01570	39	41	52	59	48.1262315276712	0.667584992330177	0.491012944670375	1.35960772435101	0.17395409247435	0.339072470474114	0.426442729135551	11281
gene:AT1G01580	16	36	59	79	48.642182180566	1.58934522504174	0.579436093065475	2.74291719839784	0.0060896038782208	0.0240014876641329	0.0301860539975258	5579
gene:AT1G01590	15	13	4	22	13.090948462141	0.0311115044460097	1.05202304769646	0.0295730255284163	0.976407578411227	0.988272784427363	1	23533
gene:AT1G01600	115	133	128	109	121.410382626238	0.141952755523156	0.353874710412579	0.401138457613021	0.688318187965562	0.823750921001075	0.973494773374534	19552
gene:AT1G01610	471	532	974	1211	812.615576231185	1.31315305137196	0.188608751315297	6.96231241771364	3.3473214857692e-12	6.82785270413534e-11	8.58721481344594e-11	1078
gene:AT1G01620	2051	2174	6603	7948	4845.04022873323	1.97602524395968	0.145228973611472	13.6062742496968	3.67506760100036e-42	4.81018223085697e-40	6.04964253009911e-40	168
gene:AT1G01630	1026	913	393	540	696.579005438002	-0.86773236066141	0.197662706523921	-4.38996498591603	1.13368913778226e-05	9.02232734371849e-05	0.000113471491514182	2763
gene:AT1G01640	304	262	97	105	185.191434893419	-1.28769482218007	0.285577307984544	-4.50909363656359	6.51051709456198e-06	5.43094690410938e-05	6.83036230083883e-05	2636
gene:AT1G01650	1225	1122	611	762	908.942863995235	-0.581625624609603	0.174391178367044	-3.33517801792386	0.000852448091078518	0.00438262358539293	0.00551191301350863	4277
gene:AT1G01660	21	17	4	2	10.458279254938	-2.44178761934083	1.13795741895571	-2.14576361001419	0.0318918432969918	0.0938404579496256	0.118020731483783	7473
gene:AT1G01670	22	34	5	14	17.9515656588302	-1.40084265931052	0.872728810174192	-1.60512938610439	0.10846533346455	0.239678848110942	0.301437925531316	9951
gene:AT1G01680	26	20	3	2	12.0228370733282	-2.99043072055979	1.1117602599218	-2.68981616663482	0.00714913897022938	0.0275243625738409	0.0346166832043099	5711
gene:AT1G01690	95	145	82	69	96.5527399570032	-0.463397677331184	0.419652645571646	-1.1042410484508	0.269488587678208	0.458191027175143	0.573814820776167	12988
gene:AT1G01695	2	0	4	2	2.10144737747804	1.83208073494826	2.46046369898643	0.744607910981566	0.456508784105261	0.645902382070382	0.796952392140487	15839
gene:AT1G01700	48	37	16	23	29.9962991285398	-0.935611364423745	0.629297238682793	-1.48675587133055	0.137079300360058	0.285034206677761	0.358480193991245	10575
gene:AT1G01710	532	571	404	480	491.188323155535	-0.126645047481327	0.20172752112238	-0.627802526778171	0.530133310650278	0.709069426270619	0.868327215472249	16884
gene:AT1G01715	71	59	70	62	65.6062018819034	0.230300353647578	0.441548182850933	0.521574683334906	0.601966494068708	0.762296127853122	0.919461344711764	18008
gene:AT1G01720	1236	1091	799	494	891.826029234453	-0.620172072753073	0.289650927495233	-2.14110162917838	0.0322658433405158	0.0947001640702885	0.11910196177015	7492
gene:AT1G01725	101	114	78	82	92.6859989274518	-0.228557420144888	0.371366638775017	-0.61544952152623	0.538257895754743	0.714633067851168	0.875258546898184	17007
gene:AT1G01730	648	602	355	329	473.611258364147	-0.664073739878762	0.220652353929247	-3.00959281899027	0.00261598133256855	0.0117178271586575	0.0147372099719257	4909
gene:AT1G01740	68	87	73	103	82.5276672593976	0.366734676701445	0.405730304160622	0.903887811535666	0.366054892775294	0.562137683543675	0.699270163142554	14476
gene:AT1G01750	25	32	65	78	51.2349270203207	1.51803947585865	0.497338736656835	3.05232503316165	0.00227076069720821	0.0103464063346273	0.0130124092584527	4826
gene:AT1G01760	39	40	55	103	59.6399761932249	1.17231422991441	0.489522037669035	2.39481400162624	0.0166287983089632	0.0553100198295914	0.0695619900126131	6610
gene:AT1G01770	566	582	568	539	563.262386066345	0.151596019724439	0.209309117613132	0.724268591130536	0.468900855776009	0.656562717629818	0.809807854023951	16013
gene:AT1G01780	199	238	176	252	214.562408717676	0.15295168475997	0.285280665735216	0.536144587176241	0.591858626986294	0.755208324968601	0.915797149177885	17872
gene:AT1G01790	975	916	1898	2666	1643.91292140294	1.45636657442338	0.176453085465512	8.2535625295599	1.53741376600277e-16	4.68879213601039e-15	5.89697332854461e-15	721
gene:AT1G01800	1661	1660	907	1115	1307.93452451935	-0.524216931646946	0.160758773049371	-3.26089159367963	0.0011106249260411	0.00552898607623221	0.0069536636471964	4417
gene:AT1G01810	12	8	16	10	11.7022957205299	0.603619901709779	0.993133864228681	0.607793091597558	0.543324711770582	0.718487274519427	0.880071830608952	17072
gene:AT1G01820	1075	961	943	1133	1023.80314090243	0.221906379702459	0.169829068712784	1.3066454487703	0.191333153529382	0.361798947480883	0.454712422265557	11636
gene:AT1G01830	342	322	289	274	304.993937811784	-0.0335003640822972	0.243286477559498	-0.137699244192906	0.890478116756753	0.945015603733796	1	22410
gene:AT1G01840	14	10	26	28	19.9576115477786	1.37044934472972	0.762849469566246	1.79648724866906	0.0724170588875253	0.177029317162623	0.222645221071096	8995
gene:AT1G01860	104	112	153	174	137.205839735687	0.793056667195631	0.312657884836808	2.53649981547584	0.0111966801739388	0.0398775186823358	0.0501529300632133	6174
gene:AT1G01880	42	54	28	34	38.7988920928234	-0.440459906074417	0.553364855478236	-0.795966534039748	0.426051487265849	0.620221526215739	0.765094407814094	15400
gene:AT1G01900	157	219	137	155	165.266202769489	-0.172241129795818	0.32190560951466	-0.535067189588613	0.592603397063991	0.755668991999542	0.916374801263961	17884
gene:AT1G01910	859	854	685	849	804.765060108849	0.0320800150333754	0.176136273791875	0.182131791156668	0.855479300232569	0.92559521394635	1	21983
gene:AT1G01920	301	291	247	334	291.086200529582	0.160596566830464	0.240392976843237	0.668058480490431	0.504096263497943	0.687500634996978	0.843496684463714	16520
gene:AT1G01930	372	322	332	298	330.148765272761	0.0685995404960711	0.250506091204826	0.273843802225076	0.784204660458939	0.886548015570541	1	20795
gene:AT1G01940	235	220	175	203	206.14684247451	-0.0723746142544657	0.262816239527951	-0.275381058584732	0.783023494790208	0.885964374533456	1	20778
gene:AT1G01950	460	413	398	399	415.692192265112	0.0710932873766773	0.218145247550132	0.325898859475906	0.744500878638431	0.861696497658654	1	20265
gene:AT1G01960	2766	2381	2546	2698	2593.25986841669	0.22764928419022	0.159901282378697	1.42368641954399	0.154537266674767	0.31092688781329	0.39104475339836	10929
gene:AT1G01970	438	612	509	607	540.918761360491	0.277755904485091	0.242125002309711	1.14715911960964	0.251315863728624	0.436438518996108	0.546523567776607	12717
gene:AT1G01980	0	4	0	0	0.943003433500523	-3.26416200986585	4.535685473463	-0.719662337471046	0.471732920498877	1	0.810266947264323	16080
gene:AT1G01990	351	408	463	513	436.44028040923	0.558096052089384	0.218233806876589	2.55733087406107	0.0105478835407936	0.0379287661277583	0.0477020340744534	6115
gene:AT1G02000	240	244	272	274	258.375581977684	0.374881538389554	0.24968578218912	1.50141323668004	0.133248712367713	0.278995042492254	0.350884892451829	10502
gene:AT1G02010	155	169	112	171	149.800459453488	-0.0139580886011262	0.320405774255792	-0.0435637860570605	0.965252118817249	0.983129484215708	1	23349
gene:AT1G02020	271	303	328	302	302.391840740996	0.338862988102745	0.254830433763324	1.32975870698971	0.18359778514156	0.351666524170537	0.441973950913113	11488
gene:AT1G02030	8	14	12	12	11.5473693989136	0.321902335676431	0.983514862420774	0.327297886362506	0.743442590922336	0.861123005256598	1	20251
gene:AT1G02040	0	0	0	3	0.742359346451555	3.12587358234715	4.86201147729559	0.642917771162044	0.520277457495589	1	0.858261810359838	16758.5
gene:AT1G02050	143	207	127	165	158.83528625409	-0.0756524988326996	0.334796943007163	-0.225965321407015	0.821228392270103	0.907026526577291	1	21522
gene:AT1G02060	178	221	185	223	201.156315262778	0.222888877451534	0.283748738006541	0.785514956004478	0.432151704935129	0.625458029343681	0.771569766740778	15488
gene:AT1G02065	34	38	28	62	40.1243793670711	0.486946987692995	0.590479061075438	0.824664276504776	0.409562218432021	0.603772031449564	0.746831277247628	15166
gene:AT1G02067	0	0	0	0	0	NA	NA	NA	1	1	1	25737
gene:AT1G02070	4	2	2	6	3.44618581739529	0.577007061689227	1.74241953062682	0.33115277437326	0.740529090092513	0.859053307275906	1	20213.5
gene:AT1G02080	2937	2393	2422	2586	2571.90465305298	0.110998804412229	0.168526355591415	0.65864359329849	0.510124662442226	0.69237276726388	0.848265139789536	16631
gene:AT1G02090	565	546	358	363	450.685617576763	-0.422675950676785	0.209762171433946	-2.01502467192892	0.0439020640445578	0.120299371246969	0.15129742652394	8024
gene:AT1G02100	484	530	538	612	541.682175625461	0.376152352664144	0.198510214536686	1.89487656109821	0.0581087570918542	0.149597691397338	0.188145170566801	8541
gene:AT1G02110	387	369	495	512	444.428838552443	0.61410783421309	0.209063587142013	2.93742130137631	0.00330954159324434	0.0143226746888112	0.0180132597443755	5081
gene:AT1G02120	1924	1716	1063	1308	1473.89631005066	-0.425755242783879	0.162105785478865	-2.626403749417	0.00862923934900043	0.0321117522499865	0.0403861252659683	5909
gene:AT1G02130	622	616	580	582	598.182936564548	0.110241858545932	0.196877346715379	0.559951972053474	0.575512197596387	0.74283503832748	0.900519962913211	17674
gene:AT1G02140	1562	1590	1144	1386	1403.89394615966	-0.125010154488048	0.158741698665736	-0.787506720280745	0.430985295989117	0.624304062813221	0.770203448179582	15475
gene:AT1G02145	325	362	269	366	327.554665091616	0.0723868658240925	0.239380871100948	0.302392022767628	0.762353235193144	0.872820227463399	1	20547
gene:AT1G02150	1366	1231	1906	2110	1672.3872255239	0.826829416084793	0.157622810135098	5.24562032218636	1.55757368674103e-07	1.73023999428301e-06	2.17607835926584e-06	1979
gene:AT1G02160	288	223	239	251	249.243366778433	0.141037917985764	0.265131025706463	0.531955540133251	0.594756788750224	0.757182498680533	0.918215764689747	17913
gene:AT1G02170	785	704	375	488	574.105678339501	-0.59675912547716	0.198292758217057	-3.00948522196625	0.00261690809231786	0.0117195910472459	0.0147394283692567	4910
gene:AT1G02180	71	61	62	49	60.5633239169919	-0.0370688540869702	0.466717294494164	-0.0794246421211926	0.936694868973374	0.968234437086092	1	22991
gene:AT1G02190	35	36	28	8	26.5193076923551	-0.73002201746181	0.806628931306126	-0.905028308716536	0.365450390148095	0.561557556182143	0.698543719902237	14468
gene:AT1G02205	2718	2963	705	901	1746.09680448171	-1.63381201209489	0.167500432971479	-9.75407635139123	1.77206390245826e-22	8.47085068503363e-21	1.06535711353224e-20	460
gene:AT1G02210	0	0	0	0	0	NA	NA	NA	1	1	1	25737
gene:AT1G02220	980	666	96	122	439.089534530333	-2.72190485092903	0.268305248971518	-10.1448065640265	3.49470072218557e-24	1.82529629881564e-22	2.29562822973972e-22	421
gene:AT1G02230	98	76	2	15	44.6352655237612	-3.20439211028524	0.728991509676275	-4.39565079668516	1.10441361093424e-05	8.80846967386035e-05	0.000110781858579566	2757
gene:AT1G02250	15	5	0	2	5.10713469527712	-3.16898487052082	1.84289337368892	-1.71957038630915	0.0855105630210655	0.200607251709187	0.25229858320149	9373
gene:AT1G02260	421	343	341	373	367.459207917797	0.101586129907637	0.228368444673035	0.444834355521764	0.656439464680854	0.8023149012766	0.947980856174884	19150
gene:AT1G02270	488	465	254	328	375.436412243118	-0.521396044197437	0.21847042753029	-2.38657492499825	0.0170061416654899	0.0563174772714545	0.0708290433372174	6640
gene:AT1G02280	692	736	1037	1083	897.713999327063	0.769248665816732	0.180757153679791	4.25570247238705	2.08393679027319e-05	0.000157849418123724	0.000198523155132639	2903
gene:AT1G02290	300	218	233	244	247.356103130838	0.0834026353740102	0.27571738129999	0.302493208737048	0.762276109768803	0.872820227463399	1	20544
gene:AT1G02300	223	174	194	209	199.496779147593	0.221871950791665	0.28206279385381	0.786604811503991	0.431513241788459	0.624698444511582	0.770698701993014	15484
gene:AT1G02305	2732	2607	1534	1696	2100.17661792011	-0.527655476341549	0.149655947138156	-3.52579023040387	0.000422221257827558	0.0023516269600735	0.0029575807713326	3948
gene:AT1G02310	69	48	4	2	28.7536732163551	-4.07176887777157	0.864437664671277	-4.71030942331736	2.47340988199352e-06	2.22164891659633e-05	2.79411072756703e-05	2447
gene:AT1G02320	0	0	0	0	0	NA	NA	NA	1	1	1	25737
gene:AT1G02330	469	426	355	394	407.230768005532	-0.0594420477815372	0.210605693102077	-0.282243309314181	0.777756951614611	0.882660946800554	1	20717
gene:AT1G02335	144	123	148	155	142.817490372378	0.383086990822006	0.310627943834356	1.23326635103469	0.217476407606201	0.395606281175774	0.497214786073867	12096
gene:AT1G02340	26	33	68	31	40.9308381717564	0.981850620915256	0.64747630173248	1.51642711600112	0.129411386820955	0.273223906366392	0.343626682912482	10415
gene:AT1G02350	7	17	23	18	16.6694900117909	0.978309460770644	0.888656064099631	1.10088649624177	0.270946059934896	0.459898361246166	0.575957515649169	13009
gene:AT1G02360	315	200	126	133	188.349848246341	-0.788432499735425	0.326055010946189	-2.41809655814658	0.0156019360721832	0.0524782813596709	0.0660005853382008	6537
gene:AT1G02370	154	131	142	214	159.86909694927	0.504703413321814	0.313719242928972	1.60877416574692	0.107665731782692	0.238271112738488	0.299667452943876	9936
gene:AT1G02380	33	23	141	151	90.8345801640945	2.58329607479504	0.414155281437932	6.23750605286483	4.44601910175418e-10	7.15168354268271e-09	8.99448853394381e-09	1367
gene:AT1G02390	48	28	45	37	39.6672832987849	0.324510760400416	0.584569148035898	0.555128099884752	0.578807043807233	0.745294143366941	0.903528380926227	17716
gene:AT1G02400	70	79	85	72	76.8746441392792	0.283161376959661	0.418641400967458	0.676381686821441	0.498798341320515	0.682492674302293	0.837660854362678	16467
gene:AT1G02405	2	2	0	4	1.91911073501017	0.109532601015684	2.52356748030839	0.0434038724426336	0.965379590849315	0.983129484215708	1	23354
gene:AT1G02410	373	412	245	281	322.403343004918	-0.383571706456636	0.231191623716353	-1.65910728204944	0.0970941761573254	0.220444381984866	0.277247231970143	9685
gene:AT1G02420	87	68	104	100	90.5578794628416	0.601620922363241	0.385802121535757	1.55940283575522	0.118901065556724	0.257007868055616	0.323232188415938	10172
gene:AT1G02430	46	48	40	44	44.2207449806176	0.0341716445095227	0.508486489920234	0.0672026596318876	0.946420367833291	0.973378740331442	1	23126
gene:AT1G02440	20	36	4	4	15.203553516871	-2.61386955031088	0.979022771421758	-2.66987615264042	0.00758792288828729	0.0288719218533568	0.0363114738666871	5779
gene:AT1G02450	205	145	0	14	84.5723651044293	-4.54196221703675	2.14320994522596	-2.11923345501175	0.0340707422793636	0.0987789718767068	0.124231773489032	7584
gene:AT1G02460	55	44	12	7	28.140848646374	-2.16189906669824	0.712089421920033	-3.03599379537057	0.00239744297795847	0.01085836738256	0.013656289506785	4855
gene:AT1G02470	238	157	16	10	98.5601844830931	-3.7104078498383	0.492955125255494	-7.52686737543346	5.19721109022547e-14	1.2544618514047e-12	1.57770442041916e-12	911
gene:AT1G02475	1378	1587	806	817	1123.19966982167	-0.669614174231876	0.188256566373591	-3.5569233367565	0.000375223598580116	0.00212211720915076	0.00266893225790461	3888
gene:AT1G02490	4	0	5	0	2.3515238503813	0.635655326945805	2.81669894066617	0.22567386161457	0.821455089074905	0.907077776532675	1	21526
gene:AT1G02500	14147	13391	6974	7261	10194.75695018	-0.751220972320884	0.143151158803941	-5.24774635844724	1.53971079286776e-07	1.71252911605307e-06	2.15380384303277e-06	1977
gene:AT1G02510	0	0	0	0	0	NA	NA	NA	1	1	1	25737
gene:AT1G02520	157	127	138	322	185.188980232326	0.858963741191035	0.387524349893283	2.21654133844125	0.0266544500251464	0.0813115790278236	0.102263482560119	7208
gene:AT1G02530	17	11	11	9	11.8706558332504	-0.272443258942726	0.967084304174927	-0.281716141774385	0.778161176255096	0.882660946800554	1	20727
gene:AT1G02540	0	0	0	0	0	NA	NA	NA	1	1	1	25737
gene:AT1G02550	0	0	0	0	0	NA	NA	NA	1	1	1	25737
gene:AT1G02560	3486	4093	3855	4366	3950.35056199711	0.311364040332045	0.163810605275491	1.90075630212344	0.0573339401576027	0.148110433520386	0.186274684569843	8512
gene:AT1G02570	0	0	6	16	5.68236673302038	6.05862868353158	2.07701385923114	2.91699001265901	0.00353427089361961	0.0151580032533258	0.019063831005081	5127
gene:AT1G02575	0	0	0	4	0.989812461935406	3.54035943654152	4.43679590465225	0.797954089533224	0.424897132889209	1	0.764063346774892	15362.5
gene:AT1G02580	7	8	0	0	3.4882948141368	-5.15240502656638	2.33716440059109	-2.20455395660797	0.0274854097500235	0.0833508033365422	0.104828162548187	7251
gene:AT1G02590	0	0	0	0	0	NA	NA	NA	1	1	1	25737
gene:AT1G02610	98	70	508	269	251.390042364917	2.44618928091346	0.402597401877186	6.07601854733202	1.232031658231e-09	1.86449718739446e-08	2.34493017951675e-08	1453
gene:AT1G02620	0	1	187	123	84.3762936540766	8.49839392569433	1.50808932242316	5.63520595188575	1.74849249388761e-08	2.25267789967792e-07	2.83313508188607e-07	1705
gene:AT1G02630	0	0	14	19	8.7222152598436	6.67405709909197	1.85278213005758	3.60218127691277	0.00031555818101007	0.00182303025420204	0.00229277828368536	3806
gene:AT1G02640	140	156	1763	1630	978.48064921232	3.7243814869638	0.215591812774277	17.2751527019405	7.23815970110702e-67	2.2737127666806e-64	2.8595900933445e-64	70
gene:AT1G02650	20	34	44	54	38.5921534761716	1.04739900864132	0.584451733834335	1.79210522957951	0.0731161113568162	0.178242812929604	0.224171403500305	9020
gene:AT1G02660	278	122	1957	1156	940.474418298624	3.19806487416756	0.730799160978541	4.37612006818036	1.20810483260495e-05	9.52834188097213e-05	0.000119835506261442	2788
gene:AT1G02670	45	26	57	38	42.2027736335892	0.645040627878826	0.596426695770527	1.0815086454933	0.279470917042836	0.469643560936562	0.588186317413975	13140
gene:AT1G02680	161	144	157	169	157.708548071706	0.29498783691786	0.294857085690355	1.00044343932654	0.31709595677341	0.512843703551818	0.63888158855957	13726
gene:AT1G02690	332	322	202	278	278.709572655555	-0.259286452519535	0.245631380103823	-1.05559172614647	0.291154782595949	0.483586563524611	0.60508645920876	13307
gene:AT1G02700	20	28	10	52	26.9184130783735	0.500893865241487	0.841132526527916	0.595499341000532	0.5515097394819	0.724637946862337	0.887702021477502	17180
gene:AT1G02705	13	11	7	32	15.4977397865442	0.841620606055528	0.978313919038558	0.860276634807193	0.389636569442083	0.585546646081326	0.724981452460527	14863
gene:AT1G02710	0	0	0	0	0	NA	NA	NA	1	1	1	25737
gene:AT1G02720	187	254	219	277	234.122975345325	0.357045472776863	0.286640577392465	1.2456208260005	0.212903632815751	0.38983578832422	0.489960053717201	12017
gene:AT1G02730	982	837	709	917	852.631063124446	0.0288587857666973	0.186735721035158	0.154543467134839	0.877181241048987	0.937966266748988	1	22244
gene:AT1G02740	144	163	205	113	158.22410426721	0.279750441008656	0.40691659876015	0.687488399001266	0.491775008804837	0.676200240084083	0.829838978007435	16387
