WT_AGO1.1	WT_AGO1.2	deltaN.1	deltaN.2	baseMean	log2FC	lfcSE	stat	p.value	q.value	q.value_BH	ranking
gene:AT1G04057	1	4	4	3	2.9344950771329	0.510044093923133	1.86276619937751	0.273810043414776	0.78423060495488	1	1	1850
gene:AT1G04063	0	0	0	1	0.22981372529135	1.3823515341236	4.99289209308686	0.276863891378226	0.781884619645512	1	1	1806
gene:AT1G04067	32	16	22	28	24.5211870238672	-0.0133536971923101	0.706273001012304	-0.0189072740614043	0.984915076717223	1	1	2415
gene:AT1G04073	12	33	20	26	22.1177518632867	0.0277251114243459	0.739257322035711	0.0375040065183237	0.970083145656225	1	1	2349
gene:AT1G01870	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G01890	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04077	101	59	57	84	75.1293823877572	-0.255965196066161	0.456221078628637	-0.561055172714885	0.574759926009696	0.997978749433058	1	910
gene:AT1G04083	45	36	42	46	42.037946211242	0.0720655922482549	0.531188418327805	0.135668606019535	0.892083266974525	0.997978749433058	1	2160
gene:AT1G04087	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04093	0	0	3	0	0.782118960123393	3.07702802640681	4.19657318195693	0.733223964647255	0.463421841234158	1	1	672.5
gene:AT1G04097	62	81	70	102	77.2811569133403	0.228789640438197	0.409082434719367	0.559275150973294	0.57597395142925	0.997978749433058	1	913
gene:AT1G04103	4	1	2	0	1.83205227621663	-1.34661842158307	2.52942265270038	-0.532381735470519	0.594461632554938	1	1	983.5
gene:AT1G04117	133	129	126	129	128.404389237185	-0.0761343513586003	0.333564212868921	-0.228244962802765	0.819455808539103	0.997978749433058	1	1965
gene:AT1G04123	1	0	2	1	1.02058169360315	1.52694471298493	3.25916759211804	0.468507577418751	0.639421653499227	1	1	1259
gene:AT1G02480	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04127	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G02600	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04133	27	47	50	31	38.3933965394472	0.137268149699503	0.580829384728686	0.236331276117552	0.813175619367433	1	1	1950
gene:AT1G04137	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04143	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G02760	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04147	30	21	23	24	24.4900194023648	-0.169233388339238	0.681843820817716	-0.248199636298355	0.803979947740681	1	1	1921
gene:AT1G04153	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G02952	64	86	55	143	84.4977271222087	0.34258587056116	0.454338244496377	0.754032650147926	0.450829616684002	0.997978749433058	1	650
gene:AT1G04157	58	54	117	71	75.0358124314862	0.729460007195434	0.4514511976844	1.61581143418604	0.106135088641983	0.997978749433058	1	104
gene:AT1G04163	69	89	75	36	67.1682165276532	-0.505879582775338	0.487206346099262	-1.0383271622498	0.299117767147814	0.997978749433058	1	353
gene:AT1G04167	0	0	1	0	0.260706320041131	1.47425275711432	4.98666370758153	0.295639097313285	0.767505712225625	1	1	1644
gene:AT1G04173	4	5	3	2	3.48525933970524	-0.860442429906568	1.70069420473593	-0.505936003962672	0.612901576174005	1	1	1131
gene:AT1G04177	0	2	0	0	0.46643664643239	-2.38286743908578	4.89966078794868	-0.486333144724374	0.626730983000682	1	1	1179
gene:AT1G04183	433	482	426	569	470.866990941898	0.0791162472345244	0.228633779379229	0.346039187426003	0.7293132645641	0.997978749433058	1	1480
gene:AT1G04187	4	3	3	6	3.93807759443825	0.29191034847558	1.59843818248763	0.182622231922215	0.855094439144565	1	1	2067
gene:AT1G04193	2	2	2	4	2.44581484413914	0.5258308021561	1.99726254544888	0.263275753783246	0.792338046331551	1	1	1880
gene:AT1G03502	6	3	3	3	3.78734707502329	-0.648302558570051	1.64089277812258	-0.395091359541362	0.692775465335164	1	1	1394
gene:AT1G03506	8	11	3	5	6.65143176779463	-1.28558161839248	1.26731307714314	-1.01441517615404	0.310384685754564	1	1	373
gene:AT1G04197	3	2	7	7	4.70814294844838	1.43803590092634	1.50727573778839	0.954062926161308	0.340051790939422	1	1	429
gene:AT1G03515	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G03545	133	142	131	135	134.118641390949	-0.0810545987577588	0.324872263308409	-0.249496826636787	0.802976495286805	0.997978749433058	1	1915
gene:AT1G03570	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G03640	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04203	0	2	4	2	1.96888937717961	1.64899358679767	2.42399435744073	0.680279465888978	0.496327523885455	1	1	746
gene:AT1G04207	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04213	2	0	1	1	1.02923070179157	-0.115991019144775	3.18637513323528	-0.0364021856481801	0.970961671440824	1	1	2355
gene:AT1G03743	1	0	1	0	0.530061648270674	-0.043145645126564	4.60923342793479	-0.00936069865003471	0.992531352139458	1	1	2460
gene:AT1G03746	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04217	16	11	17	13	14.2946726765376	0.111938283841215	0.877359640508684	0.127585403605201	0.898477082955848	1	1	2170
gene:AT1G03935	14	11	11	11	11.732096649249	-0.229350686917438	0.949412144767898	-0.241571258785095	0.809112394725622	1	1	1932
gene:AT1G04223	7	9	11	3	7.54166290287905	-0.175289336190487	1.22429271144532	-0.143176002398603	0.886151181853521	1	1	2146
gene:AT1G04227	2	4	1	6	3.1111726211131	0.161678457024894	1.83657384856585	0.0880326468500823	0.929850728427703	1	1	2258
gene:AT1G04233	198	196	193	199	195.092397440741	-0.0438224804434727	0.288675728450295	-0.151805212993576	0.879340570416828	0.997978749433058	1	2138
gene:AT1G04237	55	117	70	134	91.1455684608397	0.218855061947923	0.438356937823969	0.499262229164966	0.617594660292444	0.997978749433058	1	1139
gene:AT1G04243	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04247	95	156	62	179	119.271263273235	-0.110943544434734	0.434387411929437	-0.255402300775594	0.79841239394372	0.997978749433058	1	1901
gene:AT1G04253	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04295	171	168	191	119	162.383179865099	-0.146006072974167	0.35102001685247	-0.415947997163739	0.677448056588587	0.997978749433058	1	1346
gene:AT1G04320	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04257	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04425	59	41	27	60	46.2818097759986	-0.28119034999888	0.55240512959704	-0.509029215937944	0.610731745624127	0.997978749433058	1	1126
gene:AT1G04263	10	3	4	2	4.89566098269124	-1.17609060933865	1.5224269788837	-0.772510357246167	0.439812214949045	1	1	625
gene:AT1G04267	7	7	6	5	6.2313221068237	-0.37644863489707	1.27848014958018	-0.294450121122871	0.768413972337566	1	1	1677
gene:AT1G04273	4	6	5	4	4.6995177535864	-0.162107760978301	1.46122655786454	-0.110939511813424	0.911664313076239	1	1	2209
gene:AT1G04277	3	5	3	8	4.59478636322379	0.410903419717857	1.49942120370639	0.274041355892628	0.784052840299403	1	1	1849
gene:AT1G04283	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04720	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04287	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04293	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04297	10	24	11	23	16.4442782416376	-0.0257569421169067	0.845916425816352	-0.0304485659940341	0.975709312730203	1	1	2377
gene:AT1G04303	14	31	26	32	25.1331461453082	0.355551550699469	0.683343286647666	0.520311763716489	0.6028462980682	1	1	1064
gene:AT1G04307	0	2	0	0	0.46643664643239	-2.38286743908578	4.89966078794868	-0.486333144724374	0.626730983000682	1	1	1179
gene:AT1G04313	5	5	6	5	5.22617480393222	0.109564382761317	1.38733121761701	0.0789749278110486	0.937052565469559	1	1	2273
gene:AT1G04323	5	7	1	4	4.15926612486761	-1.3225987328248	1.61381729258892	-0.819546759660171	0.412474535135066	1	1	565
gene:AT1G04327	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04333	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04337	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04343	76	126	67	89	87.7772586643717	-0.396097890962048	0.398184484249288	-0.994759732310579	0.319853135185643	0.997978749433058	1	395
gene:AT1G04347	29	41	29	51	36.6542390415724	0.151615333847845	0.570917450482375	0.265564371381088	0.790574728041779	1	1	1875
gene:AT1G04353	175	204	135	177	170.586102958395	-0.31908907063614	0.299747500405323	-1.0645262102425	0.287090387361542	0.997978749433058	1	333
gene:AT1G04357	3	5	0	2	2.4337850513523	-2.07135260286411	2.22562662677039	-0.93068288182275	0.352017627127486	1	1	451
gene:AT1G04363	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04367	1	3	0	2	1.42863774846083	-1.05898475588865	2.76381611865982	-0.383160351638063	0.701600873615606	1	1	1415
gene:AT1G04373	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04377	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04383	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04387	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G05390	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G05562	4246	4375	3248	1534	3363.32126982402	-0.851585505619143	0.596398525182641	-1.42787996559575	0.153326411050569	0.997978749433058	1	146
gene:AT1G04393	0	1	0	2	0.692845773798894	0.915550546644235	4.08856096055053	0.223929777610789	0.822811944845339	1	1	1976.5
gene:AT1G04397	0	1	0	0	0.233218323216195	-1.44707933805186	4.99224494069908	-0.289865452364848	0.771919172471908	1	1	1726
gene:AT1G04403	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04407	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04413	15	13	14	17	14.6288899357825	0.0991824870493313	0.852291821852055	0.116371510914894	0.907358112962884	1	1	2191
gene:AT1G04417	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04423	0	2	1	0	0.727142966473521	-0.888947916512273	4.01548296563269	-0.221380074108273	0.824796506102939	1	1	1989.5
gene:AT1G04427	1	7	13	9	7.35938927889976	1.49622404821321	1.28695108096413	1.16261143903955	0.244987187544873	1	1	271
gene:AT1G04433	89	127	108	122	109.784908310873	0.0666829844614038	0.353606925487732	0.188579407401107	0.850422473727607	0.997978749433058	1	2059
gene:AT1G04437	10	7	10	16	10.6101643498817	0.547092613080623	1.00655096933106	0.543531951933059	0.586763597606587	1	1	950
gene:AT1G05980	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G06002	634	815	454	544	604.223547375897	-0.568299522750943	0.215047776397982	-2.64266635196083	0.00822560472501815	0.309151023194866	1	23
gene:AT1G04443	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04447	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G06265	53	96	63	78	71.014760160237	-0.0969172298058804	0.435545123259534	-0.222519377741096	0.823909590115998	0.997978749433058	1	1985
gene:AT1G04453	0	1	0	0	0.233218323216195	-1.44707933805186	4.99224494069908	-0.289865452364848	0.771919172471908	1	1	1726
gene:AT1G04463	87	81	77	68	78.0263176994609	-0.24574950282462	0.410560349401249	-0.598570960841725	0.549459025601929	0.997978749433058	1	859
gene:AT1G04467	338	363	280	299	317.412425742695	-0.310103401528359	0.246776649694161	-1.25661565594914	0.208892842829882	0.997978749433058	1	218
gene:AT1G06480	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04473	15	30	8	23	18.4082458619591	-0.578536953332606	0.818583767575462	-0.706753512894785	0.479719668088635	1	1	704
gene:AT1G04477	51	50	65	77	60.0396055506239	0.44977007016739	0.448951672336873	1.00182290852433	0.316429130937364	0.997978749433058	1	392
gene:AT1G04483	17	5	11	4	9.53215661760105	-0.601726909925227	1.15042253200266	-0.523048613171493	0.600940423992794	1	1	1060
gene:AT1G06610	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04487	409	463	483	452	447.943369306538	0.0744390187157467	0.233085287567572	0.319363866731256	0.749450607461062	0.997978749433058	1	1533
gene:AT1G04493	19	6	12	13	12.6331154449396	-0.0818623417147145	0.975090168118715	-0.0839536120773888	0.933093313699933	1	1	2266
gene:AT1G04497	4	8	11	6	7.18981977084827	0.517273112600458	1.22221211683424	0.423226955023398	0.672129682127942	1	1	1333
gene:AT1G04503	955	1093	972	1251	1053.04547915397	0.0791295310249677	0.197613425353891	0.400425886466268	0.688842860968574	0.997978749433058	1	1384
gene:AT1G04507	8	14	18	9	12.1809364392256	0.308757456036377	0.962612733927105	0.320749399165706	0.748400308397153	1	1	1528
gene:AT1G04513	88	93	83	102	90.4721974864375	-0.00865627735259904	0.377129235205543	-0.0229530795932095	0.981687700137615	0.997978749433058	1	2400
gene:AT1G04517	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G06860	0	1	0	0	0.233218323216195	-1.44707933805186	4.99224494069908	-0.289865452364848	0.771919172471908	1	1	1726
gene:AT1G04523	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04527	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G06880	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04533	2	1	1	0	1.03263529971641	-1.60617314995061	3.24767088905673	-0.494561550359902	0.620909648829773	1	1	1143
gene:AT1G04537	130	122	142	158	136.79969414409	0.209897852167365	0.326500375094853	0.642871702999996	0.52030735197742	0.997978749433058	1	800
gene:AT1G04547	0	1	0	2	0.692845773798894	0.915550546644235	4.08856096055053	0.223929777610789	0.822811944845339	1	1	1976.5
gene:AT1G07051	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04557	2	0	0	0	0.538710656459087	-2.57177295416225	4.88570840870584	-0.526386910356666	0.598619408509359	1	1	1026.5
gene:AT1G07100	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G07119	48	33	38	44	40.6439044955349	-0.0384589416656462	0.548911428979366	-0.0700640205964665	0.944142703703056	0.997978749433058	1	2292
gene:AT1G04563	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G07128	94	125	117	118	112.092350284793	0.079161871328432	0.34955320447867	0.226465872188171	0.820839099787734	0.997978749433058	1	1967
gene:AT1G04567	10	12	9	18	11.9751770965042	0.243336862805735	0.947505170661097	0.256818506474169	0.797318883018739	1	1	1898
gene:AT1G04573	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04577	0	0	1	1	0.49052004533248	2.41075115229661	4.64399906419356	0.519111033179168	0.603683314804872	1	1	1069.5
gene:AT1G04583	2	0	2	2	1.51975074712405	0.891042607909386	2.67663518460116	0.33289654602002	0.73921237676589	1	1	1509
gene:AT1G04587	38	35	27	45	35.7788320645107	-0.0769878948097621	0.573985981355361	-0.134128528066085	0.893300941329265	1	1	2162
gene:AT1G04593	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04597	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G07580	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04603	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04607	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G07702	11	30	16	16	17.8077790323305	-0.351568621424045	0.811897238213431	-0.433021083059313	0.664999453344706	1	1	1318
gene:AT1G04623	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G07728	214	213	254	264	234.207771853535	0.242259295406129	0.272665918838349	0.88848396029191	0.374280479998272	0.997978749433058	1	482
gene:AT1G07760	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G08115	7	9	13	16	11.0506539717489	0.825716349673408	0.978879193102394	0.843532435352352	0.398930733402776	1	1	539
gene:AT1G04643	20	22	16	19	19.0556715765409	-0.300027423336959	0.749718255102526	-0.400186898604902	0.689018863574756	1	1	1386
gene:AT1G08240	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04647	188	245	260	149	209.803179174227	-0.0822121217852188	0.341096685039682	-0.241022928075817	0.809537346240984	0.997978749433058	1	1933
gene:AT1G04653	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G08592	282	328	289	396	318.804174282904	0.12664619793344	0.251731688137619	0.503099942920989	0.614894006846938	0.997978749433058	1	1134
gene:AT1G04657	6	9	2	4	5.15576441957067	-1.3609714341186	1.43942575708922	-0.945496096214597	0.344405662882114	1	1	436
gene:AT1G04667	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G08870	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04673	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04677	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04683	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G08950	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G09110	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04687	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04693	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04697	6	3	6	5	5.02909348572938	0.234889930118716	1.43328414581444	0.163882319360509	0.869823786015063	1	1	2111
gene:AT1G09421	91	91	73	57	77.8651459861717	-0.511305376047747	0.416269880149446	-1.22830259990029	0.219333395374169	0.997978749433058	1	235
gene:AT1G04703	0	0	2	0	0.521412640082262	2.49156613439902	4.88647817226741	0.509889954802129	0.610128559836536	1	1	1103.5
gene:AT1G04707	20	27	14	8	17.1723995743348	-1.0990395215039	0.819519723522909	-1.34107757258045	0.179895268063121	1	1	180
gene:AT1G04713	2	0	0	0	0.538710656459087	-2.57177295416225	4.88570840870584	-0.526386910356666	0.598619408509359	1	1	1026.5
gene:AT1G04717	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04723	38	33	30	36	34.0261908505796	-0.152882677389721	0.578804588092267	-0.264135220305735	0.791675725418862	1	1	1878
gene:AT1G04733	61	83	78	63	70.6011535055096	-0.0435944104416433	0.430019106471106	-0.101377845276213	0.919250522763473	0.997978749433058	1	2235
gene:AT1G04737	33	41	38	35	36.4009976301991	-0.0420696193205837	0.558877790487054	-0.0752751675530363	0.939995778836208	1	1	2285
gene:AT1G04743	2	10	0	0	2.87089388862104	-5.00065874374423	2.40832766621411	-2.07640298033251	0.0378566958466522	1	1	42
gene:AT1G04747	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04753	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04763	2	0	0	0	0.538710656459087	-2.57177295416225	4.88570840870584	-0.526386910356666	0.598619408509359	1	1	1026.5
gene:AT1G04767	5	17	15	25	14.9674260687237	0.853012610539749	0.898229296932209	0.949660196403198	0.342284940847557	1	1	432
gene:AT1G04773	65	77	72	114	80.4355269487426	0.34438620018689	0.406788733741647	0.846597193140581	0.397219678972182	0.997978749433058	1	534
gene:AT1G04783	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04787	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04793	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G10440	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04797	7	2	2	4	3.79259148528685	-0.690641669483292	1.67862212756167	-0.411433674168531	0.68075456614965	1	1	1356
gene:AT1G04803	9	11	7	15	10.2617496291022	0.0840994197340501	1.01996347009742	0.0824533644582561	0.934286201771701	1	1	2268
gene:AT1G04807	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04813	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G10682	630	728	660	612	652.188967191455	-0.119105162623994	0.218054323360369	-0.546217845115385	0.584916200946099	0.997978749433058	1	941
gene:AT1G04817	0	4	0	0	0.93287329286478	-3.38129388948626	3.90086107566156	-0.866807052059094	0.386047737530477	1	1	505
gene:AT1G04823	34	57	40	66	48.0474842540019	0.188352151380029	0.513731126177286	0.366635661696367	0.713890803686796	0.997978749433058	1	1448
gene:AT1G04827	45	59	44	50	48.8426351864622	-0.173758304742083	0.488505435718683	-0.355693697627852	0.72206996534323	0.997978749433058	1	1463
gene:AT1G11010	0	2	0	0	0.46643664643239	-2.38286743908578	4.89966078794868	-0.486333144724374	0.626730983000682	1	1	1179
gene:AT1G11030	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04833	1067	1347	617	408	856.167015977386	-1.24188687467755	0.257046731242828	-4.83136614370857	1.35599370652097e-06	0.000344422401456327	0.0023404451374552	3
gene:AT1G04837	170	174	176	197	177.528010248275	0.0786167910484521	0.294645578388041	0.266818159900963	0.789609171411409	0.997978749433058	1	1873
gene:AT1G11175	225	268	329	277	272.538240672823	0.278121955717852	0.272130325597444	1.02201750248619	0.306772616619172	0.997978749433058	1	367
gene:AT1G11185	70	72	72	54	66.8273884563284	-0.195271837035104	0.443226641516596	-0.440568816817823	0.659525182070881	0.997978749433058	1	1310
gene:AT1G04847	0	0	0	2	0.459627450582699	2.32616589995953	4.89868947873821	0.47485473616072	0.634890515798877	1	1	1234
gene:AT1G04853	89	106	115	108	103.494875609542	0.168968336767521	0.360772313786736	0.468351728529268	0.639533081913172	0.997978749433058	1	1260
gene:AT1G11550	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04857	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G11592	201	162	145	171	169.022352765947	-0.251319505851752	0.316922976580989	-0.792998691868362	0.427778584928443	0.997978749433058	1	598
gene:AT1G11640	0	1	0	0	0.233218323216195	-1.44707933805186	4.99224494069908	-0.289865452364848	0.771919172471908	1	1	1726
gene:AT1G04863	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04867	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04873	60	81	75	60	68.3938013948502	-0.0759685394184653	0.435758781527846	-0.174336221411549	0.861601234516876	0.997978749433058	1	2088
gene:AT1G04877	1	5	10	6	5.42139249646992	1.45000118553864	1.45816538771108	0.994401045148069	0.32002765951714	1	1	396
gene:AT1G11735	2	2	0	4	1.92440220405687	-0.110481068832085	2.40629605761208	-0.0459133316046414	0.963379328299718	1	1	2336
gene:AT1G04883	54	52	34	58	48.8657514799342	-0.260499402177405	0.503622961560098	-0.517250844501693	0.604981063150968	0.997978749433058	1	1076
gene:AT1G04887	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04893	8	14	15	16	13.0075135561416	0.480115709743348	0.906938953211796	0.529380404318379	0.596541588951398	1	1	992
gene:AT1G04897	4	0	0	0	1.07742131291817	-3.57228862368025	3.69650898896406	-0.966395221638936	0.333846454200794	1	1	419
gene:AT1G04907	0	2	2	0	0.987849286514652	0.127151230586118	3.48683288359197	0.0364661097422979	0.970910701234429	1	1	2352.5
gene:AT1G04913	16	14	17	14	15.2241413714775	0.014204134741247	0.840998787221529	0.0168896019317392	0.986524688041829	1	1	2420
gene:AT1G04917	28	34	34	47	35.1366321498697	0.346990477686309	0.568285093280015	0.610592256931388	0.541469550069723	1	1	841
gene:AT1G12013	1	2	0	2	1.19541942524463	-0.66201582976836	2.96668442941664	-0.223150067194217	0.823418712635615	1	1	1981
gene:AT1G12015	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04923	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04927	30	44	29	46	36.4741807129938	-0.0161824602365663	0.567168381681725	-0.02853202110559	0.977237829270258	1	1	2381
gene:AT1G04933	36	40	14	18	26.8120602807315	-1.28699779122444	0.653245642648601	-1.97015901400624	0.0488201492045625	1	1	47
gene:AT1G04937	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G12294	2	0	1	2	1.25904442708292	0.447064096007548	2.91006087388126	0.153627059839226	0.877903799552693	1	1	2132.5
gene:AT1G04943	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04947	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04953	66	36	54	49	51.5123251204301	-0.0427849966396299	0.52467342539185	-0.0815459571021271	0.935007778064906	0.997978749433058	1	2269
gene:AT1G04957	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G12510	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G12590	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04963	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04967	0	0	0	0	0	NA	NA	NA	1	1	1	3838
gene:AT1G04973	39	64	41	60	49.908613125956	-0.0561596298771431	0.498411575710552	-0.112677218214846	0.910286463436962	0.997978749433058	1	2201
gene:AT1G04977	343	387	245	291	313.393211137261	-0.481859282269504	0.246574973397105	-1.95421001422345	0.0506763854970368	0.963748695569484	1	51
gene:AT1G04983	0	1	0	0	0.233218323216195	-1.44707933805186	4.99224494069908	-0.289865452364848	0.771919172471908	1	1	1726
