ago1.1	ago1.2	deltaN.1	deltaN.2	baseMean	log2FC	lfcSE	stat	p.value	q.value	q.value_BH	ranking
gene:AT1G04087	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04093	1	0	3	0	1.0552610801961	1.79699061064086	3.5936769100862	0.500042339810051	0.617045265009425	1	1	1479
gene:AT1G04097	129	122	70	102	103.011791890787	-0.42283790400739	0.375447261503168	-1.12622449905344	0.260070506133031	0.593648543751596	1	705
gene:AT1G04103	23	6	2	0	7.3430064901381	-3.68278761271639	1.62410649268208	-2.26757766766547	0.023354960113827	0.118577940872041	0.43657755765125	277
gene:AT1G04117	134	103	126	129	121.584703237714	0.241492037279459	0.353353883011149	0.683428282212593	0.494336253767322	0.783116553441314	1	1155
gene:AT1G04123	10	5	2	1	4.31164739626135	-2.16770857730709	1.70359345537396	-1.27243302706352	0.203219305673608	1	1	617
gene:AT1G02480	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04127	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G02600	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04133	0	0	50	31	21.2331824985354	7.93665673585472	1.62581640520787	4.88164389929377	1.0520511020933e-06	1.77180801462298e-05	6.64331781297452e-05	82
gene:AT1G04137	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04143	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G02760	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04147	3	6	23	24	14.2580596091027	2.51694722564667	0.974786153628878	2.58205065416319	0.00982151682195696	0.060015551907622	0.223051816246023	228
gene:AT1G04153	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G02952	97	84	55	143	92.4008027346914	0.231546261903764	0.4520417879697	0.512223135263071	0.608494853229651	0.842859972226829	1	1420
gene:AT1G04157	21	6	117	71	55.6390028595938	2.95843414579297	0.610684988033362	4.84445205591225	1.2696157007695e-06	2.08730866995557e-05	7.82627392688629e-05	84
gene:AT1G04163	40	49	75	36	50.2453955099507	0.47976794149523	0.556348740363518	0.862351087883743	0.388494347590079	0.713663392332185	1	938
gene:AT1G04167	0	0	1	0	0.273861278752583	1.63827026830679	4.98728469193922	0.328489422501721	0.742541640620507	1	1	1844
gene:AT1G04173	5	3	3	2	3.18678297896888	-0.527959306737381	1.82022968499823	-0.290050926588363	0.771777277565791	1	1	1987
gene:AT1G04177	0	1	0	0	0.236784553675135	-1.31565249365212	4.99631259939568	-0.263324695458658	0.792300326935942	1	1	2047
gene:AT1G04183	379	415	426	569	441.891830013697	0.449714615052874	0.239769156089256	1.87561495560115	0.0607081712801551	0.239256511485436	0.862673357566041	364
gene:AT1G04187	8	10	3	6	6.51822511049779	-0.887213738440783	1.30905306390438	-0.677752310356756	0.497928753095331	0.784809087196825	1	1162
gene:AT1G04193	0	1	2	4	1.75742563516821	2.69178273494312	2.74884230619307	0.97924232644361	0.327460259554908	1	1	828
gene:AT1G03502	6	2	3	3	3.42690530022907	-0.275818912520522	1.77092616614544	-0.155748397529674	0.876231346916601	1	1	2304
gene:AT1G03506	2	2	3	5	2.97865558646961	1.11746110896637	1.88917003699321	0.591509015644201	0.554179416193493	1	1	1280
gene:AT1G04197	1	1	7	7	4.09009816586041	2.94309476856141	1.82062448355993	1.61653036918776	0.105979692836933	1	1	450
gene:AT1G03515	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G03545	131	118	131	135	127.264123990771	0.230256993108949	0.340414009770512	0.676402810989406	0.498784933030194	0.784809087196825	1	1163
gene:AT1G03570	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G03640	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04203	0	1	4	2	1.81868893067942	2.74198112625508	2.7235893549931	1.00675276954959	0.314053596538337	1	1	806
gene:AT1G04207	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04213	3	1	1	1	1.45490719523976	-0.861031036425546	2.65182550553919	-0.324693700481803	0.745412902853099	1	1	1882
gene:AT1G03743	0	0	1	0	0.273861278752583	1.63827026830679	4.98728469193922	0.328489422501721	0.742541640620507	1	1	1844
gene:AT1G03746	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04217	8	8	17	13	11.5813213226625	1.05217069771098	0.994883569381509	1.0575817413138	0.290246170339083	0.628050953076848	1	755
gene:AT1G03935	3	8	11	11	8.2833081684613	1.13238596601527	1.19091047186319	0.950857342150705	0.341676798951705	0.671202929377389	1	853
gene:AT1G04223	3	3	11	3	5.15354835210981	1.39967312360831	1.52584426547546	0.917310603236538	0.358979902690339	1	1	886
gene:AT1G04227	2	1	1	6	2.43737810628629	1.30713845137891	2.15287550944959	0.607159329762219	0.543745179693514	1	1	1254
gene:AT1G04233	279	275	193	199	231.56962668711	-0.364442924618245	0.276903271059488	-1.31613802619165	0.188127719915268	0.489273787576242	1	600
gene:AT1G04237	57	52	70	134	77.3954597618689	1.01630506706241	0.445757840406339	2.27994883081805	0.0226107234558353	0.116079587704493	0.427293160782172	274
gene:AT1G04243	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04247	236	250	62	179	174.861471219354	-0.913812556435609	0.395571341930363	-2.31010808815487	0.0208821707718833	0.109235900893829	0.401962380136847	269
gene:AT1G04253	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04295	213	196	191	119	177.434855809579	-0.246089149174683	0.346829884298915	-0.709538480722701	0.47799038066251	0.769352815495252	1	1114
gene:AT1G04320	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04257	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04425	109	66	27	60	63.0866325179778	-0.897586015215214	0.509742128985254	-1.76086292298822	0.0782616066992825	0.284250680790433	1	403
gene:AT1G04263	3	10	4	2	4.6507816455707	-0.963717925141365	1.58434594422969	-0.608274934304152	0.543005142619174	1	1	1253
gene:AT1G04267	3	1	6	5	3.79713211299058	1.60503453569852	1.73857357106754	0.923190460506647	0.355907959280396	1	1	880
gene:AT1G04273	5	1	5	4	3.74739569111773	0.733422785310724	1.73428880968366	0.422895414659628	0.672371568438271	1	1	1679
gene:AT1G04277	8	8	3	8	6.53111526514147	-0.436037640363733	1.30741073005264	-0.333512361755038	0.738747559748764	0.903640726318019	1	1811
gene:AT1G04283	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04720	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04287	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04293	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04297	32	27	11	23	22.4776103344648	-0.683060399936356	0.739462397824031	-0.923725671442327	0.355629162763034	0.680226971988573	1	879
gene:AT1G04303	32	35	26	32	30.6688726241275	-0.0802760668383769	0.619576753163563	-0.129565976174036	0.896909823363452	0.973002722753282	1	2336
gene:AT1G04307	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04313	19	11	6	5	9.90381355275558	-1.30481714301175	1.09252873622707	-1.19430922020212	0.232357032270468	0.560008833447671	1	665
gene:AT1G04323	7	7	1	4	4.54001238603491	-1.38692488199188	1.59972470450663	-0.866977223071402	0.38595448962992	1	1	932
gene:AT1G04327	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04333	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04337	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04343	130	138	67	89	103.050452954309	-0.655380844910265	0.37237872077117	-1.75998468320912	0.0784104036135655	0.284250680790433	1	404
gene:AT1G04347	54	70	29	51	49.5401781946013	-0.517184328597089	0.521943757668757	-0.990881337305525	0.321743526289238	0.654329027852116	1	817
gene:AT1G04353	121	140	135	177	141.447701349123	0.382499757512542	0.332333977877094	1.15094989671505	0.249752848574598	0.5748478064692	1	696
gene:AT1G04357	0	1	0	2	0.723243815669089	1.05370700180368	4.15422003870606	0.253647373510788	0.799767994393423	1	1	2167.5
gene:AT1G04363	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04367	1	3	0	2	1.43049016695771	-0.934499550729298	2.84488997763494	-0.328483547017934	0.742546082356837	1	1	1874
gene:AT1G04373	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04377	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04383	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04387	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G05390	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G05562	3379	2828	3248	1534	2721.83781239873	-0.208863034359767	0.610525347577561	-0.342103788464299	0.732272786504721	0.901309017970606	1	1798
gene:AT1G04393	1	0	0	2	0.720136505932308	1.06233634263146	4.16108041397889	0.255303007137908	0.798489077527613	1	1	2160.5
gene:AT1G04397	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04403	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04407	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04413	31	26	14	17	21.3693545871272	-0.749164993659104	0.738824874426694	-1.01399535883308	0.310584966909053	0.645619099947431	1	797
gene:AT1G04417	0	1	0	0	0.236784553675135	-1.31565249365212	4.99631259939568	-0.263324695458658	0.792300326935942	1	1	2047
gene:AT1G04423	1	4	1	0	1.45467673739148	-2.15587261395344	2.95527330423334	-0.729500249897432	0.465695714976135	1	1	1082
gene:AT1G04427	3	11	13	9	9.05492512499792	0.79665746575945	1.16606791847166	0.683199883248321	0.494480546416239	0.783116553441314	1	1156
gene:AT1G04433	37	52	108	122	80.2098879037363	1.49969469372733	0.425539297179497	3.52422139075617	0.000424729214593011	0.00437724660711155	0.016412297560915	134
gene:AT1G04437	25	10	10	16	14.8400635186876	-0.306046421081377	0.912640979849954	-0.335341528419744	0.737367470291189	0.902752195454018	1	1810
gene:AT1G05980	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G06002	934	872	454	544	681.380616459168	-0.726520136844242	0.213456938458604	-3.40359110409118	0.00066506230488026	0.0063341451244113	0.0237496042391033	145
gene:AT1G04443	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04447	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G06265	76	104	63	78	78.6102359007059	-0.22569486575297	0.4219357455874	-0.534903402030485	0.592716655723378	0.836056967835716	1	1390
gene:AT1G04453	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04463	74	50	77	68	66.7582771069383	0.367481711205126	0.457675004997068	0.802931571951324	0.422014286491841	0.734841619891616	1	1015
gene:AT1G04467	249	284	280	299	274.839264703208	0.252179718768648	0.265850672762481	0.948576567996699	0.342836013202152	0.671569552102371	1	855
gene:AT1G06480	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04473	30	31	8	23	22.1358102250309	-0.874061324091323	0.766832138195501	-1.13983397480986	0.254355476352325	0.582528877019172	1	700
gene:AT1G04477	57	53	65	77	62.3988489549534	0.498102169406391	0.452184151290639	1.10154716388155	0.270658589420323	0.607771564210515	1	719
gene:AT1G04483	1	3	11	4	4.92942349523008	2.07411973748751	1.61093521156444	1.2875252354024	0.197911279624759	1	1	613
gene:AT1G06610	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04487	602	553	483	452	513.83034988137	-0.165947344611294	0.232101469970111	-0.714977568356909	0.47462290424678	0.769230936060997	1	1104
gene:AT1G04493	10	11	12	13	11.3897230778017	0.383819810537999	0.985161524979759	0.389600893666533	0.696831691210199	0.887584732713301	1	1732
gene:AT1G04497	12	10	11	6	9.64382431627187	-0.215934055357846	1.08597631184533	-0.198838642245264	0.842388967339824	0.956407312126214	1	2247
gene:AT1G04503	916	1115	972	1251	1048.53656412004	0.255239954712315	0.213499863104369	1.19550406731428	0.231890148077686	0.559860654712035	1	664
gene:AT1G04507	20	17	18	9	15.8174519877637	-0.295739454492463	0.873944075033132	-0.338396314983028	0.735064550728787	0.901531211861861	1	1806
gene:AT1G04513	224	165	83	102	138.953062496745	-0.942713607832397	0.343939636728956	-2.74092749762165	0.00612660248228671	0.0420937215325271	0.1570472656103	202
gene:AT1G04517	2	0	0	0	0.467354487876707	-2.30014693285271	4.89291689933938	-0.470097281472993	0.638285516342454	1	1	1602.5
gene:AT1G06860	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04523	0	1	0	0	0.236784553675135	-1.31565249365212	4.99631259939568	-0.263324695458658	0.792300326935942	1	1	2047
gene:AT1G04527	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G06880	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04533	0	1	1	0	0.510645832427718	0.187607993655441	4.82913682948369	0.0388491774575581	0.969010636463243	1	1	2470
gene:AT1G04537	227	222	142	158	182.929488570275	-0.449953399319142	0.297807838284573	-1.51088501199617	0.130817750149149	0.382752781686386	1	518
gene:AT1G04547	0	0	0	2	0.486459261993954	2.49902326460192	4.89828889378433	0.510182906478433	0.609923326464353	1	1	1442.5
gene:AT1G07051	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04557	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G07100	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G07119	21	32	38	44	33.5931601967749	0.758316403515746	0.608608200837294	1.24598453072517	0.212770074415646	0.530388940014453	1	635
gene:AT1G04563	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G07128	144	126	117	118	124.227242961885	-0.0644552330404714	0.344847530795648	-0.186909365109147	0.851731696304886	0.959413925446205	1	2268
gene:AT1G04567	15	21	9	18	15.320519152972	-0.304066293543603	0.877087696738367	-0.34667718481782	0.728833852334854	0.899247428401449	1	1791
gene:AT1G04573	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04577	6	4	1	1	2.86629258808022	-2.18600106032228	2.04553384050128	-1.0686702009225	0.285218303573393	1	1	748
gene:AT1G04583	0	0	2	2	1.03418181949912	3.57851568909929	3.51134392573373	1.01912992996023	0.308141286665756	1	1	793
gene:AT1G04587	42	53	27	45	40.7036135113767	-0.283041031971082	0.560516566921178	-0.50496461420539	0.61358368989903	0.84344332038815	1	1471
gene:AT1G04593	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04597	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G07580	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04603	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04607	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G07702	30	28	16	16	21.9137393770473	-0.722525131749327	0.728771681662186	-0.991428659935562	0.321476311449706	0.654329027852116	1	816
gene:AT1G04623	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G07728	233	297	254	264	258.54519766551	0.100268804721879	0.278867370931754	0.35955732069643	0.71917820490579	0.894242634774985	1	1779
gene:AT1G07760	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G08115	4	13	13	16	11.4647788932654	0.894593175810074	1.03764859355684	0.862135005400622	0.388613230292399	0.713663392332185	1	939
gene:AT1G04643	14	5	16	19	13.4585476324965	1.01417242493227	0.957148342289626	1.05957705835465	0.28933705522083	0.628050953076848	1	753
gene:AT1G08240	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04647	167	168	260	149	186.249052249349	0.445044337605414	0.355825007500093	1.25073934722055	0.211029589935446	0.529876115819729	1	628
gene:AT1G04653	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G08592	190	253	289	396	279.770011862396	0.75118861569711	0.28286302893612	2.65566206556726	0.00791528896713189	0.051448733240483	0.191118652995392	214
gene:AT1G04657	12	5	2	4	5.50869077712899	-1.38439835043984	1.46135498478406	-0.947338849803429	0.343466140291804	1	1	856
gene:AT1G04667	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G08870	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04673	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04677	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04683	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G08950	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G09110	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04687	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04693	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04697	8	10	6	5	7.09657931575856	-0.570262460388957	1.2427954329691	-0.458854647563818	0.646338548666999	0.866595665737016	1	1637
gene:AT1G09421	124	84	73	57	82.7218430728334	-0.532192997230757	0.430485132355124	-1.23626336249803	0.216360684934277	0.53530798568428	1	641
gene:AT1G04703	0	0	2	0	0.547722557505166	2.65457715005564	4.88680649995082	0.54321306769203	0.586983110277762	1	1	1357.5
gene:AT1G04707	0	16	14	8	9.56844780931414	0.607804793815197	1.34959134720719	0.450362100403928	0.652449367934919	0.871404813460467	1	1644
gene:AT1G04713	3	0	0	0	0.70103173181506	-2.88492296347541	4.531972596082	-0.636571140339528	0.52440422851035	1	1	1209.5
gene:AT1G04717	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04723	19	16	30	36	25.2005255720995	1.04468775927295	0.686480361438182	1.52180283363725	0.12805849127094	0.376387533544447	1	515
gene:AT1G04733	119	200	78	63	111.849149259202	-1.03707559720015	0.404399079961457	-2.56448555050865	0.0103328881613214	0.062462571856649	0.232181750252683	230
gene:AT1G04737	70	95	38	35	57.7717053523149	-1.03985646050119	0.485541855394247	-2.14164123844041	0.0322223625966254	0.152394118992944	0.559890582299752	298
gene:AT1G04743	0	4	0	0	0.94713821470054	-3.31764825874116	4.00868844907074	-0.827614393308672	0.407888914296501	1	1	974
gene:AT1G04747	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04753	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04763	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04767	0	5	15	25	11.3725827245889	3.11108556766208	1.22621921151919	2.53713654005444	0.0111763354279735	0.0655798183641086	0.243822411842252	237
gene:AT1G04773	139	85	72	114	100.054013973659	-0.147310863126726	0.409444481418276	-0.359782265513643	0.719009966411635	0.894242634774985	1	1778
gene:AT1G04783	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04787	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04793	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G10440	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04797	2	0	2	4	1.98799556936978	1.70226118165573	2.47797028535381	0.686957866975664	0.492109279506541	1	1	1148
gene:AT1G04803	11	31	7	15	15.4762442634738	-0.826296590092047	0.927322332625524	-0.89105649785502	0.37289886120534	0.696851593132036	1	911
gene:AT1G04807	0	2	0	0	0.47356910735027	-2.31747150196032	4.89163979938438	-0.473761682585863	0.635669861695151	1	1	1539
gene:AT1G04813	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G10682	924	967	660	612	774.493414949749	-0.433260021606585	0.21688251653544	-1.99767149758145	0.04575228624025	0.196223314589395	0.711427441897942	333
gene:AT1G04817	2	2	0	0	0.940923595226977	-3.30883571445327	3.63928768323916	-0.909198723061164	0.363245238132751	1	1	896.5
gene:AT1G04823	31	27	40	66	40.6447843072214	0.987828766700636	0.562439011636876	1.75633045763618	0.0790319995475351	0.285715160667921	1	406
gene:AT1G04827	74	63	44	50	56.4209207479342	-0.411824813665249	0.473995905408459	-0.868836226149181	0.384936715583805	0.711469671165843	1	929
gene:AT1G11010	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G11030	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04833	571	513	617	408	523.110280761254	0.072234382560023	0.275544486170916	0.262151435377361	0.79320469325247	0.928447439726697	1	2080
gene:AT1G04837	265	237	176	197	214.15823123153	-0.296542472851061	0.284092459257062	-1.04382380872254	0.296566914069588	0.633897948129796	1	766
gene:AT1G11175	163	151	329	277	231.31882686266	1.09150774112019	0.293097916004237	3.72403787785516	0.000196061490272555	0.00225203821384016	0.00844392025435507	120
gene:AT1G11185	79	62	72	54	65.993556743011	-0.0154047359479857	0.460806451403559	-0.0334299485197414	0.973331727539066	0.993673089743828	1	2486
gene:AT1G04847	0	0	0	2	0.486459261993954	2.49902326460192	4.89828889378433	0.510182906478433	0.609923326464353	1	1	1442.5
gene:AT1G04853	51	43	115	108	79.8621224531074	1.38508782363605	0.420263112624163	3.2957634920358	0.000981546096825841	0.00903676773144324	0.033882971262428	150
gene:AT1G11550	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04857	0	2	0	0	0.47356910735027	-2.31747150196032	4.89163979938438	-0.473761682585863	0.635669861695151	1	1	1539
gene:AT1G11592	137	133	145	171	144.808280377955	0.356640242765846	0.323018547797811	1.1040859579032	0.269555851952367	0.607661582626529	1	716
gene:AT1G11640	0	1	0	0	0.236784553675135	-1.31565249365212	4.99631259939568	-0.263324695458658	0.792300326935942	1	1	2047
gene:AT1G04863	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04867	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04873	53	43	75	60	57.7000035030259	0.636519942564702	0.482215302841773	1.31999117160652	0.186837965575902	0.488394895273864	1	597
gene:AT1G04877	1	3	10	6	5.14202147847145	2.15128794043697	1.56268164480437	1.37666424097935	0.168616079300047	1	1	568
gene:AT1G11735	1	0	0	4	1.20659576792626	2.05991584116581	3.41416552431169	0.603343870265663	0.546279954033995	1	1	1257
gene:AT1G04883	35	40	34	58	41.0686877602603	0.410725387800181	0.55741271474141	0.736842517111797	0.461218124106363	0.768361029305625	1	1072
gene:AT1G04887	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04893	10	13	15	16	13.4145649144007	0.562866575272757	0.916232420523935	0.614327284938127	0.538999075870678	0.804608697370074	1	1242
gene:AT1G04897	2	0	0	0	0.467354487876707	-2.30014693285271	4.89291689933938	-0.470097281472993	0.638285516342454	1	1	1602.5
gene:AT1G04907	4	0	2	0	1.48243153325858	-0.789676922675957	3.05070872477974	-0.25885031771854	0.795750732629865	1	1	2156
gene:AT1G04913	26	20	17	14	18.8721559886515	-0.426493428073968	0.78536090929313	-0.54305405709311	0.587092583773641	0.836056967835716	1	1378
gene:AT1G04917	45	48	34	47	42.6242106880781	-0.0754452339881971	0.536460980261013	-0.140635082073424	0.888158232170925	0.972909245050004	1	2321
gene:AT1G12013	2	6	0	2	2.37452107192147	-1.9266503296345	2.33062525269095	-0.826666718473928	0.408425990144257	1	1	980
gene:AT1G12015	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04923	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04927	55	56	29	46	45.2427235321029	-0.446012753763559	0.529179275192539	-0.842838664838641	0.399318680483157	0.722692456950314	1	951
gene:AT1G04933	21	23	14	18	18.5654581177153	-0.332994772901124	0.783690902358	-0.424905752892111	0.67090538072537	0.877908660708125	1	1676
gene:AT1G04937	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G12294	2	0	1	2	1.22767502862324	0.703809409591088	3.02442389071147	0.232708586832887	0.815987700927492	1	1	2187.5
gene:AT1G04943	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04947	0	0	0	0	0	NA	NA	NA	1	1	1	3864.5
gene:AT1G04953	72	35	54	49	51.8189819136825	0.0870677770955146	0.53279018103342	0.163418509189931	0.870188930550599	0.96292541113011	1	2301
