ago1.1	ago1.2	deltaN.1	deltaN.2	baseMean	log2FC	lfcSE	stat	p.value	q.value	q.value_BH	ranking
transcript:AT1G04313.1	19	11	6	5	9.89326369527895	-1.310973538072	1.11687692616777	-1.17378513903964	0.240481097947308	0.612345152235184	1	452
transcript:AT1G04323.1	7	7	1	4	4.53371960413958	-1.38833132513879	1.63553009610424	-0.848857094373094	0.39596081583417	0.771319640221694	1	641
transcript:AT1G04327.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04333.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04337.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04343.1	130	138	67	89	102.810573608507	-0.658159488122994	0.376986214835625	-1.74584497316425	0.0808378937806556	0.32866858072849	1	270
transcript:AT1G04347.1	54	70	29	51	49.416419190846	-0.518511500436725	0.531219168462112	-0.976078295400794	0.329025666232724	0.716028858688479	1	555
transcript:AT1G04353.1	121	140	135	177	141.0524362853	0.380051450647539	0.334994667325112	1.13450000169316	0.256584873030686	0.624085224537829	1	474
transcript:AT1G04357.1	0	1	0	2	0.721696451094953	1.06116663871443	4.26090067639333	0.249047494721858	0.803324043076737	1	1	1447.5
transcript:AT1G04363.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04367.1	1	3	0	2	1.42640550416649	-0.929955942190328	2.91370351240384	-0.31916629067832	0.749600417358367	1	1	1259
transcript:AT1G04373.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04377.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04383.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04387.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G05562.1	3379	2828	3248	1534	2713.46170007193	-0.215852167460559	0.606614859465714	-0.355830662721771	0.721967384481068	0.912070560113642	1	1189
transcript:AT1G04397.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04403.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04407.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04413.1	31	26	14	17	21.3289035133134	-0.753137620555094	0.755361576757432	-0.997055772664681	0.318737439019914	0.709943335896094	1	536
transcript:AT1G04417.1	0	1	0	0	0.234913084754652	-1.31244266658462	4.99747509315462	-0.262621152105864	0.792842595154887	1	1	1364
transcript:AT1G04427.1	3	11	13	9	9.00977194364904	0.79624294249919	1.19239400050322	0.667768323358853	0.504281489571536	0.831272876142413	1	788
transcript:AT1G04433.1	37	52	108	122	79.9306905158045	1.49744313930992	0.430945650181466	3.4747842069629	0.000511264455034612	0.00599315555623906	0.0220354980119918	90
transcript:AT1G04437.1	25	10	10	16	14.8312807997324	-0.312134828937437	0.933313927502526	-0.334437127465444	0.73804972699235	0.913313008833344	1	1214
transcript:AT1G06002.1	934	872	454	544	679.92771512905	-0.730100639970536	0.210755702034278	-3.46420349686098	0.000531804043290004	0.00616542050187862	0.0226688778452959	91
transcript:AT1G04443.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04447.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G06265.1	15	23	17	31	21.088264966158	0.449087515862739	0.775993694211892	0.578725728330612	0.562774252893706	0.865472470016581	1	863
transcript:AT1G06265.2	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G06265.3	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04453.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04463.1	74	50	77	68	66.5893662564465	0.361853625175009	0.465352514166365	0.777590351742777	0.436810550742874	0.79317578491176	1	703
transcript:AT1G04467.1	249	284	280	299	274.017973452604	0.249111580153677	0.264714800323587	0.94105648739384	0.346675912398619	0.73140905711023	1	573
transcript:AT1G04473.1	30	31	8	23	22.0994495931008	-0.875455838559623	0.783419627338212	-1.117480093694	0.263789106276864	0.633935095950094	1	480
transcript:AT1G04477.1	57	53	65	77	62.2326485197947	0.494498313461582	0.460162853651478	1.07461588769638	0.282546735740279	0.664707834395026	1	495
transcript:AT1G04483.1	1	3	11	4	4.9005808961551	2.07101236170322	1.64601119418333	1.25820065441946	0.208319198370864	0.567502050955829	1	421
transcript:AT1G04487.1	602	553	483	452	512.493140601981	-0.170354236641401	0.229290980065341	-0.742960916268295	0.457505343249776	0.810733100462001	1	718
transcript:AT1G04493.1	10	11	12	13	11.3559377680245	0.380641579814312	1.00854721086168	0.377415728004544	0.705864680396186	0.912070560113642	1	1166
transcript:AT1G04497.1	12	10	11	6	9.61546757496256	-0.221663304754787	1.11131660715536	-0.199460084846729	0.841902863652648	0.967499292922758	1	1492
transcript:AT1G04503.1	916	1115	972	1251	1045.54062912032	0.253069592456728	0.208596715511272	1.21320027420592	0.22505325933495	0.58692094452441	1	441
transcript:AT1G04507.1	20	17	18	9	15.7701649389388	-0.301614208286897	0.893287730168409	-0.337645081311073	0.735630665244008	0.913313008833344	1	1203
transcript:AT1G04513.1	224	165	83	102	138.741607324797	-0.947225134322027	0.347912159823725	-2.7225985283238	0.00647707161484498	0.0502449305416283	0.184739417602821	136
transcript:AT1G04523.1	0	1	0	0	0.234913084754652	-1.31244266658462	4.99747509315462	-0.262621152105864	0.792842595154887	1	1	1364
transcript:AT1G04533.1	0	1	1	0	0.506494177995406	0.187113047598258	4.96755195757127	0.0376670539526156	0.96995314448282	1	1	1646
transcript:AT1G04537.1	227	222	142	158	182.489520565231	-0.453524700198636	0.299336161726259	-1.51510160878384	0.129746674334073	0.421700791742854	1	340
transcript:AT1G04557.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G07119.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G07119.2	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G07119.3	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G07119.4	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G07119.5	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04563.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G07128.1	144	126	117	118	123.917390435294	-0.0687436243822263	0.348522064679659	-0.197243248990308	0.843637187541545	0.967499292922758	1	1496
transcript:AT1G04567.1	15	21	9	18	15.2816981695107	-0.304907913282462	0.896998146181583	-0.339920338275413	0.733916519939684	0.913313008833344	1	1200
transcript:AT1G04573.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04577.1	6	4	1	1	2.86392241680293	-2.1911735789999	2.08656393524474	-1.05013488539132	0.293656101658381	1	1	512
transcript:AT1G04583.1	0	0	2	2	1.02994555282181	3.57469792750571	3.60268678229804	0.992231116251942	0.321084796851521	1	1	542.5
transcript:AT1G04587.1	42	53	27	45	40.6007898617676	-0.284618669625722	0.571328481760174	-0.498169929755395	0.618364275030434	0.877734309528227	1	990
transcript:AT1G04593.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04597.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04603.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04607.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04623.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G07728.2	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G07728.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04643.2	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04643.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04647.1	167	168	260	149	185.567284828624	0.439644207712695	0.355915794771199	1.23524781471225	0.216738288987712	0.57710923602687	1	431
transcript:AT1G04653.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G08592.1	19	20	26	36	24.9842455011606	0.789677020486944	0.701207239090519	1.12616780954967	0.260094496175166	0.629357095102753	1	477
transcript:AT1G08592.2	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04657.1	12	5	2	4	5.50988894568221	-1.39016909320142	1.49317232739244	-0.931017182476926	0.351844676094894	0.73140905711023	1	585
transcript:AT1G04667.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04673.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04677.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04683.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04687.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04693.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04697.1	8	10	6	5	7.07463889133969	-0.573430003122606	1.27217587393543	-0.450747427986292	0.652171595366279	0.892018988203797	1	1101
transcript:AT1G09421.1	124	84	73	57	82.5569224283818	-0.538168886866841	0.436603370291768	-1.23262650608308	0.217715143069852	0.57710923602687	1	433
transcript:AT1G04703.1	0	0	2	0	0.543162186481509	2.64506762911536	4.88720369395291	0.541223119549566	0.588353803864851	1	1	905.5
transcript:AT1G04707.1	0	16	14	8	9.5078781268062	0.610641936671842	1.37960153303789	0.442621961521893	0.658039197026567	0.896939732381173	1	1106
transcript:AT1G04713.1	3	0	0	0	0.704648650686711	-2.89720658152929	4.64357687520994	-0.623917006089902	0.532682091231153	1	1	823.5
transcript:AT1G04717.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04723.1	19	16	30	36	25.130917535105	1.04077393602213	0.701626040834883	1.48337415581623	0.137975029961032	0.43712809792459	1	358
transcript:AT1G04737.1	70	95	38	35	57.5973353551524	-1.04246959029572	0.49269971219318	-2.11583153896177	0.0343591376880776	0.177690638533931	0.646985898505112	206
transcript:AT1G04743.1	0	4	0	0	0.939652339018606	-3.31242101703178	4.12486641423236	-0.803037161543622	0.421953255822787	1	1	673
transcript:AT1G04747.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04753.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04763.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04767.1	0	5	15	25	11.3330739016383	3.1138938561557	1.25208069801393	2.48697536915552	0.0128834318522648	0.0849501287758712	0.312342700968345	160
transcript:AT1G04773.1	139	85	72	114	99.9168236140278	-0.151888300229392	0.415764562056767	-0.365322863204137	0.714870413719005	0.912070560113642	1	1180
transcript:AT1G04783.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04787.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04793.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04797.1	2	0	2	4	1.98649468628659	1.69366499943567	2.53432392160559	0.668290657321603	0.503948075858693	1	1	786
transcript:AT1G04803.1	11	31	7	15	15.4179602468163	-0.824396051950089	0.946489841061273	-0.871003592627805	0.383752191470725	0.761012334589503	1	623
transcript:AT1G04807.1	0	2	0	0	0.469826169509303	-2.31242790431934	4.8922686922195	-0.472669849061427	0.636448740707897	1	1	1032
transcript:AT1G04813.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04817.1	2	2	0	0	0.939591936633777	-3.31234615834818	3.73175219011892	-0.887611499798605	0.374749765640541	1	1	613.5
transcript:AT1G04823.1	31	27	40	66	40.5511174976651	0.984838980989112	0.573849580986221	1.71619709000495	0.0861259756478115	0.338089098179241	1	281
transcript:AT1G04827.1	74	63	44	50	56.3000099842493	-0.415890462669471	0.482722198035775	-0.861552388437395	0.38893388065784	0.766963073072936	1	627
transcript:AT1G04833.1	571	513	617	408	521.497880256141	0.0666440781229297	0.27213485993363	0.244893572764559	0.806538838384861	0.948604765324446	1	1450
transcript:AT1G04837.1	265	237	176	197	213.664799225738	-0.300481259807046	0.285302631362999	-1.05320185226309	0.292248489740172	0.682128665212128	1	511
transcript:AT1G04847.1	0	0	0	2	0.486783366340301	2.50134944252059	4.89781036627441	0.510707694961918	0.609555751703385	1	1	965
transcript:AT1G04853.1	51	43	115	108	79.5984172111872	1.38050658268352	0.426347442118939	3.23798490691635	0.00120377177731657	0.0125740517333563	0.0462319873684255	101
transcript:AT1G04857.1	0	2	0	0	0.469826169509303	-2.31242790431934	4.8922686922195	-0.472669849061427	0.636448740707897	1	1	1032
transcript:AT1G04863.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04873.1	53	43	75	60	57.5221384565142	0.63136437038922	0.490359109424151	1.28755509636735	0.197900878843593	0.549608064420705	1	413
transcript:AT1G04877.1	1	3	10	6	5.11578316925464	2.14920558410847	1.5969018863069	1.34585950617096	0.178347830252665	0.521210418051417	1	394
transcript:AT1G04883.1	35	40	34	58	40.9678991089187	0.408826638848293	0.568406790598528	0.71925009625202	0.471986837813501	0.813752856713365	1	737
transcript:AT1G04887.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04893.1	10	13	15	16	13.3706822667666	0.560258199526089	0.937573019935061	0.597562203277664	0.550132090341043	0.856260805342274	1	842
transcript:AT1G04913.1	26	20	17	14	18.8295788171861	-0.431660436160241	0.803059705228824	-0.537519730288601	0.590908659941458	0.872651868989415	1	925
transcript:AT1G04917.1	45	48	34	47	42.5187241077067	-0.0781388247672636	0.547065855639302	-0.142832574838637	0.886422409835915	0.979491048786556	1	1547
transcript:AT1G04923.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04927.1	55	56	29	46	45.1455604719923	-0.448582477184038	0.539510572057261	-0.831461884933048	0.405712751582842	0.782404753077126	1	648
transcript:AT1G04933.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04933.2	17	16	9	17	14.3335068296918	-0.232141882820441	0.914996751087733	-0.253707876606638	0.799721248471829	0.942688175572939	1	1442
transcript:AT1G04937.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04943.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04947.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04953.1	72	35	54	49	51.725097093232	0.08023959603525	0.542440194033739	0.147923396750093	0.88240322339526	0.979491048786556	1	1540
transcript:AT1G04957.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04963.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04967.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04973.1	36	48	41	60	45.4699376895438	0.384950298113012	0.540067079267218	0.712782379987548	0.475980430484289	0.813752856713365	1	746
transcript:AT1G04977.1	293	322	245	291	281.827045821232	-0.0724090851490182	0.261312545994474	-0.277097622211179	0.781705147567391	0.935072937853623	1	1335
transcript:AT1G04983.1	0	1	0	0	0.234913084754652	-1.31244266658462	4.99747509315462	-0.262621152105864	0.792842595154887	1	1	1364
transcript:AT1G04987.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G04997.1	0	0	5	0	1.35790546620377	3.96825873432016	3.57680434257563	1.10944249510239	0.267239338782495	1	1	484
transcript:AT1G05003.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G05007.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G05013.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G13448.1	21	20	42	37	30.0427004433073	1.08245005411593	0.648673812748132	1.66871242964178	0.0951743846233118	0.358603484919978	1	293
transcript:AT1G05017.1	17	10	28	19	18.5708524590785	0.944658005492425	0.831634422010017	1.13590536958443	0.255996170806484	0.624085224537829	1	472
transcript:AT1G05023.1	39	26	43	31	34.4913018501753	0.329840047728044	0.622731319712886	0.529666707433503	0.596343034745691	0.875513220945416	1	932
transcript:AT1G05027.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G05033.1	38	61	53	77	56.3902052912603	0.512140689227455	0.504827022989098	1.01448746977738	0.310350205430926	0.701112348457445	1	529
transcript:AT1G05037.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G05043.1	39	38	11	13	24.2386135864643	-1.55528420460847	0.726990332959765	-2.13934647284306	0.0324076185575271	0.169257611773223	0.61622133521886	204
transcript:AT1G05047.1	105	150	164	145	139.730758838388	0.413408803191071	0.353305075602468	1.17011849457897	0.241953286719457	0.613607493964007	1	456
transcript:AT1G05053.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G05067.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G05073.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G05077.1	43	30	9	8	21.5387198403437	-1.96826601825761	0.794041552374501	-2.47879473356489	0.0131827146944771	0.0863836273457974	0.317613355899856	161
transcript:AT1G05083.1	17	15	20	24	18.7897275527765	0.585143712240289	0.796737407436563	0.734424801419756	0.462689875713266	0.812112850824758	1	729
transcript:AT1G05093.1	4	0	2	4	2.45626045341106	0.694037761828603	2.29092194995712	0.302951290785613	0.761926982482618	1	1	1301
transcript:AT1G05097.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G05103.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G05107.1	1	2	0	3	1.43488410258199	0.064838570538496	2.89126564172623	0.0224256704755029	0.982108403420394	1	1	1661
transcript:AT1G05113.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G05117.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G05123.1	48	58	32	49	45.5161247857987	-0.270113567134333	0.538164207250547	-0.501916633427423	0.61572616437642	0.877664567679069	1	987
transcript:AT1G05127.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G05133.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G15002.1	164	196	331	286	244.067120765471	0.914643513533011	0.288917515279774	3.16576000124919	0.00154678357217439	0.0153948742324904	0.0566035233628723	106
transcript:AT1G05143.1	47	39	38	28	37.3361545047694	-0.240322888992264	0.591476768108232	-0.406309938023278	0.684514884224728	0.911024955287481	1	1128
transcript:AT1G05147.1	1406	790	615	150	719.357796063267	-1.34187524134063	1.04233318748356	-1.2873764909858	0.197963094293713	0.549608064420705	1	414
transcript:AT1G05153.1	69	50	30	32	43.8885398621944	-0.811072011228526	0.549102233537491	-1.47708743780433	0.139652200480149	0.439800213452411	1	360
transcript:AT1G15175.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G15175.3	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G15175.2	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G05163.1	21	58	41	37	38.6978165707433	0.116995744578438	0.63715811533527	0.183621210752178	0.85431062227216	0.971439309543797	1	1512
transcript:AT1G05173.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G05177.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G05183.1	117	102	195	154	141.883064411907	0.81264854986049	0.34817824506141	2.33400151039637	0.0195956428324471	0.119499440394403	0.439372823971459	173
transcript:AT1G05187.1	79	44	65	78	65.5292458785422	0.343012726829097	0.479923086656179	0.714724372230157	0.474779374682681	0.813752856713365	1	743
transcript:AT1G05193.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
transcript:AT1G05197.1	0	0	0	0	0	NA	NA	NA	1	1	1	2790.5
