	WT_AGO1.1	WT_AGO1.2	ago1.1	ago1.2	baseMean	log2FC	lfcSE	stat	p.value	q.value	q.value_BH	ranking
gene:AT1G23052	245	282	48	64	164.038821048319	-2.39645992216249	0.311134484730716	-7.7023282206619	1.33609164681115e-14	4.81661038675421e-13	1.7295706367970399e-12	40.0
gene:AT1G26208	257	261	127	130	196.09784567802	-1.18152481564318	0.270650666357275	-4.3654975306194	1.26833735083803e-05	0.000154995123721	0.0005565636273423	118.0
gene:AT1G31935	62	75	28	4	43.1286855941155	-2.27504170350192	0.663875708724272	-3.42690909398346	0.0006104934091806	0.0051481374037337	0.018486168846417	171.0
gene:AT1G07737	1627	1802	934	1248	1408.65196274105	-0.815095923676696	0.181406222123177	-4.49320819394626	7.015813428581e-06	9.03285978929804e-05	0.0003243560886892	112.0
gene:AT1G08747	906	1140	562	618	808.945462928488	-0.95304687638603	0.175623252799885	-5.42665541830035	5.74198280325058e-08	1.06153066695992e-06	3.81179319938866e-06	78.0
gene:AT1G69252	805	793	377	487	622.470916930383	-1.05659070103284	0.206581367762455	-5.11464665219856	3.14328801155886e-07	5.3324956619622e-06	1.91481709692374e-05	85.0
gene:AT1G09193	1901	2037	833	1088	1482.08318541471	-1.20061250231671	0.178044251580592	-6.7433376346512	1.5478893644992197e-11	3.91588853264539e-10	1.40613528585561e-09	57.0
gene:AT1G09333	99	180	62	48	97.3761060089193	-1.4886715902223	0.389589865039173	-3.82112504408352	0.0001328442706593	0.0013293975071446	0.0047736617836303	144.0
gene:AT1G09543	345	426	260	209	310.344479007286	-0.88083178138834	0.230609388333904	-3.81958335587346	0.0001336772805381	0.0013293975071446	0.0047736617836303	145.0
gene:AT1G77992	157	169	60	41	108.96291136532	-1.86199399124898	0.360129524726171	-5.17034528803148	2.33661852117222e-07	4.05952278015704e-06	1.45771213284696e-05	83.0
gene:AT1G09863	971	1232	728	863	945.943199309168	-0.627146664477033	0.177159766884236	-3.5400061509837	0.0004001177063982	0.0036060608289146	0.0129488092733149	160.0
gene:AT1G09927	4357	4993	3120	3906	4088.75613723164	-0.574161182814434	0.157204954689402	-3.65230971217691	0.0002598921684456	0.0024335357590823	0.0087384522611152	154.0
gene:AT2G03895	375	459	245	287	341.953502829351	-0.808479808478492	0.224220228067021	-3.60573983644701	0.0003112648613696	0.0028772046800962	0.0103315990523845	156.0
gene:AT2G15292	378	394	198	294	317.884197503872	-0.814875790282415	0.255723952607685	-3.18654463914275	0.0014398326699788	0.0111870875062612	0.0401711089510545	185.0
gene:AT2G08220	76	75	16	8	45.2862934443985	-2.83064889257471	0.573404431288747	-4.93656612700521	7.95100861336204e-07	1.23283380865248e-05	4.42691640860093e-05	93.0
gene:AT2G08330	247	247	124	171	198.923896096114	-0.911620102964292	0.28614119497939	-3.18591002959205	0.0014429946436647	0.0111870875062612	0.0401711089510545	186.0
gene:AT2G08405	25	35	0	0	15.5794020582468	-7.5049326783065	1.65970664554449	-4.52184288015813	6.13035578319576e-06	7.96393967510656e-05	0.0002859728130215	111.0
gene:AT2G08420	1947	2244	1072	1163	1618.00961428555	-1.07055102827101	0.15247655972222	-7.02108593098724	2.20150396592681e-12	6.349137437732929e-11	2.27987750711381e-10	50.0
gene:AT2G08480	266	317	151	165	226.08237333973	-1.04559353124615	0.254475207040703	-4.10882279419428	3.97681067765381e-05	0.0004445396121842	0.0015962733092163	129.0
gene:AT2G08525	423	428	307	286	361.93156743296	-0.692737079774311	0.216268363881801	-3.20313645204677	0.0013593955428858	0.0107117397423029	0.0384642083118198	183.0
gene:AT2G08680	140	155	44	59	101.367604296653	-1.68174801092656	0.367539868076931	-4.57568867215937	4.74655970881896e-06	6.39676551412799e-05	0.0002296980016099	107.0
gene:AT2G08730	87	70	30	19	52.9978507685743	-1.86576875268981	0.506849741019793	-3.68110822930646	0.0002322223985859	0.0022176470116615	0.0079632290058137	151.0
gene:AT2G36792	1020	1098	94	69	593.265866526461	-3.87028698391953	0.218887155726816	-17.6816541430593	5.80672977529624e-70	2.7911014453257302e-67	1.00224155921613e-66	3.0
gene:AT2G37362	275	351	174	188	247.632330822358	-0.949041538237781	0.24688679658184	-3.84403520713667	0.0001210276310693	0.001237743574482	0.0044445466218224	141.0
gene:AT2G08965	99	142	72	36	87.5673179004736	-1.31923822565789	0.417965949826221	-3.15632942397913	0.0015976830528936	0.0119370930687701	0.0428642634605352	193.0
gene:AT2G09350	165	148	72	51	111.237860749187	-1.52752278909397	0.359212225161226	-4.25242428318905	2.11468726255642e-05	0.0002453605749679	0.0008810520507517	124.0
gene:AT3G01142	290	308	142	125	219.104153978996	-1.33312922380413	0.25933361185191	-5.14059559917516	2.73868935301028e-07	4.70141672266766e-06	1.68820636546277e-05	84.0
gene:AT3G05905	1384	1668	761	756	1150.83827494814	-1.17089525955789	0.157602101725401	-7.42943937129729	1.0905892093572999e-13	3.4187600867243997e-12	1.2276241143591499e-11	46.0
gene:AT3G06125	225	337	155	172	221.946211882419	-0.932262584117436	0.267771831719638	-3.48155583853021	0.000498509831531	0.0043832388845599	0.0157395360223658	164.0
gene:AT3G03025	360	418	227	291	324.567579495578	-0.748167044133733	0.235157982969263	-3.18155069492803	0.0014648888291031	0.0112960946073089	0.0405625366689638	187.0
gene:AT3G03105	1851	1768	858	954	1376.37675943736	-1.17092749255517	0.170134661543233	-6.88235708076234	5.88702177632088e-12	1.60171422668957e-10	5.75150919958293e-10	53.0
gene:AT3G03145	311	279	76	132	204.528766200953	-1.67530474969684	0.316413088453865	-5.2946758867755	1.1922768497669e-07	2.14907902170483e-06	7.71701191011623e-06	80.0
gene:AT3G03265	537	673	124	98	367.161091234557	-2.60903252982258	0.230666428453404	-11.3108463477581	1.15965480554429e-29	1.28632479199606e-27	4.61899429469873e-27	13.0
gene:AT3G03295	28	24	0	0	13.7502161505442	-7.32215535847492	1.68784008231966	-4.33818075253422	1.43666980363597e-05	0.00017121304602	0.0006147996895228	121.0
gene:AT3G03975	218	205	97	119	161.968382704858	-1.14171475139899	0.302409549753756	-3.77539251762604	0.0001597558995229	0.0015778630624117	0.0056658633406158	146.0
gene:AT3G21755	1285	1502	770	836	1103.55191303095	-0.958073960782213	0.162241805135267	-5.90522251637567	3.52171082116051e-09	7.35986522335283e-08	2.64281429448828e-07	69.0
gene:AT3G04255	434	524	253	259	369.615266471138	-1.06593942724143	0.212464360020928	-5.01702698342648	5.24771997666791e-07	8.50248562511813e-06	3.05311168979623e-05	89.0
gene:AT3G04615	177	201	95	91	142.299276243605	-1.18880051300875	0.304154656868179	-3.90853957407588	9.28557385833386e-05	0.0009702751814287	0.0034841087998878	138.0
gene:AT3G45638	12	28	2	0	10.6615113836257	-4.46282408278092	1.4351422664182	-3.10967364505202	0.0018729415833472	0.0135210336907665	0.048551950381962	199.0
gene:AT3G07785	63	49	8	6	32.9795008743761	-3.18535990556942	0.683554437978866	-4.65999447679382	3.16217868841661e-06	4.38448237374687e-05	0.0001574400120059	104.0
gene:AT3G07805	848	1105	737	599	819.605116678835	-0.708682078781491	0.17983495369856	-3.94073601492057	8.12319829098068e-05	0.0008676779211551	0.003115697833385	135.0
gene:AT3G52072	282	299	151	145	221.468809309666	-1.14191227158055	0.255912388653417	-4.46212189096891	8.11520398207098e-06	0.0001035586207269	0.0003718630638864	113.0
gene:AT3G08785	1866	2068	1023	1365	1589.08899610239	-0.883132880296647	0.178894102117492	-4.93662378940046	7.94865919130613e-07	1.23283380865248e-05	4.42691640860093e-05	92.0
gene:AT3G09275	5357	5605	3648	2343	4269.61009145661	-1.04702911469198	0.182628493917675	-5.73310928777609	9.860605144062281e-09	1.97486008579692e-07	7.09141853277146e-07	72.0
gene:AT3G09905	1276	1591	664	693	1064.40256109839	-1.23917992918927	0.163101568159271	-7.59759665817067	3.01680876115417e-14	1.06103371550837e-12	3.8100087232332395e-12	41.0
gene:AT3G63445	272	335	212	181	249.930247766441	-0.790333938691452	0.244693889953205	-3.2298883263599	0.0012383857889242	0.0098660348487773	0.0354274122378426	181.0
gene:AT3G09985	397	399	209	235	312.96455501214	-1.01208513127091	0.23227989057476	-4.35717930108619	1.31749336067506e-05	0.00015964919547	0.0005732756824853	119.0
gene:AT4G03585	883	1160	631	664	834.049867037455	-0.815140419374418	0.174252555001374	-4.67792520670927	2.89792203279989e-06	4.09686624637004e-05	0.000147112159665	102.0
gene:AT4G05940	12	13	0	0	6.55343444928543	-6.25424736816602	1.91590878590166	-3.26437637020525	0.0010970532839709	0.0088873642443038	0.0319131567663005	178.0
gene:AT4G06415	60	58	11	5	34.7713795505982	-3.06107751193462	0.66196164576022	-4.62425207191448	3.75952455243733e-06	5.16308038534727e-05	0.0001853982679287	105.0
gene:AT4G06665	1670	2061	1409	1478	1647.27223125988	-0.530430094865866	0.150692927638825	-3.51994020673074	0.0004316440950161	0.0038421653395883	0.0137966242221832	162.0
gene:AT4G20362	20422	22832	13773	15986	18278.943304729	-0.703674288195329	0.140144477302835	-5.02106327511412	5.1386226830665e-07	8.42033398747942e-06	3.02361230146799e-05	88.0
gene:AT4G26542	741	887	243	275	546.188168796583	-1.81344000630924	0.196159500087337	-9.24472179783206	2.35853453955147e-20	1.2812243612586299e-18	4.60067943314644e-18	26.0
gene:AT4G07975	4513	6254	4037	3973	4665.60550568702	-0.581809349295472	0.144400944283029	-4.02912427051108	5.59850189466182e-05	0.0006115939190986	0.0021961396068605	132.0
gene:AT4G08815	431	550	127	199	331.977839371617	-1.74401204698099	0.25954563228336	-6.71948139384197	1.82372468698783e-11	4.5341568942007903e-10	1.6281459360729302e-09	58.0
gene:AT4G08985	173	171	2	8	92.8433719219835	-5.27295641800751	0.584728913896923	-9.01777950891109	1.9194017110915502e-19	9.54405954273801e-18	3.42712484828692e-17	29.0
gene:AT4G09375	72	92	28	25	55.0817236756777	-1.79047577694521	0.474960871349035	-3.76973322425425	0.0001634221347625	0.0016030933219568	0.0057564613183722	147.0
gene:AT4G37553	278	427	170	204	269.860227348804	-1.06327234675908	0.258381476270745	-4.11512606130064	3.86967868098658e-05	0.0004359434889048	0.0015654059539178	128.0
gene:AT4G09975	172	290	83	111	164.549103791886	-1.39513843282468	0.321172972709605	-4.34388491987501	1.39984865828033e-05	0.0001682151471033	0.0006040346960479	120.0
gene:AT5G10965	69	134	32	33	67.2718352946071	-1.78312663826349	0.45882900434137	-3.88625527460517	0.0001018024545476	0.0010561089169616	0.0037923245298385	139.0
gene:AT5G02155	285	277	51	32	167.203643997969	-2.93619806116206	0.328644240751806	-8.93427511294651	4.09856367964211e-19	1.97004294201464e-17	7.07412091106228e-17	30.0
gene:AT5G02515	42	54	6	10	28.7562649063585	-2.74071656424501	0.69534261367423	-3.94153401553071	8.09621504978456e-05	0.0008676779211551	0.003115697833385	134.0
gene:AT5G18245	281	338	160	170	238.67954701051	-1.06935529864071	0.248631591139176	-4.30096309861975	1.70057380496499e-05	0.000201002248095	0.0007217681280416	122.0
gene:AT5G18255	454	514	362	339	416.808995459078	-0.631745274145135	0.202414101727252	-3.121053665502	0.0018020519098484	0.0131240346161688	0.0471263878242179	198.0
gene:AT5G03615	475	385	2	5	229.520858180721	-7.12219476757028	0.608946092736775	-11.6959363932547	1.3370421342857201e-31	1.75274068876365e-29	6.29382197393771e-29	11.0
gene:AT5G24735	697	831	500	524	638.170145838167	-0.739755008132897	0.180813798551732	-4.09125306839483	4.29048624749195e-05	0.0004759139360679	0.0017089336761164	130.0
gene:AT5G03985	800	817	607	613	709.519532199482	-0.576831853430624	0.179090958941209	-3.22088762515355	0.0012779424600422	0.010125236414181	0.0363581651543894	182.0
gene:AT5G04905	828	906	695	628	762.805132568278	-0.558605993390239	0.172840937769753	-3.23190790676208	0.0012296667939262	0.0098509973157868	0.0353734147719447	180.0
gene:AT5G40348	46	58	0	4	28.0594641513831	-4.85372251855696	0.958930358298411	-5.06160064341869	4.15751172916087e-07	6.97108362029068e-06	2.50320880623198e-05	86.0
gene:AT5G07015	555	697	141	130	389.585254112279	-2.36903639918167	0.218685287928057	-10.8330853969519	2.39931878908784e-27	2.3065451292431103e-25	8.282448459931221e-25	15.0
gene:AT5G48412	756	845	671	537	700.49605729257	-0.575080972565081	0.183925247166894	-3.12671034250807	0.0017677399891963	0.0129394977889394	0.0464637444876063	197.0
gene:AT5G07515	23	6	0	0	7.95763470589396	-6.52878489957019	1.89792149852897	-3.43996572283442	0.0005817878644372	0.004993679169753	0.0179315331074766	168.0
gene:AT5G07885	747	945	292	369	595.56031610193	-1.51323403081064	0.202120869748355	-7.48677775182071	7.058507756543971e-14	2.31326549657646e-12	8.306580264405609e-12	44.0
gene:AT5G08725	34	32	0	0	17.3919380615053	-7.66160641710958	1.63909549026117	-4.67428924222639	2.94973371867614e-06	4.1296272061466e-05	0.0001482885552942	103.0
gene:AT5G08825	108	145	27	52	84.3370668179704	-1.83022594606123	0.427690241023352	-4.2793259478682	1.87460165953764e-05	0.0002197703734189	0.0007891615766736	123.0
gene:AT5G08920	486	608	346	257	425.56883053936	-1.0233016895469	0.216913946854229	-4.71754677090719	2.38705535312283e-06	3.44213381920312e-05	0.0001236017261847	100.0
gene:AT5G59732	1778	2623	675	666	1453.44513721896	-1.86653988881318	0.170689032527175	-10.9353240871876	7.81263285825118e-28	8.04701184399872e-26	2.8895580671446203e-25	14.0
gene:AT5G63195	2145	2127	1206	1061	1651.91996063118	-1.08802353876571	0.158712876063671	-6.85529470418788	7.11656549400624e-12	1.86583408042855e-10	6.69992293235715e-10	55.0
gene:AT5G09565	512	472	81	147	312.986482427001	-2.27937222882468	0.28898484981698	-7.88751462323457	3.0826403983420604e-15	1.29654244146873e-13	4.65568430091893e-13	34.0
gene:AT5G09855	1079	1420	667	612	948.573545463778	-1.12523266883131	0.168918671743824	-6.66138714693306	2.7125504771096297e-11	6.51916297998681e-10	2.3409310617456103e-09	60.0
